agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
CA0012800,RICHMOND                      ,9D,9,4,0,N,000000000
CA0012900,CA                            ,9D,9,4,0,N,000000000
CA0013000,OAKLAND                       ,3 ,9,4,1,N,000062235
CA0013100,CASTRO VALLEY                 ,7 ,9,4,0,N,000000000
CA0013200,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0019700,BERKELEY                      ,7 ,9,4,3,N,000000000
CA0019800,OAKLAND                       ,9D,9,4,0,N,000000000
CA0019900,HAYWARD                       ,9D,9,4,4,N,000000000
CA0020000,MARKLEEVILLE                  ,8D,9,4,2,N,000001056
CA0029900,SOUTH LAKE TAHOE              ,8D,9,4,4,N,000000000
CA0030000,JACKSON                       ,8C,9,4,2,N,000023147
CA0030100,JACKSON                       ,7 ,9,4,0,N,000000192
CA0030200,IONE                          ,6 ,9,4,1,N,000006915
CA0030300,JACKSON                       ,6 ,9,4,1,N,000004683
CA0030400,JACKSON                       ,7 ,9,4,0,N,000000970
CA0030500,SUTTER CREEK                  ,6 ,9,4,1,N,000002517
CA0030600,OAKLAND                       ,8D,9,4,5,N,000000000
CA0039900,JACKSON                       ,8D,9,4,4,N,000000000
CA0040000,OROVILLE                      ,9B,9,4,2,N,000081329
CA0040100,GRIDLEY                       ,7 ,9,4,1,N,000001700
CA0040200,CHICO                         ,3 ,9,4,1,Y,000092459
CA0040300,GRIDLEY                       ,6 ,9,4,1,N,000006588
CA0040400,OROVILLE                      ,5 ,9,4,1,N,000019091
CA0040500,PARADISE                      ,4 ,9,4,1,N,000026610
CA0040600,OAKLAND                       ,9D,9,4,5,N,000000000
CA0040700,OROVILLE                      ,9D,9,4,6,N,000000000
CA0040900,CHICO                         ,9D,9,4,0,N,000000000
CA0041100,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0049700,CHICO                         ,7 ,9,4,3,N,000000000
CA0049800,OROVILLE                      ,9D,9,4,0,N,000000000
CA0049900,CHICO                         ,9D,9,4,4,N,000000000
CA0050000,SAN ANDREAS                   ,8B,9,4,2,N,000041294
CA0050100,ANGELS CAMP                   ,6 ,9,4,1,N,000003779
CA0050200,OAKLAND                       ,8D,9,4,5,N,000000000
CA0050300,ARNOLD                        ,8D,9,4,6,N,000000000
CA0059900,SAN ANDREAS                   ,8D,9,4,4,N,000000000
CA0060000,COLUSA                        ,8C,9,4,2,N,000010457
CA0060100,COLUSA                        ,6 ,9,4,1,N,000005930
CA0060200,WILLIAMS                      ,6 ,9,4,1,N,000005201
CA0060300,OAKLAND                       ,8D,9,4,5,N,000000000
CA0069800,COLUSA                        ,8D,9,4,0,N,000000000
CA0069900,WILLIAMS                      ,8D,9,4,4,N,000000000
CA0070000,MARTINEZ                      ,9A,9,4,2,N,000171644
CA0070100,ANTIOCH                       ,2 ,9,4,1,N,000112252
CA0070200,BRENTWOOD                     ,3 ,9,4,1,N,000062120
CA0070300,CLAYTON                       ,5 ,9,4,1,N,000012173
CA0070400,CONCORD                       ,2 ,9,4,1,N,000129789
CA0070500,EL CERRITO                    ,4 ,9,4,1,N,000025704
CA0070600,HERCULES                      ,4 ,9,4,1,N,000025570
CA0070700,PINOLE                        ,5 ,9,4,1,N,000019449
CA0070800,PITTSBURG                     ,3 ,9,4,1,N,000071944
CA0070900,PLEASANT HILL                 ,4 ,9,4,1,N,000035136
CA0071000,RICHMOND                      ,2 ,9,4,1,N,000110804
CA0071100,SAN PABLO                     ,4 ,9,4,1,N,000030781
CA0071200,WALNUT CREEK                  ,3 ,9,4,1,Y,000069953
CA0071300,KENSINGTON                    ,6 ,9,4,1,N,000005397
CA0071400,MARTINEZ                      ,4 ,9,4,1,N,000038619
CA0071500,MARTINEZ                      ,4 ,9,4,1,N,000026492
CA0071600,MORAGA                        ,5 ,9,4,1,N,000017653
CA0071700,CASTRO VALLEY                 ,7 ,9,4,0,N,000000000
CA0071800,OAKLAND                       ,7 ,9,4,5,N,000000000
CA0071900,RICHMOND                      ,9D,9,4,0,N,000000000
CA0072000,CA                            ,9D,9,4,0,N,000000000
CA0072100,MARTINEZ                      ,7 ,9,4,3,N,000000000
CA0072300,MARTINEZ                      ,4 ,9,4,1,N,000045088
CA0072400,MARTINEZ                      ,3 ,9,4,1,Y,000076325
CA0072500,CONCORD                       ,9D,9,4,0,N,000000000
CA0072600,MARTINEZ                      ,5 ,9,4,1,N,000019760
CA0073300,OAKLAND                       ,9D,9,4,5,N,000000000
CA0073400,MARTINEZ                      ,4 ,9,4,1,N,000041509
CA0079800,MARTINEZ                      ,9D,9,4,0,N,000000000
CA0079900,MARTINEZ                      ,9D,9,4,4,N,000000000
CA0080000,CRESCENT CITY                 ,8C,9,4,2,N,000020815
CA0080100,CRESCENT CITY                 ,6 ,9,4,1,N,000006529
CA0089900,CRESCENT CITY                 ,8D,9,4,4,N,000000000
CA0090000,PLACERVILLE                   ,9A,9,4,2,N,000153675
CA0090100,PLACERVILLE                   ,5 ,9,4,1,N,000010732
CA0090200,SOUTH LAKE TAHOE              ,5 ,9,4,1,N,000021768
CA0090300,OAKLAND                       ,9D,9,4,5,N,000000000
CA0092300,COLMA                         ,9D,9,4,0,N,000000000
CA0099800,PLACERVILLE                   ,9D,9,4,0,N,000000000
CA0099900,PLACERVILLE                   ,9D,9,4,4,N,000000000
CA010M100,COALINGA                      ,9D,9,4,6,N,000000000
CA0100000,FRESNO                        ,9A,9,4,2,N,000175113
CA0100100,CLOVIS                        ,2 ,9,4,1,N,000108419
CA0100200,COALINGA                      ,5 ,9,4,1,N,000016371
CA0100300,FIREBAUGH                     ,6 ,9,4,1,N,000008436
CA0100400,FOWLER                        ,6 ,9,4,1,N,000006475
CA0100500,FRESNO                        ,1B,9,4,1,Y,000526371
CA0100600,HURON                         ,6 ,9,4,1,N,000006973
CA0100700,KERMAN                        ,5 ,9,4,1,N,000014760
CA0100800,KINGSBURG                     ,5 ,9,4,1,N,000011874
CA0100900,MENDOTA                       ,5 ,9,4,1,N,000011459
CA0101000,FRESNO                        ,6 ,9,4,1,N,000009674
CA0101100,PARLIER                       ,5 ,9,4,1,N,000015289
CA0101200,REEDLEY                       ,4 ,9,4,1,N,000025794
CA0101300,SANGER                        ,4 ,9,4,1,N,000025126
CA0101400,SAN JOAQUIN                   ,6 ,9,4,0,N,000004029
CA0101500,SELMA                         ,5 ,9,4,1,N,000024817
CA0101700,FRESNO                        ,7 ,9,4,3,N,000000000
CA0101800,FRESNO                        ,9D,9,4,0,N,000000000
CA0101900,CA                            ,9D,9,4,0,N,000000000
CA0102400,OAKLAND                       ,9D,9,4,5,N,000000000
CA0103000,FRIANT                        ,9D,9,4,6,N,000000000
CA0103100,REEDLEY                       ,7 ,9,4,0,N,000000000
CA0109700,FRESNO                        ,7 ,9,4,3,N,000000000
CA0109800,FRESNO                        ,9D,9,4,0,N,000000000
CA0109900,FRESNO                        ,9D,9,4,4,N,000000000
CA0110000,WILLOWS                       ,8C,9,4,2,N,000020426
CA0110100,ORLAND                        ,6 ,9,4,1,N,000007624
CA0110200,WILLOWS                       ,6 ,9,4,0,N,000006065
CA0110300,OAKLAND                       ,8D,9,4,5,N,000000000
CA0119900,WILLOWS                       ,8D,9,4,4,N,000000000
CA0120000,EUREKA                        ,8B,9,4,2,N,000074541
CA0120100,ARCATA                        ,5 ,9,4,1,N,000018054
CA0120200,BLUE LAKE                     ,7 ,9,4,0,N,000001267
CA0120300,EUREKA                        ,4 ,9,4,1,N,000027230
CA0120400,FERNDALE                      ,7 ,9,4,1,N,000001372
CA0120500,FORTUNA                       ,5 ,9,4,1,N,000012154
CA0120600,TRINIDAD                      ,7 ,9,4,0,N,000000358
CA0120700,RIO DELL                      ,6 ,9,4,1,N,000003414
CA0120800,ARCATA                        ,7 ,9,4,3,N,000000000
CA0120900,OAKLAND                       ,8D,9,4,5,N,000000000
CA0121000,WEOTT                         ,8D,9,4,0,N,000000000
CA0121100,EUREKA                        ,8D,9,4,6,N,000000000
CA0129900,ARCATA                        ,8D,9,4,4,N,000000000
CA0130000,EL CENTRO                     ,9B,9,4,2,N,000036492
CA0130100,BRAWLEY                       ,4 ,9,4,1,N,000026342
CA0130200,CALEXICO                      ,4 ,9,4,1,N,000040499
CA0130300,CALIPATRIA                    ,6 ,9,4,1,N,000007509
CA0130400,EL CENTRO                     ,4 ,9,4,1,Y,000044458
CA0130500,HOLTVILLE                     ,6 ,9,4,1,N,000006519
CA0130600,IMPERIAL                      ,5 ,9,4,1,N,000017629
CA0130700,WESTMORLAND                   ,7 ,9,4,1,N,000002276
CA0130800,OAKLAND                       ,9D,9,4,5,N,000000000
CA0130900,DESCANSO                      ,9D,9,4,0,N,000000000
CA0139800,EL CENTRO                     ,9D,9,4,0,N,000000000
CA0139900,IMPERIAL                      ,9D,9,4,4,N,000000000
CA0140000,INDEPENDENCE                  ,8C,9,4,2,N,000014296
CA0140100,BISHOP                        ,6 ,9,4,1,N,000003767
CA0140300,OAKLAND                       ,8D,9,4,5,N,000000000
CA0149900,BISHOP                        ,8D,9,4,4,N,000000000
CA0150000,BAKERSFIELD                   ,9A,9,4,2,N,000329469
CA0150100,ARVIN                         ,5 ,9,4,1,N,000021390
CA0150200,BAKERSFIELD                   ,1C,9,4,1,Y,000381154
CA0150300,DELANO                        ,3 ,9,4,1,N,000052639
CA0150400,MARICOPA                      ,7 ,9,4,0,N,000001188
CA0150500,MCFARLAND                     ,5 ,9,4,1,N,000014882
CA0150600,RIDGECREST                    ,4 ,9,4,1,N,000028873
CA0150700,SHAFTER                       ,5 ,9,4,1,N,000019284
CA0150800,TAFT                          ,6 ,9,4,1,N,000009393
CA0150900,TEHACHAPI                     ,5 ,9,4,1,N,000012210
CA0151000,WASCO                         ,4 ,9,4,0,N,000026516
CA0151100,CALIFORNIA CITY               ,5 ,9,4,1,N,000013753
CA0151300,CHINA LAKE                    ,7 ,9,4,0,N,000001995
CA0151400,TEHACHAPI                     ,6 ,9,4,1,N,000002644
CA0151500,TEHACHAPI                     ,6 ,9,4,1,N,000005497
CA0151600,BAKERSFIELD                   ,9D,9,4,0,N,000000000
CA0151700,CA                            ,9D,9,4,0,N,000000000
CA0152200,OAKLAND                       ,9D,9,4,5,N,000000000
CA0159700,BAKERSFIELD                   ,7 ,9,4,3,N,000000000
CA0159800,BAKERSFIELD                   ,9D,9,4,0,N,000000000
CA0159900,BAKERSFIELD                   ,9D,9,4,4,N,000000000
CA0160000,HANFORD                       ,9B,9,4,2,N,000033006
CA0160100,CORCORAN                      ,5 ,9,4,1,Y,000022345
CA0160200,HANFORD                       ,3 ,9,4,1,Y,000055789
CA0160300,LEMOORE                       ,4 ,9,4,1,N,000025999
CA0160400,BAKERSFIELD                   ,9D,9,4,0,N,000000000
CA0160500,OAKLAND                       ,9D,9,4,5,N,000000000
CA0160600,PORTERVILLE                   ,9D,9,4,6,N,000000000
CA0160700,AVENAL                        ,5 ,9,4,1,N,000012054
CA0169800,HANFORD                       ,9D,9,4,0,N,000000000
CA0169900,HANFORD                       ,9D,9,4,4,N,000000000
CA0170000,LAKEPORT                      ,8B,9,4,2,N,000044148
CA0170100,LAKEPORT                      ,6 ,9,4,1,N,000004775
CA0170200,CLEARLAKE                     ,5 ,9,4,1,N,000015018
CA0170300,KELSEYVILLE                   ,8D,9,4,0,N,000000000
CA0179900,KELSEYVILLE                   ,8D,9,4,4,N,000000000
CA0180000,SUSANVILLE                    ,8C,9,4,2,N,000015808
CA0180100,SUSANVILLE                    ,5 ,9,4,1,N,000014414
CA0180300,OAKLAND                       ,8D,9,4,5,N,000000000
CA0180400,LOS ANGELES                   ,8D,9,4,0,N,000000000
CA0189800,SUSANVILLE                    ,8D,9,4,0,N,000000000
CA0189900,SUSANVILLE                    ,8D,9,4,4,N,000000000
CA0190C00,TORRANCE                      ,7 ,9,4,3,N,000000000
CA0190D00,MONTEREY PARK                 ,6 ,9,4,1,N,000005426
CA0190E00,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0190G00,LOS ANGELES                   ,7 ,9,4,0,N,000000000
CA0190H00,CA                            ,9D,9,4,0,N,000000000
CA0190I00,OAKLAND                       ,9D,9,4,5,N,000000000
CA0190K00,LOS ANGELES                   ,9D,9,4,5,N,000000000
CA0190M00,CA                            ,9D,9,4,0,N,000000000
CA0190P00,LONG BEACH                    ,7 ,9,4,0,N,000000000
CA0190R00,PASADENA                      ,7 ,9,4,3,N,000000000
CA0190X00,MONTEREY PARK                 ,6 ,9,4,1,N,000008476
CA0190000,MONTEREY PARK                 ,9A,9,4,2,N,001042867
CA0190100,ALHAMBRA                      ,3 ,9,4,1,N,000085865
CA0190200,ARCADIA                       ,3 ,9,4,1,Y,000058883
CA0190300,MONTEREY PARK                 ,5 ,9,4,1,N,000016933
CA0190400,MONTEREY PARK                 ,6 ,9,4,1,N,000003773
CA0190500,AZUSA                         ,3 ,9,4,1,N,000050202
CA0190600,BALDWIN PARK                  ,3 ,9,4,1,N,000076636
CA0190700,BELL                          ,4 ,9,4,1,N,000035925
CA0190800,MONTEREY PARK                 ,3 ,9,4,1,N,000077984
CA0190900,BELL GARDENS                  ,4 ,9,4,1,N,000042930
CA0191B00,LANCASTER                     ,9D,9,4,0,N,000000000
CA0191C00,LEBEC                         ,9D,9,4,0,N,000000000
CA0191E00,POMONA                        ,9D,9,4,0,N,000000000
CA0191F00,MONTEREY PARK                 ,5 ,9,4,1,N,000020814
CA0191H00,WEST HOLLYWOOD                ,4 ,9,4,1,N,000037093
CA0191R00,MONTEREY PARK                 ,2 ,9,4,1,N,000216350
CA0191W00,MONTEREY PARK                 ,3 ,9,4,1,N,000056996
CA0191000,BEVERLY HILLS                 ,4 ,9,4,1,N,000034781
CA0191100,MONTEREY PARK                 ,7 ,9,4,1,N,000001084
CA0191200,BURBANK                       ,2 ,9,4,1,Y,000104622
CA0191300,CLAREMONT                     ,4 ,9,4,1,N,000036246
CA0191400,MONTEREY PARK                 ,5 ,9,4,1,N,000012994
CA0191500,COMPTON                       ,3 ,9,4,1,N,000097728
CA0191600,COVINA                        ,4 ,9,4,1,N,000048674
CA0191700,MAYWOOD                       ,5 ,9,4,1,N,000024146
CA0191800,CULVER CITY                   ,4 ,9,4,1,N,000039440
CA0191900,MONTEREY PARK                 ,3 ,9,4,1,N,000050809
CA0192H00,MONTEREY PARK                 ,5 ,9,4,1,N,000024295
CA0192J00,MONTEREY PARK                 ,5 ,9,4,1,N,000012918
CA0192Q00,LOS ANGELES                   ,7 ,9,4,0,N,000000000
CA0192R00,POMONA                        ,7 ,9,4,0,N,000000000
CA0192U00,MONTEREY PARK                 ,9D,9,4,5,N,000000000
CA0192000,DOWNEY                        ,2 ,9,4,1,N,000113511
CA0192100,MONTEREY PARK                 ,5 ,9,4,1,N,000021877
CA0192200,EL MONTE                      ,2 ,9,4,1,N,000116168
CA0192300,EL SEGUNDO                    ,5 ,9,4,1,N,000016932
CA0192400,GARDENA                       ,3 ,9,4,1,Y,000060249
CA0192500,GLENDALE                      ,2 ,9,4,1,Y,000202381
CA0192600,GLENDORA                      ,3 ,9,4,1,N,000052133
CA0192700,HAWAIIAN GARDENS              ,5 ,9,4,1,N,000014505
CA0192800,HAWTHORNE                     ,3 ,9,4,1,N,000088664
CA0192900,HERMOSA BEACH                 ,5 ,9,4,1,N,000019836
CA0193000,MONTEREY PARK                 ,7 ,9,4,1,N,000001937
CA0193100,HUNTINGTON PARK               ,3 ,9,4,1,N,000059004
CA0193200,MONTEREY PARK                 ,7 ,9,4,1,N,000000204
CA0193300,INGLEWOOD                     ,2 ,9,4,1,N,000110811
CA0193400,IRWINDALE                     ,7 ,9,4,1,N,000001436
CA0193500,MONTEREY PARK                 ,3 ,9,4,1,N,000081317
CA0193600,MONTEREY PARK                 ,4 ,9,4,1,N,000049328
CA0193700,MONTEREY PARK                 ,4 ,9,4,1,N,000040467
CA0193800,LA VERNE                      ,4 ,9,4,1,N,000032613
CA0193900,MONTEREY PARK                 ,4 ,9,4,1,N,000033205
CA0194000,MONTEREY PARK                 ,5 ,9,4,1,N,000020764
CA0194100,LONG BEACH                    ,1C,9,4,1,Y,000471397
CA0194200,LOS ANGELES                   ,1A,9,4,1,Y,004007147
CA0194300,MONTEREY PARK                 ,3 ,9,4,1,N,000071453
CA0194400,MANHATTAN BEACH               ,4 ,9,4,1,N,000035843
CA0194500,MAYWOOD                       ,4 ,9,4,1,N,000027671
CA0194600,MONROVIA                      ,4 ,9,4,1,N,000037214
CA0194700,MONTEBELLO                    ,3 ,9,4,1,N,000063473
CA0194800,MONTEREY PARK                 ,3 ,9,4,1,Y,000061210
CA0194900,MONTEREY PARK                 ,2 ,9,4,1,N,000106278
CA0195000,MONTEREY PARK                 ,2 ,9,4,1,N,000158094
CA0195100,PALOS VERDES ESTATES          ,5 ,9,4,1,N,000013611
CA0195200,MONTEREY PARK                 ,3 ,9,4,1,N,000055041
CA0195300,PASADENA                      ,2 ,9,4,1,Y,000142891
CA0195400,MONTEREY PARK                 ,3 ,9,4,1,N,000063746
CA0195500,POMONA                        ,2 ,9,4,1,N,000153066
CA0195600,REDONDO BEACH                 ,3 ,9,4,1,N,000068051
CA0195700,MONTEREY PARK                 ,7 ,9,4,1,N,000001891
CA0195800,MONTEREY PARK                 ,6 ,9,4,1,N,000008259
CA0195900,MONTEREY PARK                 ,3 ,9,4,1,N,000054615
CA0196000,MONTEREY PARK                 ,4 ,9,4,1,N,000034499
CA0196100,SAN FERNANDO                  ,5 ,9,4,1,N,000024899
CA0196200,SAN GABRIEL                   ,4 ,9,4,1,N,000040531
CA0196300,SAN MARINO                    ,5 ,9,4,1,N,000013402
CA0196400,WHITTIER                      ,5 ,9,4,1,N,000018339
CA0196500,SANTA MONICA                  ,3 ,9,4,1,Y,000092935
CA0196600,SIERRA MADRE                  ,5 ,9,4,1,N,000011080
CA0196700,SIGNAL HILL                   ,5 ,9,4,1,N,000011757
CA0196800,MONTEREY PARK                 ,5 ,9,4,1,N,000021012
CA0196900,SOUTH GATE                    ,3 ,9,4,1,N,000095717
CA0197000,SOUTH PASADENA                ,4 ,9,4,1,N,000025961
CA0197100,MONTEREY PARK                 ,4 ,9,4,1,N,000036500
CA0197200,TORRANCE                      ,2 ,9,4,1,Y,000147482
CA0197300,VERNON                        ,7 ,9,4,1,N,000000113
CA0197400,MONTEREY PARK                 ,4 ,9,4,1,N,000030189
CA0197500,WEST COVINA                   ,2 ,9,4,1,N,000108128
CA0197600,WHITTIER                      ,3 ,9,4,1,N,000087141
CA0197700,MONTEREY PARK                 ,3 ,9,4,1,Y,000092992
CA0197800,POMONA                        ,7 ,9,4,3,N,000000000
CA0198000,MONTEREY PARK                 ,4 ,9,4,1,N,000042563
CA0198100,CARSON                        ,7 ,9,4,3,N,000000000
CA0198200,LONG BEACH                    ,7 ,9,4,3,N,000000000
CA0198300,LOS ANGELES                   ,7 ,9,4,3,N,000000000
CA0198400,NORTHRIDGE                    ,7 ,9,4,3,N,000000000
CA0199000,MONTEREY PARK                 ,5 ,9,4,1,N,000020480
CA0199600,MONTEREY PARK                 ,2 ,9,4,1,N,000160653
CA0199700,LOS ANGELES                   ,7 ,9,4,3,N,000000000
CA0199800,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0199900,LOS ANGELES                   ,9D,9,4,4,N,000000000
CA0200000,MADERA                        ,9B,9,4,2,N,000072020
CA0200100,CHOWCHILLA                    ,5 ,9,4,1,N,000018174
CA0200200,MADERA                        ,3 ,9,4,1,Y,000064939
CA0200300,FRESNO                        ,9D,9,4,0,N,000000000
CA0200400,OAKLAND                       ,9D,9,4,5,N,000000000
CA0209900,MADERA                        ,9D,9,4,4,N,000000000
CA0210000,SAN RAFAEL                    ,9B,9,4,2,N,000067748
CA0210100,BELVEDERE                     ,7 ,9,4,1,N,000002131
CA0210200,CORTE MADERA                  ,6 ,9,4,0,N,000009962
CA0210300,FAIRFAX                       ,6 ,9,4,1,N,000007623
CA0210400,CORTE MADERA                  ,5 ,9,4,0,N,000012457
CA0210500,MILL VALLEY                   ,5 ,9,4,1,N,000014423
CA0210600,NOVATO                        ,3 ,9,4,1,N,000056698
CA0210700,ROSS                          ,7 ,9,4,1,N,000002475
CA0210800,SAN ANSELMO                   ,5 ,9,4,0,N,000012641
CA0210900,SAN RAFAEL                    ,3 ,9,4,1,Y,000059144
CA0211000,SAUSALITO                     ,6 ,9,4,1,N,000007155
CA0211100,TIBURON                       ,6 ,9,4,1,N,000009210
CA0211200,OAKLAND                       ,9D,9,4,5,N,000000000
CA0211300,KENTFIELD                     ,7 ,9,4,3,N,000000000
CA0211400,SAN RAFAEL                    ,9D,9,4,6,N,000000000
CA0211600,SAN RAFAEL                    ,9D,9,4,0,N,000000000
CA0211700,LARKSPUR                      ,4 ,9,4,1,N,000035060
CA0219900,CORTE MADERA                  ,9D,9,4,4,N,000000000
CA0220000,MARIPOSA                      ,8C,9,4,2,N,000017253
CA0229900,MARIPOSA                      ,8D,9,4,4,N,000000000
CA0230000,UKIAH                         ,8B,9,4,2,N,000059483
CA0230100,FORT BRAGG                    ,6 ,9,4,1,N,000007289
CA0230200,POINT ARENA                   ,7 ,9,4,0,N,000000453
CA0230300,UKIAH                         ,5 ,9,4,1,N,000015859
CA0230400,WILLITS                       ,6 ,9,4,1,N,000004870
CA0230500,CA                            ,8D,9,4,0,N,000000000
CA0230600,MENDOCINO                     ,8D,9,4,0,N,000000000
CA0230900,OAKLAND                       ,8D,9,4,5,N,000000000
CA0239900,UKIAH                         ,8D,9,4,4,N,000000000
CA0240000,MERCED                        ,9B,9,4,2,N,000094591
CA0240100,ATWATER                       ,4 ,9,4,1,N,000029442
CA0240200,DOS PALOS                     ,6 ,9,4,1,N,000005291
CA0240300,GUSTINE                       ,6 ,9,4,1,N,000005865
CA0240400,LIVINGSTON                    ,5 ,9,4,1,N,000014117
CA0240500,LOS BANOS                     ,4 ,9,4,1,N,000037910
CA0240600,MERCED                        ,3 ,9,4,1,Y,000083180
CA0240700,STOCKTON                      ,9D,9,4,0,N,000000000
CA0240800,OAKLAND                       ,9D,9,4,5,N,000000000
CA0240900,MERCED                        ,7 ,9,4,0,N,000000000
CA0241000,GUSTINE                       ,9D,9,4,6,N,000000000
CA0241200,MERCED                        ,7 ,9,4,3,N,000000000
CA0249800,MERCED                        ,9D,9,4,0,N,000000000
CA0249900,ATWATER                       ,9D,9,4,4,N,000000000
CA0250000,ALTURAS                       ,8D,9,4,2,N,000006152
CA0250100,ALTURAS                       ,7 ,9,4,1,N,000002491
CA0250200,OAKLAND                       ,8D,9,4,5,N,000000000
CA0259900,ALTURAS                       ,8D,9,4,4,N,000000000
CA0260000,BRIDGEPORT                    ,8D,9,4,2,N,000005966
CA0260100,MAMMOTH LAKES                 ,6 ,9,4,1,N,000007956
CA0269800,BRIDGEPORT                    ,8D,9,4,0,N,000000000
CA0269900,BRIDGEPORT                    ,8D,9,4,4,N,000000000
CA0270000,SALINAS                       ,9A,9,4,2,N,000107088
CA0270100,CARMEL                        ,6 ,9,4,1,N,000003918
CA0270200,DEL REY OAKS                  ,7 ,9,4,1,N,000001694
CA0270300,GONZALES                      ,6 ,9,4,1,N,000008508
CA0270400,GREENFIELD                    ,5 ,9,4,1,N,000017603
CA0270500,KING CITY                     ,5 ,9,4,1,N,000014037
CA0270600,MONTEREY                      ,4 ,9,4,1,N,000028584
CA0270700,PACIFIC GROVE                 ,5 ,9,4,1,N,000015716
CA0270800,SALINAS                       ,2 ,9,4,1,Y,000158313
CA0270900,SAND CITY                     ,7 ,9,4,1,N,000000392
CA0271000,SEASIDE                       ,4 ,9,4,1,N,000034519
CA0271100,SOLEDAD                       ,4 ,9,4,1,N,000025560
CA0271200,MARINA                        ,5 ,9,4,1,N,000022030
CA0271400,MONTEREY                      ,7 ,9,4,5,N,000000000
CA0271500,OAKLAND                       ,9D,9,4,5,N,000000000
CA0271600,BIG SUR                       ,9D,9,4,0,N,000000000
CA0271700,MONTEREY                      ,9D,9,4,6,N,000000000
CA0271900,SEASIDE                       ,7 ,9,4,3,N,000000000
CA0279900,SALINAS                       ,9D,9,4,4,N,000000000
CA0280000,NAPA                          ,9B,9,4,2,N,000026802
CA0280100,CALISTOGA                     ,6 ,9,4,1,N,000005336
CA0280200,NAPA                          ,3 ,9,4,1,Y,000080958
CA0280300,SAINT HELENA                  ,6 ,9,4,1,N,000006210
CA0280600,OAKLAND                       ,9D,9,4,5,N,000000000
CA0280700,CALISTOGA                     ,9D,9,4,0,N,000000000
CA0280800,NAPA                          ,9D,9,4,6,N,000000000
CA0280900,AMERICAN CANYON               ,5 ,9,4,1,N,000020593
CA0281000,YOUNTVILLE                    ,6 ,9,4,1,N,000003020
CA0289900,NAPA                          ,9D,9,4,4,N,000000000
CA0290000,NEVADA CITY                   ,8B,9,4,2,N,000066518
CA0290100,GRASS VALLEY                  ,5 ,9,4,1,N,000012947
CA0290200,NEVADA CITY                   ,6 ,9,4,1,N,000003157
CA0290300,OAKLAND                       ,8D,9,4,5,N,000000000
CA0290400,GRASS VALLEY                  ,8D,9,4,0,N,000000000
CA0290800,TRUCKEE                       ,5 ,9,4,1,N,000016429
CA0299900,TRUCKEE                       ,8D,9,4,4,N,000000000
CA0300000,SANTA ANA                     ,9A,9,4,2,N,000128848
CA0300100,ANAHEIM                       ,1C,9,4,1,Y,000353400
CA0300200,BREA                          ,4 ,9,4,1,N,000043000
CA0300300,BUENA PARK                    ,3 ,9,4,1,N,000083552
CA0300400,COSTA MESA                    ,2 ,9,4,1,Y,000113267
CA0300500,CYPRESS                       ,4 ,9,4,1,N,000049064
CA0300600,LA PALMA                      ,5 ,9,4,1,N,000015811
CA0300700,FOUNTAIN VALLEY               ,3 ,9,4,1,Y,000056704
CA0300800,FULLERTON                     ,2 ,9,4,1,N,000141637
CA0300900,GARDEN GROVE                  ,2 ,9,4,1,N,000175466
CA0301000,HUNTINGTON BEACH              ,2 ,9,4,1,N,000202244
CA0301100,LAGUNA BEACH                  ,5 ,9,4,1,N,000023261
CA0301200,LA HABRA                      ,3 ,9,4,1,N,000061878
CA0301300,LOS ALAMITOS                  ,5 ,9,4,1,N,000011671
CA0301400,NEWPORT BEACH                 ,3 ,9,4,1,Y,000086910
CA0301500,ORANGE                        ,2 ,9,4,1,Y,000141130
CA0301600,PLACENTIA                     ,3 ,9,4,1,N,000052437
CA0301700,SAN CLEMENTE                  ,3 ,9,4,1,N,000065596
CA0301800,SANTA ANA                     ,4 ,9,4,1,N,000036532
CA0301900,SANTA ANA                     ,1C,9,4,1,Y,000335699
CA0302000,SEAL BEACH                    ,5 ,9,4,1,N,000024495
CA0302100,SANTA ANA                     ,4 ,9,4,1,N,000038767
CA0302200,TUSTIN                        ,3 ,9,4,1,Y,000081246
CA0302300,SANTA ANA                     ,6 ,9,4,1,N,000005933
CA0302400,WESTMINSTER                   ,3 ,9,4,1,N,000091863
CA0302500,BREA                          ,3 ,9,4,1,N,000068889
CA0302600,IRVINE                        ,1C,9,4,1,Y,000276115
CA0302700,FULLERTON                     ,7 ,9,4,3,N,000000000
CA0302800,SAN BERNARDINO                ,9D,9,4,0,N,000000000
CA0302900,OAKLAND                       ,9D,9,4,5,N,000000000
CA0303000,CA                            ,9D,9,4,0,N,000000000
CA0303200,LAGUNA BEACH                  ,9D,9,4,6,N,000000000
CA0303300,SAN CLEMENTE                  ,9D,9,4,0,N,000000000
CA0303400,COSTA MESA                    ,9D,9,4,6,N,000000000
CA0303500,SANTA ANA                     ,3 ,9,4,1,N,000096928
CA0303600,SANTA ANA                     ,4 ,9,4,1,N,000034123
CA0303900,SANTA ANA                     ,3 ,9,4,1,N,000065700
CA0304200,SANTA ANA                     ,4 ,9,4,1,N,000031715
CA0304300,SANTA ANA                     ,3 ,9,4,1,N,000084224
