agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
CA0195000,MONTEREY PARK                 ,2 ,9,4,1,N,000159441
CA0195100,PALOS VERDES ESTATES          ,5 ,9,4,1,N,000013730
CA0195200,MONTEREY PARK                 ,3 ,9,4,1,N,000055673
CA0195300,PASADENA                      ,2 ,9,4,1,Y,000143288
CA0195400,MONTEREY PARK                 ,3 ,9,4,1,N,000064469
CA0195500,POMONA                        ,2 ,9,4,1,N,000154109
CA0195600,REDONDO BEACH                 ,3 ,9,4,1,N,000068447
CA0195700,MONTEREY PARK                 ,7 ,9,4,1,N,000001899
CA0195800,MONTEREY PARK                 ,6 ,9,4,1,N,000008297
CA0195900,MONTEREY PARK                 ,3 ,9,4,1,N,000055129
CA0196000,MONTEREY PARK                 ,4 ,9,4,1,N,000034884
CA0196100,SAN FERNANDO                  ,4 ,9,4,1,N,000025194
CA0196200,SAN GABRIEL                   ,4 ,9,4,1,N,000040580
CA0196300,SAN MARINO                    ,5 ,9,4,1,N,000013528
CA0196400,WHITTIER                      ,5 ,9,4,1,N,000018401
CA0196500,SANTA MONICA                  ,3 ,9,4,1,Y,000093921
CA0196600,SIERRA MADRE                  ,5 ,9,4,1,N,000011212
CA0196700,SIGNAL HILL                   ,5 ,9,4,1,N,000011677
CA0196800,MONTEREY PARK                 ,5 ,9,4,1,N,000021032
CA0196900,SOUTH GATE                    ,3 ,9,4,1,N,000096791
CA0197000,SOUTH PASADENA                ,4 ,9,4,1,N,000026256
CA0197100,MONTEREY PARK                 ,4 ,9,4,1,N,000036527
CA0197200,TORRANCE                      ,2 ,9,4,1,Y,000149078
CA0197300,VERNON                        ,7 ,9,4,1,N,000000114
CA0197400,MONTEREY PARK                 ,4 ,9,4,1,N,000030447
CA0197500,WEST COVINA                   ,2 ,9,4,1,N,000108950
CA0197600,WHITTIER                      ,3 ,9,4,1,N,000087860
CA0197700,MONTEREY PARK                 ,3 ,9,4,1,Y,000093613
CA0197800,POMONA                        ,7 ,9,4,3,N,000000000
CA0198000,MONTEREY PARK                 ,4 ,9,4,1,N,000042947
CA0198100,CARSON                        ,7 ,9,4,3,N,000000000
CA0198200,LONG BEACH                    ,7 ,9,4,3,N,000000000
CA0198300,LOS ANGELES                   ,7 ,9,4,3,N,000000000
CA0198400,NORTHRIDGE                    ,7 ,9,4,3,N,000000000
CA0199000,MONTEREY PARK                 ,5 ,9,4,1,N,000020659
CA0199600,MONTEREY PARK                 ,2 ,9,4,1,N,000161963
CA0199700,LOS ANGELES                   ,7 ,9,4,3,N,000000000
CA0199800,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0199900,LOS ANGELES                   ,9D,9,4,4,N,000000000
CA0200000,MADERA                        ,9B,9,4,2,N,000071486
CA0200100,CHOWCHILLA                    ,5 ,9,4,1,N,000018487
CA0200200,MADERA                        ,3 ,9,4,1,Y,000064753
CA0200300,FRESNO                        ,9D,9,4,0,N,000000000
CA0200400,OAKLAND                       ,9D,9,4,5,N,000000000
CA0209900,MADERA                        ,9D,9,4,4,N,000000000
CA0210000,SAN RAFAEL                    ,9B,9,4,2,N,000066929
CA0210100,BELVEDERE                     ,7 ,9,4,1,N,000002131
CA0210200,CORTE MADERA                  ,5 ,9,4,0,N,000010035
CA0210300,FAIRFAX                       ,6 ,9,4,1,N,000007662
CA0210400,CORTE MADERA                  ,5 ,9,4,0,N,000012515
CA0210500,MILL VALLEY                   ,5 ,9,4,1,N,000014491
CA0210600,NOVATO                        ,3 ,9,4,1,N,000056263
CA0210700,ROSS                          ,7 ,9,4,1,N,000002492
CA0210800,SAN ANSELMO                   ,5 ,9,4,0,N,000012715
CA0210900,SAN RAFAEL                    ,3 ,9,4,1,Y,000059435
CA0211000,SAUSALITO                     ,6 ,9,4,1,N,000007198
CA0211100,TIBURON                       ,6 ,9,4,1,N,000009263
CA0211200,OAKLAND                       ,9D,9,4,5,N,000000000
CA0211300,KENTFIELD                     ,7 ,9,4,3,N,000000000
CA0211400,SAN RAFAEL                    ,9D,9,4,6,N,000000000
CA0211600,SAN RAFAEL                    ,9D,9,4,0,N,000000000
CA0211700,LARKSPUR                      ,4 ,9,4,1,N,000035265
CA0219900,CORTE MADERA                  ,9D,9,4,4,N,000000000
CA0220000,MARIPOSA                      ,8C,9,4,2,N,000017271
CA0229900,MARIPOSA                      ,8D,9,4,4,N,000000000
CA0230000,UKIAH                         ,8B,9,4,2,N,000058976
CA0230100,FORT BRAGG                    ,6 ,9,4,1,N,000007292
CA0230200,POINT ARENA                   ,7 ,9,4,0,N,000000454
CA0230300,UKIAH                         ,5 ,9,4,1,N,000015897
CA0230400,WILLITS                       ,6 ,9,4,1,N,000004856
CA0230500,CA                            ,8D,9,4,0,N,000000000
CA0230600,MENDOCINO                     ,8D,9,4,6,N,000000000
CA0230900,OAKLAND                       ,8D,9,4,5,N,000000000
CA0239900,UKIAH                         ,8D,9,4,4,N,000000000
CA0240000,MERCED                        ,9B,9,4,2,N,000093683
CA0240100,ATWATER                       ,4 ,9,4,1,N,000029437
CA0240200,DOS PALOS                     ,6 ,9,4,1,N,000005158
CA0240300,GUSTINE                       ,6 ,9,4,1,N,000005801
CA0240400,LIVINGSTON                    ,5 ,9,4,1,N,000014076
CA0240500,LOS BANOS                     ,4 ,9,4,1,N,000037738
CA0240600,MERCED                        ,3 ,9,4,1,Y,000083106
CA0240700,STOCKTON                      ,9D,9,4,0,N,000000000
CA0240800,OAKLAND                       ,9D,9,4,5,N,000000000
CA0240900,MERCED                        ,7 ,9,4,0,N,000000000
CA0241000,GUSTINE                       ,9D,9,4,6,N,000000000
CA0241200,MERCED                        ,7 ,9,4,3,N,000000000
CA0249800,MERCED                        ,9D,9,4,0,N,000000000
CA0249900,ATWATER                       ,9D,9,4,4,N,000000000
CA0250000,ALTURAS                       ,8D,9,4,2,N,000006217
CA0250100,ALTURAS                       ,6 ,9,4,1,N,000002549
CA0250200,OAKLAND                       ,8D,9,4,5,N,000000000
CA0259900,ALTURAS                       ,8D,9,4,4,N,000000000
CA0260000,BRIDGEPORT                    ,8D,9,4,2,N,000005858
CA0260100,MAMMOTH LAKES                 ,6 ,9,4,1,N,000007891
CA0269800,BRIDGEPORT                    ,8D,9,4,0,N,000000000
CA0269900,BRIDGEPORT                    ,8D,9,4,4,N,000000000
CA0270000,SALINAS                       ,9A,9,4,2,N,000104296
CA0270100,CARMEL                        ,6 ,9,4,1,N,000003931
CA0270200,DEL REY OAKS                  ,7 ,9,4,1,N,000001700
CA0270300,GONZALES                      ,6 ,9,4,1,N,000008533
CA0270400,GREENFIELD                    ,5 ,9,4,1,N,000017343
CA0270500,KING CITY                     ,5 ,9,4,1,N,000014111
CA0270600,MONTEREY                      ,4 ,9,4,1,N,000028506
CA0270700,PACIFIC GROVE                 ,5 ,9,4,1,N,000015795
CA0270800,SALINAS                       ,2 ,9,4,1,Y,000158729
CA0270900,SAND CITY                     ,7 ,9,4,1,N,000000391
CA0271000,SEASIDE                       ,4 ,9,4,1,N,000034827
CA0271100,SOLEDAD                       ,5 ,9,4,1,N,000024805
CA0271200,MARINA                        ,5 ,9,4,1,N,000021539
CA0271400,MONTEREY                      ,7 ,9,4,5,N,000000000
CA0271500,OAKLAND                       ,9D,9,4,5,N,000000000
CA0271600,BIG SUR                       ,9D,9,4,0,N,000000000
CA0271700,MONTEREY                      ,9D,9,4,6,N,000000000
CA0271900,SEASIDE                       ,7 ,9,4,3,N,000000000
CA0279900,SALINAS                       ,9D,9,4,4,N,000000000
CA0280000,NAPA                          ,9B,9,4,2,N,000026238
CA0280100,CALISTOGA                     ,6 ,9,4,1,N,000005364
CA0280200,NAPA                          ,3 ,9,4,1,Y,000081115
CA0280300,SAINT HELENA                  ,6 ,9,4,1,N,000006142
CA0280600,OAKLAND                       ,9D,9,4,5,N,000000000
CA0280700,CALISTOGA                     ,9D,9,4,0,N,000000000
CA0280800,NAPA                          ,9D,9,4,6,N,000000000
CA0280900,AMERICAN CANYON               ,5 ,9,4,1,N,000020746
CA0281000,YOUNTVILLE                    ,6 ,9,4,1,N,000003030
CA0289900,NAPA                          ,9D,9,4,4,N,000000000
CA0290000,NEVADA CITY                   ,8B,9,4,2,N,000065771
CA0290100,GRASS VALLEY                  ,5 ,9,4,1,N,000012961
CA0290200,NEVADA CITY                   ,6 ,9,4,1,N,000003167
CA0290300,OAKLAND                       ,8D,9,4,5,N,000000000
CA0290400,GRASS VALLEY                  ,8D,9,4,0,N,000000000
CA0290800,TRUCKEE                       ,5 ,9,4,1,N,000016326
CA0299900,TRUCKEE                       ,8D,9,4,4,N,000000000
CA0300000,SANTA ANA                     ,9A,9,4,2,N,000110376
CA0300100,ANAHEIM                       ,1C,9,4,1,Y,000353504
CA0300200,BREA                          ,4 ,9,4,1,N,000042465
CA0300300,BUENA PARK                    ,3 ,9,4,1,N,000083768
CA0300400,COSTA MESA                    ,2 ,9,4,1,Y,000113816
CA0300500,CYPRESS                       ,4 ,9,4,1,N,000049557
CA0300600,LA PALMA                      ,5 ,9,4,1,N,000015975
CA0300700,FOUNTAIN VALLEY               ,3 ,9,4,1,Y,000057291
CA0300800,FULLERTON                     ,2 ,9,4,1,N,000141968
CA0300900,GARDEN GROVE                  ,2 ,9,4,1,N,000176230
CA0301000,HUNTINGTON BEACH              ,2 ,9,4,1,N,000204071
CA0301100,LAGUNA BEACH                  ,5 ,9,4,1,N,000023486
CA0301200,LA HABRA                      ,3 ,9,4,1,N,000062483
CA0301300,LOS ALAMITOS                  ,5 ,9,4,1,N,000011774
CA0301400,NEWPORT BEACH                 ,3 ,9,4,1,Y,000087482
CA0301500,ORANGE                        ,2 ,9,4,1,Y,000141841
CA0301600,PLACENTIA                     ,3 ,9,4,1,N,000052800
CA0301700,SAN CLEMENTE                  ,3 ,9,4,1,N,000065915
CA0301800,SANTA ANA                     ,4 ,9,4,1,N,000036798
CA0301900,SANTA ANA                     ,1C,9,4,1,Y,000337419
CA0302000,SEAL BEACH                    ,5 ,9,4,1,N,000024721
CA0302100,SANTA ANA                     ,4 ,9,4,1,N,000039066
CA0302200,TUSTIN                        ,3 ,9,4,1,Y,000081642
CA0302300,SANTA ANA                     ,6 ,9,4,1,N,000005991
CA0302400,WESTMINSTER                   ,3 ,9,4,1,N,000092582
CA0302500,BREA                          ,3 ,9,4,1,N,000068702
CA0302600,IRVINE                        ,1C,9,4,1,Y,000266663
CA0302700,FULLERTON                     ,7 ,9,4,3,N,000000000
CA0302800,SAN BERNARDINO                ,9D,9,4,0,N,000000000
CA0302900,OAKLAND                       ,9D,9,4,5,N,000000000
CA0303000,CA                            ,9D,9,4,0,N,000000000
CA0303200,LAGUNA BEACH                  ,9D,9,4,6,N,000000000
CA0303300,SAN CLEMENTE                  ,9D,9,4,0,N,000000000
CA0303400,COSTA MESA                    ,9D,9,4,6,N,000000000
CA0303500,SANTA ANA                     ,3 ,9,4,1,N,000097950
CA0303600,SANTA ANA                     ,4 ,9,4,1,N,000034349
CA0303900,SANTA ANA                     ,3 ,9,4,1,N,000066352
CA0304200,SANTA ANA                     ,4 ,9,4,1,N,000032045
CA0304300,SANTA ANA                     ,3 ,9,4,1,N,000083511
CA0304700,SANTA ANA                     ,5 ,9,4,1,N,000016473
CA0304800,SANTA ANA                     ,4 ,9,4,1,N,000049606
CA0304900,SANTA ANA                     ,3 ,9,4,1,N,000050604
CA0309100,SANTA ANA                     ,7 ,9,4,0,N,000000000
CA0309600,IRVINE                        ,7 ,9,4,3,N,000000000
CA0309700,IRVINE                        ,7 ,9,4,3,N,000000000
CA0309800,SANTA ANA                     ,9D,9,4,0,N,000000000
CA0309900,SANTA ANA                     ,9D,9,4,4,N,000000000
CA0310000,AUBURN                        ,9A,9,4,2,N,000122190
CA0310100,AUBURN                        ,5 ,9,4,1,N,000014078
CA0310200,COLFAX                        ,7 ,9,4,0,N,000002015
CA0310300,LINCOLN                       ,4 ,9,4,1,N,000047206
CA0310400,ROCKLIN                       ,3 ,9,4,1,N,000062006
CA0310500,ROSEVILLE                     ,2 ,9,4,1,Y,000132566
CA0310600,CA                            ,9D,9,4,0,N,000000000
CA0310700,TAHOMA                        ,9D,9,4,6,N,000000000
CA0311200,OAKLAND                       ,9D,9,4,5,N,000000000
CA0319900,NEWCASTLE                     ,9D,9,4,4,N,000000000
CA0320000,QUINCY                        ,8C,9,4,2,N,000017999
CA0320100,PORTOLA                       ,7 ,9,4,0,N,000001867
CA0320200,BLAIRSDEN                     ,8D,9,4,0,N,000000000
CA0320300,OAKLAND                       ,8D,9,4,5,N,000000000
CA0329900,QUINCY                        ,8D,9,4,4,N,000000000
CA033A000,JURUPA VALLEY                 ,2 ,9,4,1,N,000101316
CA033A100,MENIFEE                       ,7 ,9,4,3,N,000000000
CA0330000,RIVERSIDE                     ,9A,9,4,2,N,000370448
CA0330100,BANNING                       ,4 ,9,4,1,N,000031191
CA0330200,BEAUMONT                      ,4 ,9,4,1,N,000045249
CA0330300,BLYTHE                        ,5 ,9,4,1,N,000018961
CA0330400,CABAZON                       ,6 ,9,4,0,N,000002678
CA0330500,RIVERSIDE                     ,4 ,9,4,1,N,000045402
CA0330600,DESERT HOT SPRINGS            ,4 ,9,4,1,N,000028573
CA0330700,ELSINORE                      ,7 ,9,4,0,N,000000000
CA0330800,HEMET                         ,3 ,9,4,1,N,000084838
CA0330900,INDIO                         ,3 ,9,4,1,N,000089201
CA0331000,RIVERSIDE                     ,4 ,9,4,1,N,000026132
CA0331100,PALM SPRINGS                  ,4 ,9,4,1,N,000047909
CA0331200,PERRIS                        ,3 ,9,4,1,N,000076260
CA0331300,RIVERSIDE                     ,1C,9,4,1,Y,000325896
CA0331400,SAN JACINTO                   ,4 ,9,4,1,N,000047475
CA0331500,CORONA                        ,2 ,9,4,1,Y,000166534
CA0331600,RIVERSIDE                     ,6 ,9,4,1,N,000005352
CA0331700,RIVERSIDE                     ,5 ,9,4,1,N,000018243
CA0331800,RIVERSIDE                     ,3 ,9,4,1,N,000052528
CA0332000,SAN BERNARDINO                ,9D,9,4,0,N,000000000
CA0332100,OAKLAND                       ,9D,9,4,5,N,000000000
CA0332200,CA                            ,9D,9,4,0,N,000000000
CA0332400,PERRIS                        ,9D,9,4,6,N,000000000
CA0332500,CATHEDRAL CITY                ,3 ,9,4,1,N,000054317
CA0332600,IDYLLWILD                     ,9D,9,4,0,N,000000000
CA0332700,NORTH SHORE                   ,9D,9,4,0,N,000000000
CA0332800,WINTERHAVEN                   ,9D,9,4,0,N,000000000
CA0333000,RIVERSIDE                     ,3 ,9,4,1,N,000063907
CA0333100,RIVERSIDE                     ,4 ,9,4,1,N,000041058
CA0333200,MORENO VALLEY                 ,2 ,9,4,1,N,000206224
CA0333700,RIVERSIDE                     ,9D,9,4,0,N,000000000
CA0333800,RIVERSIDE                     ,2 ,9,4,1,Y,000114381
CA0334000,RIVERSIDE                     ,6 ,9,4,1,N,000008671
CA0334100,CANYON LAKE                   ,5 ,9,4,1,N,000011176
CA0334200,MURRIETA                      ,2 ,9,4,1,N,000111043
CA0334400,RIVERSIDE                     ,7 ,9,4,3,N,000000000
CA0337700,LAKE ELSINORE                 ,4 ,9,4,1,N,000036310
CA0337800,PERRIS                        ,3 ,9,4,1,N,000089114
CA0337900,RIVERSIDE                     ,3 ,9,4,1,N,000060115
CA0339700,RIVERSIDE                     ,7 ,9,4,3,N,000000000
CA0339800,RIVERSIDE                     ,9D,9,4,0,N,000000000
CA0339900,RIVERSIDE                     ,9D,9,4,4,N,000000000
CA0340H00,ELK GROVE                     ,2 ,9,4,1,N,000169742
CA0340000,SACRAMENTO                    ,9A,9,4,2,N,000578381
CA0340100,FOLSOM                        ,3 ,9,4,1,Y,000077245
CA0340200,GALT                          ,4 ,9,4,1,N,000025638
CA0340300,ISLETON                       ,7 ,9,4,1,N,000000840
CA0340400,SACRAMENTO                    ,1C,9,4,1,Y,000495471
CA0340800,SACRAMENTO                    ,7 ,9,4,3,N,000000000
CA0341200,RANCHO CORDOVA                ,9D,9,4,6,N,000000000
CA0341400,N HIGHLANDS                   ,7 ,9,4,5,N,000000000
CA0341500,CA                            ,9D,9,4,0,N,000000000
CA0342000,SACRAMENTO                    ,9D,9,4,6,N,000000000
CA0342200,SACRAMENTO                    ,9D,9,4,6,N,000000000
CA0342300,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0343300,RIO VISTA                     ,9D,9,4,6,N,000000000
CA0344800,OAKLAND                       ,9D,9,4,5,N,000000000
CA0345500,SACRAMENTO                    ,3 ,9,4,1,N,000072265
CA0349600,CITRUS HEIGHTS                ,3 ,9,4,1,N,000087811
CA0349700,SACRAMENTO                    ,7 ,9,4,3,N,000000000
CA0349800,SACRAMENTO                    ,9D,9,4,0,N,000000000
CA0349900,SACRAMENTO                    ,9D,9,4,4,N,000000000
CA0350000,HOLLISTER                     ,9C,9,4,2,N,000021103
CA0350100,HOLLISTER                     ,4 ,9,4,1,N,000037953
CA0350200,SAN JUAN BAUTISTA             ,7 ,9,4,0,N,000001980
CA0350300,OAKLAND                       ,9D,9,4,5,N,000000000
CA0350400,HOLLISTER                     ,9D,9,4,6,N,000000000
CA0350500,SAN JUAN BAUTISTA             ,9D,9,4,0,N,000000000
CA0359900,GILROY                        ,9D,9,4,4,N,000000000
CA0360000,SAN BERNARDINO                ,9A,9,4,2,N,000290822
CA0360100,BARSTOW                       ,5 ,9,4,1,N,000023894
CA0360200,CHINO                         ,3 ,9,4,1,Y,000087081
CA0360300,COLTON                        ,3 ,9,4,1,N,000055100
CA0360400,FONTANA                       ,2 ,9,4,1,N,000209531
CA0360500,MONTCLAIR                     ,4 ,9,4,1,N,000039085
CA0360600,SAN BERNARDINO                ,6 ,9,4,1,N,000005010
CA0360700,ONTARIO                       ,2 ,9,4,1,Y,000172606
CA0360800,REDLANDS                      ,3 ,9,4,1,Y,000071485
CA0360900,RIALTO                        ,2 ,9,4,1,N,000103893
CA0361000,SAN BERNARDINO                ,2 ,9,4,1,Y,000217303
CA0361100,UPLAND                        ,3 ,9,4,1,N,000076956
CA0361200,SAN BERNARDINO                ,2 ,9,4,1,Y,000123438
CA0361300,ADELANTO                      ,4 ,9,4,1,N,000033479
CA0361400,SAN BERNARDINO                ,7 ,9,4,3,N,000000000
CA0361600,RANCHO CUCAMONGA              ,2 ,9,4,1,N,000177089
CA0361700,SAN BERNARDINO                ,9D,9,4,0,N,000000000
CA0361800,CA                            ,9D,9,4,0,N,000000000
CA0361900,SAN BERNARDINO                ,9D,9,4,0,N,000000000
CA0362000,SAN BERNARDINO                ,6 ,9,4,1,N,000005250
CA0362100,SAN BERNARDINO                ,5 ,9,4,1,N,000012545
CA0362200,SAN BERNARDINO                ,5 ,9,4,1,N,000024190
CA0362300,SAN BERNARDINO                ,7 ,9,4,5,N,000000000
CA0362500,HESPERIA                      ,9D,9,4,0,N,000000000
CA0362900,CHINO                         ,9D,9,4,0,N,000000000
CA0363000,HIGHLAND                      ,3 ,9,4,1,N,000055184
CA0363100,SAN BERNARDINO                ,4 ,9,4,1,N,000026213
CA0363200,SAN BERNARDINO                ,3 ,9,4,1,N,000093888
CA0363300,SAN BERNARDINO                ,3 ,9,4,1,N,000072757
CA0363500,SAN BERNARDINO                ,3 ,9,4,1,N,000053697
CA0363900,SAN BERNARDINO                ,7 ,9,4,3,N,000000000
CA0364000,SAN BERNARDINO                ,3 ,9,4,1,N,000078990
CA0364100,SAN BERNARDINO                ,5 ,9,4,1,N,000021774
CA0365000,FONTANA                       ,7 ,9,4,5,N,000000000
CA0365400,OAKLAND                       ,9D,9,4,5,N,000000000
CA0365700,PATTON                        ,9D,9,4,6,N,000000000
CA0365900,WEST LANCASTER                ,9D,9,4,6,N,000000000
CA0369800,SAN BERNARDINO                ,9D,9,4,0,N,000000000
CA0369900,SAN BERNARDINO                ,9D,9,4,4,N,000000000
CA037A100,LEMON GROVE                   ,4 ,9,4,1,N,000026981
CA037A200,SANTEE                        ,3 ,9,4,1,N,000058651
CA037A300,POWAY                         ,3 ,9,4,1,N,000050606
CA037A400,ENCINITAS                     ,3 ,9,4,1,N,000063597
CA037A500,ENCINITAS                     ,5 ,9,4,1,N,000013561
CA0370000,SAN DIEGO                     ,9A,9,4,2,N,000494158
CA0370100,CARLSBAD                      ,2 ,9,4,1,Y,000115040
CA0370200,CHULA VISTA                   ,1C,9,4,1,N,000270175
CA0370300,CORONADO                      ,5 ,9,4,1,N,000024974
CA0370400,ENCINITAS                     ,6 ,9,4,1,N,000004388
CA0370500,EL CAJON                      ,2 ,9,4,1,N,000104483
CA0370600,ESCONDIDO                     ,2 ,9,4,1,N,000152897
CA0370700,IMPERIAL BEACH                ,4 ,9,4,1,N,000027616
CA0370800,LA MESA                       ,3 ,9,4,1,N,000060681
CA0370900,NATIONAL CITY                 ,3 ,9,4,1,N,000061550
CA0371000,OCEANSIDE                     ,2 ,9,4,1,N,000177340
CA0371100,SAN DIEGO                     ,1A,9,4,1,Y,001413414
CA0371200,SAN MARCOS                    ,3 ,9,4,1,N,000094840
CA0371300,VISTA                         ,2 ,9,4,1,N,000102307
CA0371400,SAN DIEGO                     ,7 ,9,4,3,N,000000000
CA0371500,SAN DIEGO                     ,7 ,9,4,5,N,000000000
CA0371700,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0371800,CA                            ,9D,9,4,0,N,000000000
CA0372200,BORREGO SPRINGS               ,9D,9,4,6,N,000000000
CA0372300,SAN DIEGO                     ,9D,9,4,0,N,000000000
CA0372400,BORREGO SPRINGS               ,9D,9,4,6,N,000000000
CA0372500,CARLSBAD                      ,9D,9,4,6,N,000000000
CA0372700,DESCANSO                      ,9D,9,4,0,N,000000000
CA0373200,SAN MARCOS                    ,7 ,9,4,3,N,000000000
CA0379700,LA JOLLA                      ,7 ,9,4,3,N,000000000
CA0379800,SAN DIEGO                     ,9D,9,4,0,N,000000000
CA0379900,SAN DIEGO                     ,9D,9,4,4,N,000000000
CA0380000,SAN FRANCISCO                 ,9D,9,4,2,N,000000000
CA0380100,SAN FRANCISCO                 ,1B,9,4,1,Y,000871155
CA0380200,SAN FRANCISCO                 ,7 ,9,4,0,N,000000000
CA0380300,SAN FRANCISCO                 ,7 ,9,4,3,N,000000000
CA0380500,OAKLAND                       ,7 ,9,4,5,N,000000000
CA0380700,RICHMOND                      ,9D,9,4,0,N,000000000
CA0380800,CA                            ,9D,9,4,0,N,000000000
CA0381000,SAN FRANCISCO                 ,9D,9,4,0,N,000000000
CA0381600,SAN FRANCISCO                 ,7 ,9,4,3,N,000000000
CA0381900,OAKLAND                       ,9D,9,4,5,N,000000000
CA0389700,SAN FRANCISCO                 ,7 ,9,4,3,N,000000000
CA0389800,SAN FRANCISCO                 ,9D,9,4,0,N,000000000
CA0389900,SAN FRANCISCO                 ,9D,9,4,4,N,000000000
CA0390000,FRENCH CAMP                   ,9A,9,4,2,N,000167822
CA0390100,ESCALON                       ,6 ,9,4,1,N,000007601
CA0390200,LODI                          ,3 ,9,4,1,Y,000065067
CA0390300,MANTECA                       ,3 ,9,4,1,N,000077104
CA0390400,RIPON                         ,5 ,9,4,1,N,000015318
CA0390500,STOCKTON                      ,1C,9,4,1,Y,000308348
CA0390600,TRACY                         ,3 ,9,4,1,N,000087844
CA0390900,STOCKTON                      ,9D,9,4,0,N,000000000
CA0391000,CA                            ,9D,9,4,0,N,000000000
CA0391200,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0391400,STOCKTON                      ,9D,9,4,0,N,000000000
CA0391500,STOCKTON                      ,7 ,9,4,5,N,000000000
CA0392100,OAKLAND                       ,9D,9,4,5,N,000000000
CA0392300,STOCKTON                      ,7 ,9,4,0,N,000000000
CA0399800,STOCKTON                      ,9D,9,4,0,N,000000000
CA0399900,STOCKTON                      ,9D,9,4,4,N,000000000
CA0400000,SAN LUIS OBISPO               ,9A,9,4,2,N,000121057
CA0400100,ARROYO GRANDE                 ,5 ,9,4,1,Y,000018280
CA0400200,GROVER BEACH                  ,5 ,9,4,1,N,000013686
CA0400300,MORRO BAY                     ,5 ,9,4,1,N,000010719
CA0400400,PASO ROBLES                   ,4 ,9,4,1,Y,000031939
CA0400500,PISMO BEACH                   ,6 ,9,4,1,N,000008264
CA0400600,SAN LUIS OBISPO               ,4 ,9,4,1,Y,000047774
CA0400700,SAN LUIS OBISPO               ,7 ,9,4,3,N,000000000
CA0400800,ATASCADERO                    ,4 ,9,4,1,N,000030108
CA0400900,CA                            ,9D,9,4,0,N,000000000
CA0401200,SAN SIMEON                    ,9D,9,4,0,N,000000000
CA0401300,SAN LUIS OBISPO               ,9D,9,4,6,N,000000000
CA0401400,SAN LUIS OBISPO               ,9D,9,4,6,N,000000000
CA0401600,ATASCADERO                    ,9D,9,4,6,N,000000000
CA0401800,OAKLAND                       ,9D,9,4,5,N,000000000
CA0401900,SAN LUIS OBISPO               ,7 ,9,4,3,N,000000000
CA0409900,SAN LUIS OBISPO               ,9D,9,4,4,N,000000000
CA0410000,REDWOOD CITY                  ,9A,9,4,2,N,000132892
CA0410100,ATHERTON                      ,6 ,9,4,1,N,000007218
CA0410200,BELMONT                       ,4 ,9,4,1,N,000027492
CA0410300,BRISBANE                      ,6 ,9,4,1,N,000004807
CA0410400,BURLINGAME                    ,4 ,9,4,1,N,000030792
CA0410500,COLMA                         ,7 ,9,4,1,N,000001534
CA0410600,DALY CITY                     ,2 ,9,4,1,N,000107640
CA0410700,HALF MOON BAY                 ,5 ,9,4,0,N,000012936
CA0410800,HILLSBOROUGH                  ,5 ,9,4,1,N,000011575
CA0410900,MENLO PARK                    ,4 ,9,4,1,N,000033726
CA0411000,MILLBRAE                      ,5 ,9,4,0,N,000023047
CA0411100,PACIFICA                      ,4 ,9,4,1,N,000039650
CA0411200,MENLO PARK                    ,6 ,9,4,0,N,000004642
CA0411300,REDWOOD CITY                  ,3 ,9,4,1,Y,000087046
CA0411400,SAN BRUNO                     ,4 ,9,4,1,N,000043613
CA0411500,SAN CARLOS                    ,4 ,9,4,0,N,000030235
CA0411600,SAN MATEO                     ,2 ,9,4,1,N,000104802
CA0411700,SOUTH SAN FRANCISCO           ,3 ,9,4,1,Y,000067995
CA0411800,REDWOOD                       ,6 ,9,4,0,N,000005616
CA0411900,BROADMOOR                     ,6 ,9,4,1,N,000004411
CA0412000,FOSTER CITY                   ,4 ,9,4,1,N,000034081
CA0412100,FOSTER CITY                   ,6 ,9,4,0,N,000004518
CA0412300,OAKLAND                       ,7 ,9,4,5,N,000000000
CA0412400,OAKLAND                       ,9D,9,4,5,N,000000000
CA0412600,HALF MOON BAY                 ,9D,9,4,6,N,000000000
CA0412700,EAST PALO ALTO                ,4 ,9,4,1,N,000029957
CA0419800,REDWOOD CITY                  ,9D,9,4,0,N,000000000
CA0419900,REDWOOD CITY                  ,9D,9,4,4,N,000000000
CA0420000,SANTA BARBARA                 ,9A,9,4,2,N,000139296
CA0420100,GUADALUPE                     ,6 ,9,4,1,N,000007365
CA0420200,LOMPOC                        ,4 ,9,4,1,N,000044541
CA0420300,SANTA BARBARA                 ,3 ,9,4,1,Y,000092519
CA0420400,SANTA MARIA                   ,2 ,9,4,1,Y,000106200
CA0420500,SANTA BARBARA                 ,5 ,9,4,1,N,000013865
CA0420700,OAKLAND                       ,9D,9,4,5,N,000000000
CA0420800,GOLETA                        ,9D,9,4,0,N,000000000
CA0420900,LOMPOC                        ,9D,9,4,0,N,000000000
CA0421000,SANTA BARBARA                 ,6 ,9,4,1,N,000005844
CA0421100,SANTA MARIA                   ,7 ,9,4,3,N,000000000
CA0421200,SANTA BARBARA                 ,6 ,9,4,1,N,000005133
CA0421400,SANTA BARBARA                 ,4 ,9,4,1,N,000031145
CA0429700,SANTA BARBARA                 ,7 ,9,4,3,N,000000000
