agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
CO0250200,HOT SULPHUR SPRINGS           ,7 ,8,4,0,N,000000446
CO0250300,KREMMLING                     ,7 ,8,4,1,N,000001366
CO0250400,WINTER PARK                   ,7 ,8,4,1,N,000002064
CO0260000,GUNNISON                      ,8D,8,4,2,N,000007409
CO0260100,GUNNISON                      ,6 ,8,4,1,N,000005884
CO0260200,CRESTED BUTTE                 ,7 ,8,4,1,N,000000799
CO0260300,CRESTED BUTTE                 ,7 ,8,4,1,N,000001510
CO0270000,LAKE CITY                     ,8D,8,4,2,N,000000804
CO0280000,WALSENBURG                    ,8D,8,4,2,N,000002887
CO0280100,WALSENBURG                    ,6 ,8,4,1,N,000002960
CO0280200,LA VETA                       ,7 ,8,4,1,N,000000773
CO0290000,WALDEN                        ,8D,8,4,2,N,000001344
CO0300000,GOLDEN                        ,9A,8,4,2,N,000195535
CO0300100,ARVADA                        ,2 ,8,4,1,N,000107757
CO0300200,GOLDEN                        ,5 ,8,4,1,N,000019334
CO0300300,EDGEWATER                     ,6 ,8,4,1,N,000005241
CO0300400,LAKEWOOD                      ,2 ,8,4,1,Y,000146298
CO0300500,WHEAT RIDGE                   ,4 ,8,4,1,N,000030882
CO0300600,DENVER                        ,7 ,8,4,1,N,000000008
CO0300700,MORRISON                      ,7 ,8,4,1,N,000000434
CO0300800,GOLDEN                        ,7 ,8,4,3,N,000000000
CO0300900,DENVER                        ,7 ,8,4,1,N,000000513
CO0301000,LAKEWOOD                      ,7 ,8,4,3,N,000000000
CO0310000,EADS                          ,8D,8,4,2,N,000001470
CO0310100,EADS                          ,7 ,8,4,0,N,000000628
CO0320000,BURLINGTON                    ,8D,8,4,2,N,000003482
CO0320100,BURLINGTON                    ,6 ,8,4,1,N,000003939
CO0320200,STRATTON                      ,7 ,8,4,1,N,000000673
CO0320300,FLAGLER                       ,7 ,8,4,0,N,000000573
CO0330000,LEADVILLE                     ,8D,8,4,2,N,000004812
CO0330100,LEADVILLE                     ,6 ,8,4,1,N,000002596
CO0340000,DURANGO                       ,8B,8,4,2,N,000032569
CO0340100,DURANGO                       ,5 ,8,4,1,N,000017303
CO0340200,IGNACIO                       ,7 ,8,4,7,N,000000000
CO0340300,IGNACIO                       ,7 ,8,4,1,N,000000709
CO0340400,BAYFIELD                      ,7 ,8,4,1,N,000002459
CO0340500,DURANGO                       ,7 ,8,4,3,N,000000000
CO0348000,DURANGO                       ,7 ,8,4,5,N,000000000
CO0350000,FORT COLLINS                  ,9B,8,4,2,N,000076245
CO0350100,BERTHOUD                      ,6 ,8,4,1,N,000005250
CO0350200,ESTES PARK                    ,6 ,8,4,1,N,000006064
CO0350300,FORT COLLINS                  ,2 ,8,4,1,Y,000150066
CO0350400,LOVELAND                      ,3 ,8,4,1,N,000071325
CO0350500,FORT COLLINS                  ,7 ,8,4,3,N,000000000
CO0350600,WELLINGTON                    ,6 ,8,4,0,N,000006583
CO0351000,TIMNATH                       ,7 ,8,4,1,N,000001436
CO0360000,TRINIDAD                      ,8D,8,4,2,N,000006201
CO0360100,TRINIDAD                      ,6 ,8,4,1,N,000008689
CO0370000,HUGO                          ,8D,8,4,2,N,000002893
CO0370100,LIMON                         ,7 ,8,4,1,N,000001864
CO0370200,HUGO                          ,7 ,8,4,1,N,000000725
CO0380000,STERLING                      ,8D,8,4,2,N,000008037
CO0380100,STERLING                      ,5 ,8,4,1,N,000014690
CO0380200,STERLING                      ,7 ,8,4,0,N,000000400
CO0390000,GRAND JUNCTION                ,9B,8,4,2,N,000072498
CO0390100,GRAND JUNCTION                ,3 ,8,4,1,Y,000060167
CO0390200,FRUITA                        ,5 ,8,4,1,N,000012723
CO0390300,PALISADE                      ,6 ,8,4,1,N,000002649
CO0390400,DE BEQUE                      ,7 ,8,4,1,N,000000502
CO0390800,GRAND JUNCTION                ,7 ,8,4,0,N,000000000
CO0390900,COLLBRAN                      ,7 ,8,4,1,N,000000706
CO0400000,CREEDE                        ,8D,8,4,2,N,000000714
CO0400100,CREEDE                        ,7 ,8,4,0,N,000000286
CO0410000,CRAIG                         ,8D,8,4,2,N,000004177
CO0410100,CRAIG                         ,6 ,8,4,1,N,000008909
CO0410200,DINOSAUR                      ,7 ,8,4,0,N,000000317
CO0418000,CRAIG                         ,7 ,8,4,5,N,000000000
CO0420000,CORTEZ                        ,8C,8,4,2,N,000015745
CO0420100,CORTEZ                        ,6 ,8,4,1,N,000008470
CO0420200,MANCOS                        ,7 ,8,4,1,N,000001343
CO0420500,DOLORES                       ,7 ,8,4,0,N,000000929
CO0428000,CORTEZ                        ,7 ,8,4,5,N,000000000
CO0430000,MONTROSE                      ,8C,8,4,2,N,000020115
CO0430100,MONTROSE                      ,5 ,8,4,1,N,000018918
CO0430300,NUCLA                         ,7 ,8,4,0,N,000000690
CO0430400,OLATHE                        ,7 ,8,4,1,N,000001799
CO0430500,NATURITA                      ,7 ,8,4,0,N,000000531
CO0438000,MONTROSE                      ,7 ,8,4,5,N,000000000
CO0440000,FORT MORGAN                   ,8D,8,4,2,N,000009951
CO0440100,BRUSH                         ,6 ,8,4,1,N,000005529
CO0440200,FORT MORGAN                   ,5 ,8,4,1,N,000011487
CO0440300,WIGGINS                       ,7 ,8,4,1,N,000000910
CO0440400,FORT MORGAN                   ,7 ,8,4,1,N,000000879
CO0440500,ORCHARD                       ,8D,8,4,0,N,000000000
CO0450000,LA JUNTA                      ,8D,8,4,2,N,000006232
CO0450100,LA JUNTA                      ,6 ,8,4,1,N,000007023
CO0450200,ROCKY FORD                    ,6 ,8,4,1,N,000003906
CO0450300,MANZANOLA                     ,7 ,8,4,1,N,000000426
CO0450400,FOWLER                        ,7 ,8,4,1,N,000001167
CO0460000,OURAY                         ,8D,8,4,2,N,000002635
CO0460100,OURAY                         ,7 ,8,4,1,N,000001016
CO0460200,RIDGWAY                       ,7 ,8,4,1,N,000000932
CO0470000,FAIRPLAY                      ,9C,8,4,2,N,000015388
CO0470100,FAIRPLAY                      ,7 ,8,4,1,N,000000667
CO0470200,ALMA                          ,7 ,8,4,0,N,000000266
CO0480000,HOLYOKE                       ,8D,8,4,2,N,000001183
CO0480100,HOLYOKE                       ,7 ,8,4,1,N,000002254
CO0480200,HAXTUN                        ,7 ,8,4,1,N,000000926
CO0490000,ASPEN                         ,8D,8,4,2,N,000006936
CO0490100,ASPEN                         ,6 ,8,4,1,N,000006685
CO0490200,SNOWMASS VILLAGE              ,6 ,8,4,1,N,000002851
CO0500000,LAMAR                         ,8D,8,4,2,N,000004612
CO0500100,LAMAR                         ,6 ,8,4,1,N,000007801
CO0500200,HOLLY                         ,7 ,8,4,0,N,000000781
CO0500400,GRANADA                       ,7 ,8,4,0,N,000000504
CO0510000,PUEBLO                        ,9B,8,4,2,N,000054238
CO0510100,PUEBLO                        ,2 ,8,4,1,Y,000108062
CO0510200,PUEBLO                        ,7 ,8,4,6,N,000000000
CO0510300,PUEBLO                        ,7 ,8,4,0,N,000000000
CO0520000,MEEKER                        ,8D,8,4,2,N,000001967
CO0520100,MEEKER                        ,6 ,8,4,1,N,000002528
CO0520200,RANGELY                       ,7 ,8,4,1,N,000002479
CO0530000,DEL NORTE                     ,8D,8,4,2,N,000005307
CO0530100,MONTE VISTA                   ,6 ,8,4,1,N,000004423
CO0530200,DEL NORTE                     ,7 ,8,4,1,N,000001675
CO0530300,SOUTH FORK                    ,7 ,8,4,1,N,000000375
CO0540000,STEAMBOAT SPRINGS             ,8D,8,4,2,N,000008776
CO0540100,STEAMBOAT SPRINGS             ,5 ,8,4,1,N,000012008
CO0540200,HAYDEN                        ,7 ,8,4,1,N,000001780
CO0540300,OAK CREEK                     ,7 ,8,4,1,N,000000870
CO0540400,STEAMBOAT SPRINGS             ,7 ,8,4,0,N,000000424
CO0540500,CLARK                         ,7 ,8,4,0,N,000000000
CO0550000,SAGUACHE                      ,8D,8,4,2,N,000004339
CO0550100,CENTER                        ,7 ,8,4,1,N,000002066
CO0550200,SAGUACHE                      ,7 ,8,4,0,N,000000495
CO0560000,SILVERTON                     ,8D,8,4,2,N,000000688
CO0560100,SILVERTON                     ,7 ,8,4,0,N,000000622
CO0570000,TELLURIDE                     ,8D,8,4,2,N,000004031
CO0570100,TELLURIDE                     ,7 ,8,4,1,N,000002313
CO0570200,NORWOOD                       ,7 ,8,4,0,N,000000537
CO0570300,MOUNATAIN VILLAGE             ,7 ,8,4,1,N,000001360
CO0580000,JULESBURG                     ,8D,8,4,2,N,000002402
CO0580100,JULESBURG                     ,7 ,8,4,0,N,000001229
CO0590000,BRECKENRIDGE                  ,8C,8,4,2,N,000015235
CO0590100,BRECKENRIDGE                  ,6 ,8,4,1,N,000004568
CO0590200,DILLON                        ,7 ,8,4,1,N,000000906
CO0590300,SILVERTHORNE                  ,6 ,8,4,1,N,000003921
CO0590400,FRISCO                        ,6 ,8,4,1,N,000002740
CO0590500,BRECKENRIDGE                  ,7 ,8,4,1,N,000000854
CO0600000,DIVIDE                        ,9C,8,4,2,N,000015126
CO0600100,WOODLAND PARK                 ,6 ,8,4,1,N,000007185
CO0600200,CRIPPLE CREEK                 ,7 ,8,4,1,N,000001179
CO0600300,VICTOR                        ,7 ,8,4,0,N,000000395
CO0610000,AKRON                         ,8D,8,4,2,N,000004784
CO0610100,AKRON                         ,7 ,8,4,0,N,000001682
CO0610200,AKRON                         ,7 ,8,4,0,N,000000466
CO0620000,GREELEY                       ,9B,8,4,2,N,000047240
CO0620100,FORT LUPTON                   ,6 ,8,4,1,N,000007649
CO0620200,GREELEY                       ,3 ,8,4,1,Y,000096111
CO0620300,EATON                         ,6 ,8,4,1,N,000004575
CO0620400,EVANS                         ,5 ,8,4,1,N,000019893
CO0620500,LA SALLE                      ,7 ,8,4,1,N,000002017
CO0620600,WINDSOR                       ,5 ,8,4,1,N,000015190
CO0620700,ERIE                          ,5 ,8,4,1,N,000009030
CO0620800,DACONO                        ,6 ,8,4,1,N,000004373
CO0620900,KERSEY                        ,7 ,8,4,1,N,000001500
CO0621000,JOHNSTOWN                     ,5 ,8,4,1,N,000010820
CO0621100,MILLIKEN                      ,6 ,8,4,1,N,000005839
CO0621200,AULT                          ,7 ,8,4,1,N,000001565
CO0621300,PLATTEVILLE                   ,6 ,8,4,1,N,000002577
CO0621400,PIERCE                        ,7 ,8,4,0,N,000000859
CO0621500,GILCREST                      ,7 ,8,4,1,N,000001066
CO0621600,GREELEY                       ,7 ,8,4,3,N,000000000
CO0621700,FREDERICK                     ,6 ,8,4,1,N,000009639
CO0621800,FIRESTONE                     ,5 ,8,4,1,N,000011128
CO0621900,KEENESBURG                    ,7 ,8,4,1,N,000001171
CO0622000,BRIGHTON                      ,6 ,8,4,1,N,000005334
CO0622400,HUDSON                        ,7 ,8,4,1,N,000002390
CO0622600,MEAD                          ,6 ,8,4,1,N,000003886
CO0622700,GARDEN CITY                   ,7 ,8,4,1,N,000000243
CO0622800,SEVERANCE                     ,6 ,8,4,1,N,000003376
CO0622900,GREELEY                       ,7 ,8,4,3,N,000000000
CO0630000,WRAY                          ,8D,8,4,2,N,000004281
CO0630100,WRAY                          ,7 ,8,4,1,N,000002373
CO0630200,YUMA                          ,6 ,8,4,1,N,000003563
CO0640100,BROOMFIELD                    ,3 ,8,4,1,Y,000059424
CTCSP0000,MIDDLETOWN                    ,8A,1,1,4,N,000537352
CTDI00200,MASHANTUCKET                  ,7 ,1,1,7,N,000000000
CTDI00300,UNCASVILLE                    ,7 ,1,1,7,N,000000000
CT00A5900,GROTON                        ,4 ,1,1,1,N,000029946
CT00B5900,GROTON                        ,7 ,1,1,1,N,000000519
CT0000200,ANSONIA                       ,5 ,1,1,1,N,000019128
CT0000400,AVON                          ,5 ,1,1,1,N,000018325
CT0000500,MIDDLETOWN                    ,6 ,1,1,0,N,000006065
CT0000700,KENSINGTON                    ,5 ,1,1,1,N,000020657
CT0000900,BETHEL                        ,5 ,1,1,1,N,000019338
CT0001100,BLOOMFIELD                    ,5 ,1,1,1,N,000020637
CT0001400,BRANFORD                      ,4 ,1,1,1,N,000028021
CT0001500,BRIDGEPORT                    ,2 ,1,1,1,Y,000147076
CT0001700,BRISTOL                       ,3 ,1,1,1,N,000060642
CT0001800,BROOKFIELD                    ,5 ,1,1,1,N,000016884
CT0002300,COLLINSVILLE                  ,5 ,1,1,1,N,000010369
CT0002500,CHESHIRE                      ,4 ,1,1,1,N,000029310
CT0002700,CLINTON                       ,5 ,1,1,1,N,000013179
CT0003200,COVENTRY                      ,5 ,1,1,1,N,000012419
CT0003300,CROMWELL                      ,5 ,1,1,1,N,000014290
CT0003400,DANBURY                       ,3 ,1,1,1,Y,000083363
CT0003500,DARIEN                        ,5 ,1,1,1,N,000021229
CT0003700,DERBY                         ,5 ,1,1,1,N,000012806
CT0004200,EAST HAMPTON                  ,5 ,1,1,1,N,000012934
CT0004300,EAST HARTFORD                 ,3 ,1,1,1,Y,000051275
CT0004400,EAST HAVEN                    ,4 ,1,1,1,N,000029166
CT0004500,EAST LYME                     ,5 ,1,1,0,N,000018808
CT0004600,EASTON                        ,6 ,1,1,1,N,000007636
CT0004700,EAST WINDSOR                  ,5 ,1,1,1,N,000011455
CT0004900,ENFIELD                       ,4 ,1,1,1,N,000044661
CT0005100,FAIRFIELD                     ,3 ,1,1,1,N,000060772
CT0005200,FARMINGTON                    ,4 ,1,1,1,N,000025587
CT0005400,GLASTONBURY                   ,4 ,1,1,1,N,000034782
CT0005600,GRANBY                        ,5 ,1,1,1,N,000011326
CT0005700,GREENWICH                     ,3 ,1,1,1,N,000062576
CT0005800,JEWETT CITY                   ,6 ,1,1,0,N,000003493
CT0005900,GROTON                        ,6 ,1,1,1,N,000009359
CT0006000,GUILFORD                      ,5 ,1,1,1,N,000022409
CT0006200,HAMDEN                        ,3 ,1,1,1,N,000060829
CT0006400,HARTFORD                      ,2 ,1,1,1,Y,000124927
CT0006900,HARTFORD                      ,6 ,1,1,0,N,000004014
CT0007000,MIDDLETOWN                    ,5 ,1,1,0,N,000015087
CT0007600,MADISON                       ,5 ,1,1,1,N,000018294
CT0007700,MANCHESTER                    ,3 ,1,1,1,N,000058304
CT0008000,MERIDEN                       ,3 ,1,1,1,N,000060558
CT0008100,MIDDLEBURY                    ,6 ,1,1,1,N,000007570
CT0008300,MIDDLETOWN                    ,4 ,1,1,1,Y,000047221
CT0008400,MILFORD                       ,3 ,1,1,1,Y,000053041
CT0008500,MONROE                        ,5 ,1,1,1,N,000019889
CT0008600,MIDDLETOWN                    ,5 ,1,1,0,N,000019726
CT0008800,NAUGATUCK                     ,4 ,1,1,1,N,000031744
CT0008900,NEW BRITAIN                   ,3 ,1,1,1,N,000073134
CT0009000,NEW CANAAN                    ,5 ,1,1,1,N,000020224
CT0009300,NEW HAVEN                     ,2 ,1,1,1,Y,000131071
CT0009400,NEWINGTON                     ,4 ,1,1,1,N,000030612
CT0009500,NEW LONDON                    ,4 ,1,1,1,Y,000027738
CT0009600,NEW MILFORD                   ,4 ,1,1,1,N,000027743
CT0009700,NEWTOWN                       ,4 ,1,1,1,N,000028188
CT0009900,NORTH BRANFORD                ,5 ,1,1,1,N,000014369
CT001SP00,BRIDGEPORT                    ,9D,1,1,0,N,000000000
CT0010100,NORTH HAVEN                   ,5 ,1,1,1,N,000024013
CT0010300,NORWALK                       ,3 ,1,1,1,Y,000087590
CT0010400,NORWICH                       ,4 ,1,1,1,Y,000040485
CT0010600,OLD SAYBROOK                  ,5 ,1,1,1,N,000010239
CT0010700,ORANGE                        ,5 ,1,1,1,N,000013926
CT0010900,PLAINFIELD                    ,5 ,1,1,1,N,000015224
CT0011000,PLAINVILLE                    ,5 ,1,1,1,N,000017850
CT0011100,TERRYVILLE                    ,5 ,1,1,1,N,000012043
CT0011300,PORTLAND                      ,6 ,1,1,1,N,000009463
CT0011500,PROSPECT                      ,6 ,1,1,0,N,000009715
CT0011600,PUTNAM                        ,6 ,1,1,1,N,000009461
CT0011700,REDDING                       ,6 ,1,1,1,N,000009341
CT0011800,RIDGEFIELD                    ,4 ,1,1,1,N,000025168
CT0011900,ROCKY HILL                    ,5 ,1,1,1,N,000019731
CT0012400,SEYMOUR                       ,5 ,1,1,1,N,000016568
CT0012600,SHELTON                       ,4 ,1,1,1,N,000040475
CT0012800,SIMSBURY                      ,5 ,1,1,1,N,000023651
CT0013100,SOUTHINGTON                   ,4 ,1,1,1,N,000043542
CT0013200,SOUTH WINDSOR                 ,4 ,1,1,1,N,000025871
CT0013300,MIDDLETOWN                    ,6 ,1,1,0,N,000002989
CT0013400,MIDDLETOWN                    ,5 ,1,1,0,N,000011954
CT0013500,STAMFORD                      ,2 ,1,1,1,Y,000125876
CT0013700,PAWCATUCK                     ,5 ,1,1,1,N,000018561
CT0013800,STRATFORD                     ,3 ,1,1,1,Y,000052285
CT0013900,SUFFIELD                      ,5 ,1,1,1,N,000015908
CT0014000,THOMASTON                     ,6 ,1,1,1,N,000007758
CT0014300,TORRINGTON                    ,4 ,1,1,1,N,000035634
CT0014400,TRUMBULL                      ,4 ,1,1,1,N,000036665
CT0014600,VERNON                        ,4 ,1,1,1,N,000029104
CT0014800,WALLINGFORD                   ,4 ,1,1,1,N,000045185
CT0015100,WATERBURY                     ,2 ,1,1,1,N,000109763
CT0015200,WATERFORD                     ,5 ,1,1,1,N,000019541
CT0015300,WATERTOWN                     ,5 ,1,1,1,N,000022183
CT0015500,WEST HARTFORD                 ,3 ,1,1,1,Y,000063276
CT0015600,WEST HAVEN                    ,3 ,1,1,1,N,000055349
CT0015700,WESTON                        ,5 ,1,1,1,N,000010402
CT0015800,WESTPORT                      ,4 ,1,1,1,N,000027279
CT0015900,WETHERSFIELD                  ,4 ,1,1,1,N,000026722
CT0016100,WILTON                        ,5 ,1,1,1,N,000018803
CT0016200,WINSTED                       ,5 ,1,1,1,N,000011019
CT0016300,WILLIMANTIC                   ,5 ,1,1,1,N,000017839
CT0016400,WINDSOR                       ,4 ,1,1,1,N,000029154
CT0016500,WINDSOR LOCKS                 ,5 ,1,1,1,N,000012560
CT0016600,WOLCOTT                       ,5 ,1,1,1,N,000016735
CT0016700,WOODBRIDGE                    ,6 ,1,1,1,N,000008954
CT0016900,NEW HAVEN                     ,7 ,1,1,3,N,000000000
CT0017000,STORRS                        ,7 ,1,1,3,N,000000000
CT0017100,GROTON                        ,7 ,1,1,0,N,000000000
CT0018500,STAMFORD                      ,7 ,1,1,5,N,000000000
CT0019000,NEW BRITAIN                   ,7 ,1,1,3,N,000000000
CT0019100,WILLIMANTIC                   ,7 ,1,1,3,N,000000000
CT0019200,FARMINGTON                    ,7 ,1,1,3,N,000000000
CT0019300,DANBURY                       ,7 ,1,1,3,N,000000000
CT0019400,NEW HAVEN                     ,7 ,1,1,3,N,000000000
CT002SP00,HARTFORD                      ,9D,1,1,0,N,000000000
CT0020000,HARTFORD                      ,7 ,1,1,6,N,000000000
CT003SP00,LITCHFIELD                    ,8D,1,1,0,N,000000000
CT004SP00,MIDDLETOWN                    ,9D,1,1,0,N,000000000
CT005SP00,MIDDLETOWN                    ,9D,1,1,0,N,000000000
CT006SP00,UNCASVILLE                    ,9D,1,1,0,N,000000000
CT007SP00,TOLLAND                       ,9D,1,1,0,N,000000000
CT008SP00,DANIELSON                     ,9D,1,1,0,N,000000000
DEDEA0100,NEW CASTLE                    ,7 ,5,3,5,N,000000000
DEDSP0000,DOVER                         ,8D,5,3,4,N,000000000
DE001SP00,DELWARE                       ,9D,5,3,0,N,000000000
DE0010100,DOVER                         ,4 ,5,3,1,Y,000037402
DE0010200,HARRINGTON                    ,6 ,5,3,1,N,000003697
DE0010300,SMYRNA                        ,5 ,5,3,1,N,000010866
DE0010400,CAMDEN WYOMING                ,6 ,5,3,1,N,000003516
DE0010500,LITTLE CREEK                  ,7 ,5,3,0,N,000000235
DE0010600,CLAYTON                       ,6 ,5,3,1,N,000003035
DE0010700,FELTON                        ,7 ,5,3,1,N,000001351
DE0010800,FREDERICA                     ,7 ,5,3,1,N,000000806
DE0010900,KENTON                        ,7 ,5,3,1,N,000000273
DE0011000,MAGNOLIA                      ,7 ,5,3,0,N,000000236
DE0011100,NEWARK                        ,9D,5,3,0,N,000000000
DE0011200,WILMINGTON                    ,9D,5,3,6,N,000000000
DE0011500,FREDERICA                     ,7 ,5,3,0,N,000000349
DE0011600,HOUSTON                       ,7 ,5,3,0,N,000000387
DE0011700,DOVER                         ,9D,5,3,6,N,000000000
DE0011800,DOVER                         ,9D,5,3,6,N,000000000
DE0012000,DOVER                         ,9E,5,3,6,N,000000000
DE0012100,DOVER                         ,9D,5,3,6,N,000000000
DE0012300,DOVER                         ,9D,5,3,6,N,000000000
DE0012600,CHESWOLD                      ,7 ,5,3,1,N,000001432
DE0013000,DOVER                         ,9D,5,3,6,N,000000000
DE0013100,CAMDEN WYOMING                ,7 ,5,3,1,N,000001400
DE0013200,DOVER                         ,7 ,5,3,3,N,000000000
DE0020100,NEW CASTLE                    ,9D,5,3,6,N,000000000
DE0020200,MIDDLETOWN                    ,5 ,5,3,1,N,000019658
DE0020300,NEW CASTLE                    ,9A,5,3,2,N,000411980
DE0020400,NEW CASTLE                    ,6 ,5,3,1,N,000005388
DE0020500,NEWARK                        ,4 ,5,3,1,N,000032674
DE0020600,WILMINGTON                    ,3 ,5,3,1,Y,000071460
DE0020700,ELSMERE                       ,6 ,5,3,1,N,000006165
DE0020800,NEWPORT                       ,7 ,5,3,1,N,000001064
DE0020900,DELAWARE CITY                 ,7 ,5,3,1,N,000001719
DE0021000,NEWARK                        ,5 ,5,3,0,N,000014798
DE0021300,DE                            ,9D,5,3,0,N,000000000
DE0021400,NEW CASTLE                    ,9D,5,3,0,N,000000000
DE0021500,WILMINGTON                    ,9D,5,3,5,N,000000000
DE0021700,NEWARK                        ,7 ,5,3,3,N,000000000
DE0022600,WILMINGTON                    ,7 ,5,3,5,N,000000000
DE0029200,WILMINGTON                    ,9D,5,3,6,N,000000000
DE003SP00,DE                            ,9D,5,3,0,N,000000000
DE0030100,BRIDGEVILLE                   ,7 ,5,3,1,N,000002138
DE0030200,DELMAR                        ,7 ,5,3,1,N,000001655
DE0030300,LAUREL                        ,6 ,5,3,1,N,000003873
DE0030400,LEWES                         ,6 ,5,3,1,N,000002869
DE0030500,MILFORD                       ,6 ,5,3,1,N,000005961
DE0030600,MILTON                        ,6 ,5,3,1,N,000002687
DE0030700,REHOBOTH BEACH                ,7 ,5,3,1,N,000001387
DE0030800,SEAFORD                       ,6 ,5,3,1,N,000007241
DE0030900,SEAFORD                       ,7 ,5,3,1,N,000001293
DE0031000,BETHANY BEACH                 ,7 ,5,3,1,N,000001111
DE0031100,DAGSBORO                      ,7 ,5,3,1,N,000000838
DE0031200,FENWICK ISLAND                ,7 ,5,3,1,N,000000395
DE0031300,GEORGETOWN                    ,6 ,5,3,1,N,000006689
DE0031400,GREENWOOD                     ,7 ,5,3,1,N,000001017
DE0031500,MILLSBORO                     ,6 ,5,3,1,N,000004018
DE0031600,SELBYVILLE                    ,7 ,5,3,1,N,000002281
DE0031700,OCEAN VIEW                    ,7 ,5,3,1,N,000001972
DE0031800,BETHANY BEACH                 ,7 ,5,3,1,N,000000471
DE0031900,FRANKFORD                     ,7 ,5,3,1,N,000000887
DE0032200,LEWES                         ,9D,5,3,0,N,000000000
DE0032300,DE                            ,9D,5,3,0,N,000000000
DE0032400,DEWEY BEACH                   ,7 ,5,3,1,N,000000352
DE0032500,LEWES                         ,7 ,5,3,0,N,000000000
DE0033000,ELLENDALE                     ,7 ,5,3,1,N,000000393
DE0033100,BETHEL                        ,7 ,5,3,0,N,000000178
DE0033500,GEORGETOWN                    ,9D,5,3,6,N,000000000
DE301SP00,DOVER                         ,9A,5,3,4,N,000102036
DE302SP00,NEWARK                        ,9D,5,3,4,N,000000000
DE303SP00,LEWES                         ,9A,5,3,4,N,000156354
DCMPD0000,WASHINGTON                    ,1B,5,3,1,Y,000646449
DCMTP0000,WASHINGTON                    ,7 ,5,3,5,N,000000000
DCPPD0000,WASHINGTON                    ,9D,5,3,5,N,000000000
DCZPP0000,WASHINGTON                    ,7 ,5,3,5,N,000000000
FLFHP0000,TALLAHASSEE                   ,8D,5,3,4,N,000000000
FL001DB00,FL                            ,9D,5,3,0,N,000000000
FL001DL00,FL                            ,9D,5,3,0,N,000000000
FL001GM00,FL                            ,9D,5,3,0,N,000000000
FL001HP00,FL                            ,9D,5,3,0,N,000000000
FL001MP00,FL                            ,9D,5,3,0,N,000000000
FL0010000,GAINESVILLE                   ,9A,5,3,2,N,000111203
FL0010100,GAINESVILLE                   ,2 ,5,3,1,Y,000126589
FL0010200,GAINESVILLE                   ,7 ,5,3,0,N,000001142
FL0010300,GAINESVILLE                   ,7 ,5,3,0,N,000001453
FL0010400,HIGH SPRINGS                  ,6 ,5,3,1,N,000005545
FL0010500,GAINESVILLE                   ,6 ,5,3,0,N,000005242
FL0010600,GAINESVILLE                   ,7 ,5,3,3,N,000000000
FL0010700,LA CROSSE                     ,7 ,5,3,0,N,000000368
FL0010800,ALACHUA                       ,6 ,5,3,1,N,000009338
FL0010900,GAINESVILLE                   ,9D,5,3,0,N,000000000
FL0011900,GAINESVILLE                   ,7 ,5,3,0,N,000000612
FL0012500,WALDO                         ,7 ,5,3,1,N,000001025
FL0012700,GAINESVILLE                   ,7 ,5,3,3,N,000000000
FL0012900,TALLAHASSEE                   ,9E,5,3,6,N,000000000
FL0014000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0015000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0018000,GAINESVILLE                   ,9D,5,3,6,N,000000000
FL0019000,GAINESVILLE                   ,9D,5,3,4,N,000000000
FL002DB00,FL                            ,9D,5,3,0,N,000000000
FL002DL00,FL                            ,9D,5,3,0,N,000000000
FL002GM00,FL                            ,9D,5,3,0,N,000000000
FL002HP00,FL                            ,9D,5,3,0,N,000000000
FL002MP00,FL                            ,9D,5,3,0,N,000000000
FL0020000,MACCLENNY                     ,9B,5,3,2,N,000027196
FL0020100,MACCLENNY                     ,6 ,5,3,0,N,000006397
FL0020400,TALLAHASSEE                   ,9E,5,3,6,N,000000000
FL0024000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0025000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0028000,MACCLENNY                     ,9D,5,3,6,N,000000000
FL0029000,LAKE CITY                     ,9D,5,3,4,N,000000000
FL003DB00,FL                            ,9D,5,3,0,N,000000000
FL003DL00,FL                            ,9D,5,3,0,N,000000000
FL003GM00,FL                            ,9D,5,3,0,N,000000000
FL003HP00,FL                            ,9D,5,3,0,N,000000000
FL003MP00,FL                            ,9D,5,3,0,N,000000000
FL0030000,PANAMA CITY                   ,9B,5,3,2,N,000091465
FL0030100,PANAMA CITY                   ,4 ,5,3,1,Y,000036358
FL0030200,CALLAWAY                      ,5 ,5,3,0,N,000014542
FL0030300,PANAMA CITY                   ,6 ,5,3,0,N,000003532
FL0030400,MEXICO BEACH                  ,7 ,5,3,1,N,000001098
FL0030500,PANAMA CITY                   ,6 ,5,3,1,N,000009089
FL0030600,PANAMA CITY BEACH             ,5 ,5,3,1,N,000011890
FL0030700,LYNN HAVEN                    ,5 ,5,3,1,N,000019112
FL0030900,PANAMA CITY                   ,9D,5,3,0,N,000000000
FL0031000,PANAMA CITY                   ,9D,5,3,0,N,000000000
FL0031100,TALLAHASSEE                   ,7 ,5,3,3,N,000000000
FL0031300,PANAMA CITY                   ,7 ,5,3,5,N,000000000
FL0031600,TALLAHASSEE                   ,9E,5,3,6,N,000000000
FL0032600,PANAMA CITY                   ,6 ,5,3,1,N,000004416
FL0034000,PANAMA CITY                   ,9D,5,3,6,N,000000000
