agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
IL0590200,BRIGHTON                      ,7 ,3,2,1,N,000002091
IL0590300,BUNKER HILL                   ,7 ,3,2,1,N,000001774
IL0590400,CARLINVILLE                   ,6 ,3,2,1,N,000005713
IL0590500,GILLESPIE                     ,6 ,3,2,1,N,000003219
IL0590600,GIRARD                        ,7 ,3,2,1,N,000002210
IL0590700,MOUNT OLIVE                   ,7 ,3,2,1,N,000002078
IL0590900,STAUNTON                      ,6 ,3,2,1,N,000005188
IL0591000,VIRDEN                        ,6 ,3,2,1,N,000003322
IL0591200,PALMYRA                       ,7 ,3,2,1,N,000000720
IL0600000,EDWARDSVILLE                  ,9B,3,2,2,N,000072538
IL0600100,ALTON                         ,4 ,3,2,1,N,000029101
IL0600200,BETHALTO                      ,6 ,3,2,1,N,000009777
IL0600300,COLLINSVILLE                  ,4 ,3,2,1,N,000022699
IL0600400,EAST ALTON                    ,6 ,3,2,1,N,000006536
IL0600500,EDWARDSVILLE                  ,5 ,3,2,1,N,000024543
IL0600700,GRANITE CITY                  ,4 ,3,2,1,N,000030411
IL0600800,HARTFORD                      ,7 ,3,2,1,N,000001474
IL0600900,HIGHLAND                      ,6 ,3,2,1,N,000009500
IL0601000,LIVINGSTON                    ,7 ,3,2,1,N,000000786
IL0601100,MADISON                       ,6 ,3,2,1,N,000004529
IL0601200,MARYVILLE                     ,6 ,3,2,1,N,000007284
IL0601300,ROXANA                        ,7 ,3,2,1,N,000001488
IL0601400,TROY                          ,6 ,3,2,1,N,000009733
IL0601500,VENICE                        ,7 ,3,2,1,N,000002417
IL0601600,WOOD RIVER                    ,5 ,3,2,1,N,000010885
IL0601700,EDWARDSVILLE                  ,7 ,3,2,3,N,000000000
IL0601900,SOUTH ROXANA                  ,7 ,3,2,1,N,000001803
IL0602000,GODFREY                       ,7 ,3,2,0,N,000000000
IL0602100,PONTOON BEACH                 ,6 ,3,2,1,N,000006094
IL0602300,GLEN CARBON                   ,5 ,3,2,1,N,000012629
IL0602600,WORDEN                        ,7 ,3,2,1,N,000001023
IL0602800,HAMEL                         ,7 ,3,2,0,N,000000804
IL0602900,COLLINSVILLE                  ,9D,3,2,5,N,000000000
IL0603100,COLLINSVILLE                  ,9D,3,2,4,N,000000000
IL0609900,COLLINSVILLE                  ,9D,3,2,4,N,000000000
IL0610000,SALEM                         ,8C,3,2,2,N,000019253
IL0610100,CENTRALIA                     ,7 ,3,2,1,N,000001333
IL0610200,CENTRALIA                     ,5 ,3,2,1,N,000011019
IL0610400,SALEM                         ,6 ,3,2,1,N,000007500
IL0610600,CENTRALIA                     ,7 ,3,2,1,N,000000620
IL0620000,LACON                         ,9D,3,2,2,N,000008517
IL0620100,HENRY                         ,7 ,3,2,1,N,000002481
IL0620200,LACON                         ,7 ,3,2,1,N,000001878
IL0620300,TOLUCA                        ,7 ,3,2,0,N,000001282
IL0630000,HAVANA                        ,8D,3,2,2,N,000007532
IL0630100,HAVANA                        ,6 ,3,2,1,N,000003399
IL0630200,MASON CITY                    ,7 ,3,2,1,N,000002417
IL0630300,MANITO                        ,7 ,3,2,1,N,000001667
IL0630600,EASTON                        ,7 ,3,2,1,N,000000363
IL0630700,KILBOURNE                     ,7 ,3,2,0,N,000000358
IL0640000,METROPOLIS                    ,8D,3,2,2,N,000008679
IL0640300,METROPOLIS                    ,6 ,3,2,1,N,000006406
IL0650000,PETERSBURG                    ,9D,3,2,2,N,000008561
IL0650100,PETERSBURG                    ,7 ,3,2,1,N,000002184
IL0650200,ATHENS                        ,7 ,3,2,1,N,000001810
IL0650300,GREENVIEW                     ,7 ,3,2,0,N,000000801
IL0660000,ALEDO                         ,9C,3,2,2,N,000012727
IL0660100,ALEDO                         ,6 ,3,2,1,N,000003626
IL0670000,WATERLOO                      ,9C,3,2,2,N,000012371
IL0670100,COLUMBIA                      ,6 ,3,2,1,N,000009189
IL0670200,WATERLOO                      ,6 ,3,2,1,N,000009636
IL0670300,VALMEYER                      ,7 ,3,2,1,N,000001203
IL0670400,HECKER                        ,7 ,3,2,0,N,000000480
IL0680000,HILLSBORO                     ,8C,3,2,2,N,000012508
IL0680100,HILLSBORO                     ,6 ,3,2,1,N,000006252
IL0680200,LITCHFIELD                    ,6 ,3,2,1,N,000006770
IL0680300,NOKOMIS                       ,7 ,3,2,1,N,000002301
IL0680400,RAYMOND                       ,7 ,3,2,1,N,000000919
IL0680500,WITT                          ,7 ,3,2,1,N,000000982
IL0680600,HILLSBORO                     ,7 ,3,2,0,N,000000626
IL0680700,IRVING                        ,7 ,3,2,1,N,000000490
IL0689900,LITCHFIELD                    ,8D,3,2,4,N,000000000
IL0690000,JACKSONVILLE                  ,8C,3,2,2,N,000011750
IL0690100,JACKSONVILLE                  ,5 ,3,2,1,N,000019372
IL0690200,MEREDOSIA                     ,7 ,3,2,1,N,000000985
IL0690400,JACKSONVILLE                  ,6 ,3,2,1,N,000003304
IL0700000,SULLIVAN                      ,8D,3,2,2,N,000009246
IL0700300,SULLIVAN                      ,6 ,3,2,1,N,000004345
IL0710000,OREGON                        ,8B,3,2,2,N,000031652
IL0710100,FORRESTON                     ,7 ,3,2,0,N,000001525
IL0710200,MOUNT MORRIS                  ,6 ,3,2,1,N,000003100
IL0710300,OREGON                        ,6 ,3,2,1,N,000004189
IL0710400,POLO                          ,6 ,3,2,1,N,000002513
IL0710500,ROCHELLE                      ,6 ,3,2,1,N,000009818
IL0710600,BYRON                         ,6 ,3,2,1,N,000003905
IL0710700,ROCHELLE                      ,7 ,3,2,0,N,000001319
IL0710800,STILLMAN VALLEY               ,7 ,3,2,0,N,000001104
IL0720000,PEORIA                        ,9B,3,2,2,N,000047251
IL0720100,BARTONVILLE                   ,6 ,3,2,1,N,000006121
IL0720200,PEORIA                        ,7 ,3,2,0,N,000001785
IL0720300,CHILLICOTHE                   ,6 ,3,2,1,N,000005789
IL0720400,ELMWOOD                       ,7 ,3,2,1,N,000001874
IL0720500,HANNA CITY                    ,7 ,3,2,0,N,000000975
IL0720600,CHILLICOTHE                   ,7 ,3,2,0,N,000000000
IL0720700,PEORIA                        ,2 ,3,2,1,Y,000113137
IL0720900,PEORIA HEIGHTS                ,6 ,3,2,1,N,000006109
IL0721200,GLASFORD                      ,7 ,3,2,1,N,000001026
IL0721300,PEORIA                        ,7 ,3,2,1,N,000000456
IL0721400,PEORIA                        ,7 ,3,2,0,N,000000000
IL0721700,PEORIA                        ,9D,3,2,4,N,000000000
IL0721900,PEORIA                        ,9D,3,2,5,N,000000000
IL0730000,PINCKNEYVILLE                 ,8C,3,2,2,N,000010879
IL0730100,DU QUOIN                      ,6 ,3,2,1,N,000006423
IL0730200,PINCKNEYVILLE                 ,6 ,3,2,1,N,000005456
IL0730300,CUTLER                        ,7 ,3,2,0,N,000000538
IL0730400,TAMAROA                       ,7 ,3,2,0,N,000000733
IL0739900,DU QUOIN                      ,8D,3,2,4,N,000000000
IL0740000,MONTICELLO                    ,9C,3,2,2,N,000010671
IL0740100,BEMENT                        ,7 ,3,2,0,N,000001721
IL0740200,CERRO GORDO                   ,7 ,3,2,0,N,000001362
IL0740300,MONTICELLO                    ,6 ,3,2,1,N,000005374
IL0750000,PITTSFIELD                    ,8C,3,2,2,N,000010882
IL0750100,BARRY                         ,7 ,3,2,1,N,000001303
IL0750300,PITTSFIELD                    ,6 ,3,2,1,N,000004526
IL0759900,PITTSFIELD                    ,8D,3,2,4,N,000000000
IL0760000,GOLCONDA                      ,8D,3,2,2,N,000004137
IL0760100,GOLCONDA                      ,7 ,3,2,0,N,000000653
IL0770000,MOUND CITY                    ,8D,3,2,2,N,000006005
IL0770200,MOUND CITY                    ,7 ,3,2,1,N,000000617
IL0779900,ULLIN                         ,8D,3,2,4,N,000000000
IL0780000,HENNEPIN                      ,8D,3,2,2,N,000004625
IL0780100,GRANVILLE                     ,7 ,3,2,1,N,000001347
IL0790000,CHESTER                       ,8C,3,2,2,N,000015679
IL0790100,CHESTER                       ,6 ,3,2,1,N,000007768
IL0790200,RED BUD                       ,6 ,3,2,1,N,000003586
IL0790300,SPARTA                        ,6 ,3,2,1,N,000004330
IL0790500,TILDEN                        ,7 ,3,2,0,N,000000890
IL0790600,COULTERVILLE                  ,7 ,3,2,1,N,000001170
IL0790900,RED BUD                       ,7 ,3,2,1,N,000000258
IL0800000,OLNEY                         ,8D,3,2,2,N,000007219
IL0800100,OLNEY                         ,6 ,3,2,1,N,000008396
IL0810000,ROCK ISLAND                   ,9C,3,2,2,N,000023043
IL0810100,ANDALUSIA                     ,7 ,3,2,0,N,000001051
IL0810200,CARBON CLIFF                  ,7 ,3,2,0,N,000001675
IL0810300,COAL VALLEY                   ,6 ,3,2,1,N,000003828
IL0810400,EAST MOLINE                   ,5 ,3,2,1,N,000021089
IL0810500,MILAN                         ,6 ,3,2,1,N,000005192
IL0810600,MOLINE                        ,4 ,3,2,1,Y,000042773
IL0810700,PORT BYRON                    ,7 ,3,2,1,N,000001673
IL0810800,ROCK ISLAND                   ,4 ,3,2,1,Y,000038275
IL0810900,SILVIS                        ,6 ,3,2,1,N,000007881
IL0811000,CORDOVA                       ,7 ,3,2,1,N,000000697
IL0811100,HAMPTON                       ,7 ,3,2,1,N,000001792
IL0811300,MOLINE                        ,7 ,3,2,3,N,000000000
IL0811400,HILLSDALE                     ,7 ,3,2,1,N,000000569
IL0811700,EAST MOLINE                   ,9D,3,2,4,N,000000000
IL0811800,MOLINE                        ,9D,3,2,5,N,000000000
IL0819900,EAST MOLINE                   ,9D,3,2,4,N,000000000
IL0820000,BELLEVILLE                    ,9B,3,2,2,N,000052622
IL0820100,ALORTON                       ,6 ,3,2,1,N,000002556
IL0820200,BELLEVILLE                    ,4 ,3,2,1,N,000040953
IL0820300,CAHOKIA                       ,5 ,3,2,1,N,000015302
IL0820400,CASEYVILLE                    ,6 ,3,2,1,N,000004247
IL0820500,EAST SAINT LOUIS              ,6 ,3,2,1,N,000005748
IL0820600,DUPO                          ,6 ,3,2,1,N,000004044
IL0820700,EAST SAINT LOUIS              ,4 ,3,2,1,N,000029159
IL0820800,FREEBURG                      ,6 ,3,2,1,N,000004208
IL0820900,LEBANON                       ,6 ,3,2,1,N,000004134
IL0821000,MARISSA                       ,7 ,3,2,1,N,000002008
IL0821100,MASC0UTAH                     ,6 ,3,2,1,N,000006278
IL0821200,MILLSTADT                     ,6 ,3,2,1,N,000003296
IL0821400,NATIONAL CITY                 ,7 ,3,2,0,N,000000000
IL0821500,NEW ATHENS                    ,7 ,3,2,1,N,000002016
IL0821600,O FALLON                      ,4 ,3,2,1,N,000026384
IL0821700,WASHINGTON PARK               ,6 ,3,2,1,N,000005639
IL0821900,LOVEJOY                       ,7 ,3,2,1,N,000000629
IL0822000,EAST SAINT LOUIS              ,7 ,3,2,1,N,000002245
IL0822100,FAYETTEVILLE                  ,7 ,3,2,0,N,000000379
IL0822200,EAST SAINT LOUIS              ,7 ,3,2,1,N,000000241
IL0822300,SWANSEA                       ,5 ,3,2,1,N,000012832
IL0822400,FAIRVIEW HEIGHTS              ,5 ,3,2,1,N,000016825
IL0822500,O FALLON                      ,5 ,3,2,1,N,000010913
IL0822600,SUMMERFIELD                   ,7 ,3,2,1,N,000000487
IL0822700,EAST SAINT LOUIS              ,7 ,3,2,0,N,000000000
IL0822800,SMITHTON                      ,6 ,3,2,1,N,000003259
IL0823000,LENZBURG                      ,7 ,3,2,1,N,000000538
IL082359P,EAST ST. LOUIS                ,7 ,3,2,0,N,000000000
IL0824000,EAST CARONDELET               ,7 ,3,2,1,N,000000628
IL0830000,HARRISBURG                    ,8C,3,2,2,N,000010113
IL0830100,CARRIER MILLS                 ,7 ,3,2,1,N,000001836
IL0830200,ELDORADO                      ,6 ,3,2,1,N,000004398
IL0830300,HARRISBURG                    ,6 ,3,2,1,N,000009543
IL0840000,SPRINGFIELD                   ,9B,3,2,2,N,000043962
IL0840200,SPRINGFIELD                   ,2 ,3,2,1,Y,000117185
IL0840300,AUBURN                        ,6 ,3,2,1,N,000004234
IL0840400,CHATHAM                       ,5 ,3,2,1,N,000010252
IL0840600,PAWNEE                        ,6 ,3,2,1,N,000002538
IL0840800,WILLIAMSVILLE                 ,7 ,3,2,1,N,000001394
IL0840900,ROCHESTER                     ,6 ,3,2,1,N,000003109
IL0841100,DIVERNON                      ,7 ,3,2,1,N,000001130
IL0841200,ILLIOPOLIS                    ,7 ,3,2,0,N,000000845
IL0841300,SPRINGFIELD                   ,7 ,3,2,1,N,000001441
IL0841400,SHERMAN                       ,6 ,3,2,1,N,000003712
IL0841500,SPRINGFIELD                   ,7 ,3,2,1,N,000001639
IL0841600,SPRINGFIELD                   ,7 ,3,2,3,N,000000000
IL0841700,JEROME                        ,7 ,3,2,1,N,000001293
IL0841800,SPRINGFIELD                   ,7 ,3,2,5,N,000000000
IL0842300,LOAMI                         ,7 ,3,2,1,N,000000784
IL0842400,PLEASANT PLAINS               ,7 ,3,2,1,N,000000721
IL0842600,SPRINGFIELD                   ,9D,3,2,4,N,000000000
IL0842700,SPRINGFIELD                   ,7 ,3,2,5,N,000000000
IL0843500,SPRINGFIELD                   ,9D,3,2,5,N,000000000
IL0844200,DES PLAINES                   ,7 ,3,2,5,N,000000000
IL0844600,SPRINGFIELD                   ,7 ,3,2,3,N,000000000
IL0848900,SPRINGFIELD                   ,9D,3,2,5,N,000000000
IL0849000,SPRINGFIELD                   ,9D,3,2,5,N,000000000
IL0849300,SPRINGFIELD                   ,7 ,3,2,5,N,000000000
IL0849700,SPRINGFIELD                   ,9D,3,2,4,N,000000000
IL0849900,SPRINGFIELD                   ,9D,3,2,4,N,000000000
IL0850000,RUSHVILLE                     ,8D,3,2,2,N,000003822
IL0850100,RUSHVILLE                     ,6 ,3,2,1,N,000003110
IL0860000,WINCHESTER                    ,8D,3,2,2,N,000003736
IL0860200,WINCHESTER                    ,7 ,3,2,1,N,000001599
IL0870000,SHELBYVILLE                   ,8C,3,2,2,N,000015497
IL0870100,MOWEAQUA                      ,7 ,3,2,1,N,000001829
IL0870200,SHELBYVILLE                   ,6 ,3,2,1,N,000004677
IL0880000,TOULON                        ,9D,3,2,2,N,000006200
IL0880100,TOULON                        ,7 ,3,2,0,N,000001359
IL0880200,WYOMING                       ,7 ,3,2,0,N,000001410
IL0880300,BRADFORD                      ,7 ,3,2,0,N,000000771
IL0890000,FREEPORT                      ,8C,3,2,2,N,000021919
IL0890100,FREEPORT                      ,4 ,3,2,1,N,000025092
IL0890700,RIDOTT                        ,7 ,3,2,0,N,000000150
IL0900000,PEKIN                         ,9B,3,2,2,N,000026937
IL0900100,CREVE COEUR                   ,6 ,3,2,1,N,000005204
IL0900200,DELAVAN                       ,7 ,3,2,0,N,000001758
IL0900300,EAST PEORIA                   ,5 ,3,2,1,N,000022537
IL0900400,HOPEDALE                      ,7 ,3,2,1,N,000000918
IL0900500,MARQUETTE HEIGHTS             ,6 ,3,2,1,N,000002834
IL0900600,MINIER                        ,7 ,3,2,1,N,000001251
IL0900700,MORTON                        ,5 ,3,2,1,N,000015826
IL0900800,NORTH PEKIN                   ,7 ,3,2,1,N,000001588
IL0900900,PEKIN                         ,4 ,3,2,1,N,000033298
IL0901000,WASHINGTON                    ,5 ,3,2,1,N,000013620
IL0901100,MACKINAW                      ,7 ,3,2,1,N,000001674
IL0901200,SOUTH PEKIN                   ,7 ,3,2,1,N,000001215
IL0901300,TREMONT                       ,7 ,3,2,1,N,000002080
IL0901400,GREEN VALLEY                  ,7 ,3,2,1,N,000000692
IL0901500,EAST PEORIA                   ,7 ,3,2,0,N,000000000
IL0901600,PEKIN                         ,7 ,3,2,5,N,000000000
IL0901900,DEER CREEK                    ,7 ,3,2,1,N,000000732
IL0910000,JONESBORO                     ,8C,3,2,2,N,000010190
IL0910100,ANNA                          ,6 ,3,2,1,N,000005060
IL0910200,COBDEN                        ,7 ,3,2,1,N,000001108
IL0910300,JONESBORO                     ,7 ,3,2,1,N,000001841
IL0910400,DONGOLA                       ,7 ,3,2,0,N,000000802
IL0920000,DANVILLE                      ,9C,3,2,2,N,000024274
IL0920100,WESTVILLE                     ,7 ,3,2,1,N,000000469
IL0920200,CATLIN                        ,7 ,3,2,1,N,000002056
IL0920300,DANVILLE                      ,4 ,3,2,1,Y,000032607
IL0920400,FAIRMOUNT                     ,7 ,3,2,1,N,000000638
IL0920500,GEORGETOWN                    ,6 ,3,2,1,N,000003478
IL0920600,HOOPESTON                     ,6 ,3,2,1,N,000005689
IL0920700,POTOMAC                       ,7 ,3,2,1,N,000000660
IL0920800,RANKIN                        ,7 ,3,2,1,N,000000592
IL0920900,RIDGE FARM                    ,7 ,3,2,1,N,000000867
IL0921000,ROSSVILLE                     ,7 ,3,2,1,N,000001170
IL0921100,TILTON                        ,6 ,3,2,1,N,000002807
IL0921200,WESTVILLE                     ,6 ,3,2,1,N,000003028
IL0921300,OAKWOOD                       ,7 ,3,2,1,N,000001450
IL0921600,SIDELL                        ,7 ,3,2,1,N,000000595
IL0921800,DANVILLE                      ,7 ,3,2,1,N,000000558
IL0921900,HENNING                       ,7 ,3,2,1,N,000000232
IL0922000,INDIANOLA                     ,7 ,3,2,1,N,000000224
IL0930000,MOUNT CARMEL                  ,8D,3,2,2,N,000004764
IL0930100,MOUNT CARMEL                  ,6 ,3,2,1,N,000007588
IL0940000,MONMOUTH                      ,8D,3,2,2,N,000007738
IL0940100,ALEXIS                        ,7 ,3,2,1,N,000000456
IL0940300,MONMOUTH                      ,6 ,3,2,1,N,000009060
IL0950000,NASHVILLE                     ,8C,3,2,2,N,000010312
IL0950200,NASHVILLE                     ,6 ,3,2,1,N,000003067
IL0950300,OKAWVILLE                     ,7 ,3,2,1,N,000001341
IL0950400,ASHLEY                        ,7 ,3,2,0,N,000000573
IL0960000,FAIRFIELD                     ,8C,3,2,2,N,000011336
IL0960100,FAIRFIELD                     ,6 ,3,2,1,N,000005135
IL0960200,WAYNE CITY                    ,7 ,3,2,0,N,000001067
IL0970000,CARMI                         ,8D,3,2,2,N,000008056
IL0970100,CARMI                         ,6 ,3,2,1,N,000005333
IL0970200,GRAYVILLE                     ,7 ,3,2,1,N,000000984
IL0970400,CARMI                         ,8D,3,2,4,N,000000000
IL0970600,ENFIELD                       ,7 ,3,2,1,N,000000616
IL0979900,CARMI                         ,8D,3,2,4,N,000000000
IL0980000,MORRISON                      ,8C,3,2,2,N,000020951
IL0980100,ALBANY                        ,7 ,3,2,1,N,000000914
IL0980200,FULTON                        ,6 ,3,2,1,N,000003855
IL0980300,LYNDON                        ,7 ,3,2,1,N,000000541
IL0980400,MORRISON                      ,6 ,3,2,1,N,000004345
IL0980500,PROPHETSTOWN                  ,7 ,3,2,1,N,000001943
IL0980600,ROCK FALLS                    ,6 ,3,2,1,N,000009428
IL0980700,STERLING                      ,5 ,3,2,1,N,000015284
IL0980800,TAMPICO                       ,7 ,3,2,1,N,000000737
IL0980900,ERIE                          ,7 ,3,2,1,N,000001566
IL0981100,STERLING                      ,8D,3,2,4,N,000000000
IL0989900,STERLING                      ,8D,3,2,4,N,000000000
IL0990000,JOLIET                        ,9A,3,2,2,N,000143328
IL0990100,BEECHER                       ,6 ,3,2,1,N,000003086
IL0990200,BOLINGBROOK                   ,3 ,3,2,1,N,000069940
IL0990300,BRAIDWOOD                     ,6 ,3,2,1,N,000006823
IL0990400,CREST HILL                    ,5 ,3,2,1,N,000021759
IL0990500,CRETE                         ,6 ,3,2,1,N,000009168
IL0990600,FRANKFORT                     ,5 ,3,2,1,N,000018089
IL0990700,JOLIET                        ,2 ,3,2,1,Y,000144281
IL0990800,LOCKPORT                      ,4 ,3,2,1,N,000025368
IL0990900,MONEE                         ,6 ,3,2,1,N,000005158
IL0991000,PEOTONE                       ,6 ,3,2,1,N,000004312
IL0991100,PLAINFIELD                    ,4 ,3,2,1,N,000035385
IL0991200,ROCKDALE                      ,7 ,3,2,1,N,000002058
IL0991300,ROMEOVILLE                    ,4 ,3,2,1,N,000039718
IL0991400,WILMINGTON                    ,6 ,3,2,1,N,000006273
IL0991500,NEW LENOX                     ,4 ,3,2,1,N,000025008
IL0991600,MANHATTAN                     ,6 ,3,2,1,N,000006662
IL0991700,ELWOOD                        ,7 ,3,2,1,N,000002412
IL0991800,CHANNAHON                     ,5 ,3,2,1,N,000012912
IL0992000,UNIVERSITY PARK               ,6 ,3,2,1,N,000008483
IL0992100,SHOREWOOD                     ,5 ,3,2,1,N,000014754
IL0992200,MOKENA                        ,5 ,3,2,1,N,000018858
IL0992400,UNIVERSITY PARK               ,7 ,3,2,3,N,000000000
IL099269E,JOLIET                        ,7 ,3,2,5,N,000000000
IL0992700,LOCKPORT                      ,9D,3,2,4,N,000000000
IL0992800,ROMEOVILLE                    ,9D,3,2,5,N,000000000
IL0992900,BRACEVILLE                    ,7 ,3,2,0,N,000000662
IL0993000,JOLIET                        ,9D,3,2,5,N,000000000
IL0993100,JOLIET                        ,7 ,3,2,3,N,000000000
IL0999900,LOCKPORT                      ,9D,3,2,4,N,000000000
IL1000000,MARION                        ,8C,3,2,2,N,000024632
IL1000100,CARTERVILLE                   ,6 ,3,2,1,N,000005268
IL1000200,HERRIN                        ,5 ,3,2,1,N,000011892
IL1000300,JOHNSTON CITY                 ,6 ,3,2,1,N,000003438
IL1000400,MARION                        ,5 ,3,2,1,N,000017459
IL1000800,ENERGY                        ,7 ,3,2,1,N,000001193
IL1001100,CARTERVILLE                   ,7 ,3,2,3,N,000000000
IL1001200,DU QUOIN                      ,8D,3,2,4,N,000000000
IL1010000,ROCKFORD                      ,9B,3,2,2,N,000065750
IL1010100,CHERRY VALLEY                 ,7 ,3,2,1,N,000002254
IL1010200,LOVES PARK                    ,5 ,3,2,1,N,000024130
IL1010300,PECATONICA                    ,7 ,3,2,1,N,000002218
IL1010400,ROCKFORD                      ,2 ,3,2,1,Y,000155713
IL1010500,ROCKTON                       ,6 ,3,2,1,N,000005431
IL1010600,ROSCOE                        ,6 ,3,2,1,N,000009156
IL1010700,SOUTH BELOIT                  ,6 ,3,2,1,N,000005510
IL1010900,WINNEBAGO                     ,6 ,3,2,1,N,000003153
IL1011000,DURAND                        ,7 ,3,2,1,N,000001083
IL1011100,ROCKFORD                      ,7 ,3,2,0,N,000000000
IL1011200,ROCKFORD                      ,7 ,3,2,3,N,000000000
IL1011300,ROCKFORD                      ,7 ,3,2,5,N,000000000
IL1011400,ROCKFORD                      ,7 ,3,2,0,N,000000000
IL1011500,ROCKFORD                      ,9D,3,2,4,N,000000000
IL1011600,ROCKFORD                      ,9D,3,2,5,N,000000000
IL1011700,ROCKFORD                      ,5 ,3,2,1,N,000022665
IL1011900,ROCKFORD                      ,9D,3,2,5,N,000000000
IL1019900,PECATONICA                    ,9D,3,2,4,N,000000000
IL1020000,EUREKA                        ,9C,3,2,2,N,000023555
IL1020100,EL PASO                       ,6 ,3,2,1,N,000002798
IL1020200,EUREKA                        ,6 ,3,2,1,N,000005193
IL1020300,METAMORA                      ,6 ,3,2,1,N,000003267
IL1020400,MINONK                        ,7 ,3,2,1,N,000002170
IL1020500,ROANOKE                       ,7 ,3,2,0,N,000002001
IL1020600,WASHBURN                      ,7 ,3,2,1,N,000001044
IL1020900,SECOR                         ,7 ,3,2,0,N,000000375
IL1029900,METAMORA                      ,9D,3,2,4,N,000000000
INIPD0000,INDIANAPOLIS                  ,1B,3,2,1,Y,000797268
INISP0000,INDIANAPOLIS                  ,9D,3,2,4,N,000000000
IN0010000,DECATUR                       ,8C,3,2,2,N,000020101
IN0010100,BERNE                         ,6 ,3,2,1,N,000004108
IN0010200,DECATUR                       ,6 ,3,2,1,N,000009507
IN0020000,FORT WAYNE                    ,9B,3,2,2,N,000087119
IN0020100,FORT WAYNE                    ,2 ,3,2,1,Y,000248423
IN0020200,NEW HAVEN                     ,5 ,3,2,1,N,000013733
IN0030000,COLUMBUS                      ,9B,3,2,2,N,000034695
IN0030100,COLUMBUS                      ,4 ,3,2,1,Y,000039764
IN0040000,FOWLER                        ,9D,3,2,2,N,000006745
IN0040100,FOWLER                        ,7 ,3,2,1,N,000002254
IN0050000,HARTFORD CITY                 ,8D,3,2,2,N,000006908
IN0050100,HARTFORD CITY                 ,6 ,3,2,1,N,000006493
IN0060000,LEBANON                       ,9B,3,2,2,N,000038557
IN0060100,LEBANON                       ,5 ,3,2,1,N,000015326
IN0060500,WHITESTOWN                    ,7 ,3,2,1,N,000000722
IN0070000,NASHVILLE                     ,9C,3,2,2,N,000015074
IN0080000,DELPHI                        ,9C,3,2,2,N,000017599
IN0080100,DELPHI                        ,6 ,3,2,1,N,000002969
IN0090000,LOGANSPORT                    ,8C,3,2,2,N,000020735
IN0090100,LOGANSPORT                    ,5 ,3,2,1,N,000018995
IN0100000,JEFFERSONVILLE                ,9B,3,2,2,N,000040437
IN0100100,CHARLESTOWN                   ,6 ,3,2,1,N,000007217
IN0100200,CLARKSVILLE                   ,5 ,3,2,1,N,000021295
IN0100300,JEFFERSONVILLE                ,4 ,3,2,1,N,000029412
IN0100400,SELLERSBURG                   ,6 ,3,2,1,N,000006163
IN0110000,BRAZIL                        ,9C,3,2,2,N,000018835
IN0110100,BRAZIL                        ,6 ,3,2,1,N,000008238
IN0120000,FRANKFORT                     ,8C,3,2,2,N,000017803
IN0120100,FRANKFORT                     ,5 ,3,2,1,N,000016431
IN0130000,ENGLISH                       ,8C,3,2,2,N,000011180
IN0140000,WASHINGTON                    ,8C,3,2,2,N,000018995
IN0140100,WASHINGTON                    ,5 ,3,2,1,N,000011266
IN0150000,LAWRENCEBURG                  ,9B,3,2,2,N,000036862
IN0150100,AURORA                        ,6 ,3,2,1,N,000004095
IN0150200,LAWRENCEBURG                  ,6 ,3,2,1,N,000004783
IN0150300,GREENDALE                     ,6 ,3,2,1,N,000004391
IN0160000,GREENSBURG                    ,8C,3,2,2,N,000014420
IN0160100,GREENSBURG                    ,5 ,3,2,1,N,000010570
IN0170000,AUBURN                        ,8C,3,2,2,N,000021261
IN0170100,AUBURN                        ,5 ,3,2,1,N,000012902
IN0170300,GARRETT                       ,6 ,3,2,1,N,000005742
IN0170400,WATERLOO                      ,7 ,3,2,1,N,000002194
IN0180000,MUNCIE                        ,9B,3,2,2,N,000049364
IN0180100,MUNCIE                        ,3 ,3,2,1,Y,000064921
IN0180500,MUNCIE                        ,7 ,3,2,3,N,000000000
IN0190000,JASPER                        ,8C,3,2,2,N,000021207
IN0190100,HUNTINGBURG                   ,6 ,3,2,1,N,000006107
IN0190200,JASPER                        ,5 ,3,2,1,N,000014098
IN0200000,GOSHEN                        ,9A,3,2,2,N,000108398
IN0200100,ELKHART                       ,3 ,3,2,1,Y,000052779
IN0200200,GOSHEN                        ,4 ,3,2,1,Y,000032210
IN0200300,NAPPANEE                      ,6 ,3,2,1,N,000006792
IN0210000,CONNERSVILLE                  ,8C,3,2,2,N,000010411
IN0210100,CONNERSVILLE                  ,5 ,3,2,1,N,000014099
IN0220000,NEW ALBANY                    ,9B,3,2,2,N,000033085
IN0220100,NEW ALBANY                    ,4 ,3,2,1,N,000036840
IN0220200,NEW ALBANY                    ,7 ,3,2,3,N,000000000
IN0220300,GEORGETOWN                    ,6 ,3,2,1,N,000002851
IN0230000,COVINGTON                     ,8C,3,2,2,N,000011595
IN0230100,ATTICA                        ,6 ,3,2,1,N,000003361
IN0230200,COVINGTON                     ,7 ,3,2,1,N,000002459
IN0240000,BROOKVILLE                    ,9C,3,2,2,N,000022053
IN0240100,BROOKVILLE                    ,6 ,3,2,0,N,000002953
IN0250000,ROCHESTER                     ,8C,3,2,2,N,000014157
IN0250100,ROCHESTER                     ,6 ,3,2,1,N,000006464
IN0260000,PRINCETON                     ,9C,3,2,2,N,000022217
