agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
CA0412300,OAKLAND                       ,7 ,9,4,5,N,000000000
CA0412400,OAKLAND                       ,9D,9,4,5,N,000000000
CA0412600,HALF MOON BAY                 ,9D,9,4,5,N,000000000
CA0412700,EAST PALO ALTO                ,4 ,9,4,1,N,000033513
CA0419800,REDWOOD CITY                  ,9D,9,4,0,N,000000000
CA0419900,REDWOOD CITY                  ,9D,9,4,4,N,000000000
CA0420000,SANTA BARBARA                 ,9A,9,4,2,N,000130440
CA0420100,GUADALUPE                     ,6 ,9,4,1,N,000006745
CA0420200,LOMPOC                        ,4 ,9,4,1,N,000040344
CA0420300,SANTA BARBARA                 ,3 ,9,4,1,Y,000085791
CA0420400,SANTA MARIA                   ,3 ,9,4,1,Y,000086744
CA0420500,SANTA BARBARA                 ,5 ,9,4,1,N,000013638
CA0420700,OAKLAND                       ,9D,9,4,5,N,000000000
CA0420800,GOLETA                        ,9D,9,4,0,N,000000000
CA0420900,LOMPOC                        ,9D,9,4,0,N,000000000
CA0421000,SANTA BARBARA                 ,6 ,9,4,1,N,000005134
CA0421100,SANTA MARIA                   ,7 ,9,4,3,N,000000000
CA0421200,SANTA BARBARA                 ,6 ,9,4,1,N,000004366
CA0421400,SANTA BARBARA                 ,4 ,9,4,1,Y,000029551
CA0429700,SANTA BARBARA                 ,7 ,9,4,3,N,000000000
CA0429800,SANTA BARBARA                 ,9D,9,4,0,N,000000000
CA0429900,GOLETA                        ,9D,9,4,4,N,000000000
CA0430000,SAN JOSE                      ,9B,9,4,2,N,000086744
CA0430100,ALVISO                        ,7 ,9,4,0,N,000000000
CA0430200,CAMPBELL                      ,4 ,9,4,1,N,000037649
CA0430300,SAN JOSE                      ,3 ,9,4,1,Y,000053385
CA0430400,GILROY                        ,3 ,9,4,1,N,000050136
CA0430500,LOS ALTOS                     ,4 ,9,4,1,N,000027989
CA0430600,SAN JOSE                      ,6 ,9,4,1,N,000008396
CA0430700,LOS GATOS                     ,4 ,9,4,1,N,000029233
CA0430800,MILPITAS                      ,3 ,9,4,1,Y,000067282
CA0430900,SAN JOSE                      ,6 ,9,4,1,N,000003566
CA0431000,MORGAN HILL                   ,4 ,9,4,1,N,000038051
CA0431100,MOUNTAIN VIEW                 ,3 ,9,4,1,Y,000070401
CA0431200,PALO ALTO                     ,3 ,9,4,1,Y,000058203
CA0431300,SAN JOSE                      ,1B,9,4,1,Y,000945197
CA0431400,SANTA CLARA                   ,2 ,9,4,1,Y,000110712
CA0431500,SAN JOSE                      ,4 ,9,4,1,N,000030346
CA0431600,SUNNYVALE                     ,2 ,9,4,1,Y,000131052
CA0431700,SAN JOSE                      ,7 ,9,4,3,N,000000000
CA0431900,CA                            ,9D,9,4,0,N,000000000
CA0432000,SAN JOSE                      ,7 ,9,4,3,N,000000000
CA0432100,SARATOGA                      ,7 ,9,4,3,N,000000000
CA0432400,SAN JOSE                      ,9D,9,4,5,N,000000000
CA0432500,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0432700,LOS ALTOS                     ,7 ,9,4,3,N,000000000
CA0433600,OAKLAND                       ,9D,9,4,5,N,000000000
CA0439500,SAN JOSE                      ,7 ,9,4,5,N,000000000
CA0439800,SAN JOSE                      ,9D,9,4,0,N,000000000
CA0439900,SAN JOSE                      ,9D,9,4,4,N,000000000
CA0440000,SANTA CRUZ                    ,9A,9,4,2,N,000123950
CA0440100,CAPITOLA                      ,6 ,9,4,1,N,000009457
CA0440200,SANTA CRUZ                    ,3 ,9,4,1,Y,000055255
CA0440300,WATSONVILLE                   ,3 ,9,4,1,Y,000050211
CA0440400,SCOTTS VALLEY                 ,5 ,9,4,1,N,000011129
CA0440500,APTOS                         ,7 ,9,4,0,N,000000000
CA0440600,OAKLAND                       ,9D,9,4,5,N,000000000
CA0440700,MONTEREY                      ,9D,9,4,0,N,000000000
CA0440800,FELTON                        ,9D,9,4,5,N,000000000
CA0449700,SANTA CRUZ                    ,7 ,9,4,3,N,000000000
CA0449900,APTOS                         ,9D,9,4,4,N,000000000
CA0450000,REDDING                       ,9B,9,4,2,N,000078978
CA0450100,ANDERSON                      ,5 ,9,4,1,N,000010739
CA0450200,REDDING                       ,3 ,9,4,1,Y,000090881
CA0450300,OAKLAND                       ,9D,9,4,5,N,000000000
CA0450500,SHASTA                        ,9D,9,4,0,N,000000000
CA0459800,REDDING                       ,9D,9,4,0,N,000000000
CA0459900,REDDING                       ,9D,9,4,4,N,000000000
CA0460000,DOWNIEVILLE                   ,8D,9,4,2,N,000003283
CA0460100,DOWNIEVILLE                   ,7 ,9,4,0,N,000000785
CA0460200,OAKLAND                       ,8D,9,4,5,N,000000000
CA0469900,GRASS VALLEY                  ,8D,9,4,4,N,000000000
CA0470000,YREKA                         ,8C,9,4,2,N,000021442
CA0470100,YREKA                         ,7 ,9,4,1,N,000000827
CA0470200,YREKA                         ,7 ,9,4,1,N,000001781
CA0470300,ETNA                          ,7 ,9,4,1,N,000000766
CA0470400,YREKA                         ,7 ,9,4,1,N,000000644
CA0470500,MONTAGUE                      ,7 ,9,4,1,N,000001451
CA0470600,MOUNT SHASTA                  ,6 ,9,4,1,N,000003509
CA0470700,TULELAKE                      ,7 ,9,4,1,N,000000954
CA0470800,WEED                          ,6 ,9,4,1,N,000002977
CA0470900,YREKA                         ,6 ,9,4,1,N,000007358
CA0471000,WEED                          ,7 ,9,4,1,N,000002377
CA0471100,CA                            ,8D,9,4,0,N,000000000
CA0471300,YREKA                         ,8D,9,4,0,N,000000000
CA0471600,OAKLAND                       ,8D,9,4,5,N,000000000
CA0479900,YREKA                         ,8D,9,4,4,N,000000000
CA0480000,FAIRFIELD                     ,9C,9,4,2,N,000016341
CA0480100,BENICIA                       ,4 ,9,4,1,N,000026255
CA0480200,DIXON                         ,5 ,9,4,1,N,000017716
CA0480300,FAIRFIELD                     ,2 ,9,4,1,Y,000104927
CA0480400,RIO VISTA                     ,6 ,9,4,1,N,000007980
CA0480500,SUISUN CITY                   ,4 ,9,4,1,N,000027093
CA0480600,VACAVILLE                     ,3 ,9,4,1,N,000092424
CA0480700,VALLEJO                       ,2 ,9,4,1,Y,000115330
CA0480800,OAKLAND                       ,9D,9,4,5,N,000000000
CA0480900,RIO VISTA                     ,9D,9,4,0,N,000000000
CA0481300,FAIRFIELD                     ,7 ,9,4,3,N,000000000
CA0489800,CA                            ,9D,9,4,0,N,000000000
CA0489900,VALLEJO                       ,9D,9,4,4,N,000000000
CA0490000,SANTA ROSA                    ,9A,9,4,2,N,000143404
CA0490100,CLOVERDALE                    ,6 ,9,4,1,N,000008333
CA0490200,COTATI                        ,6 ,9,4,1,N,000007267
CA0490300,HEALDSBURG                    ,5 ,9,4,1,N,000010913
CA0490400,ROHNERT PARK                  ,4 ,9,4,1,N,000040431
CA0490500,SANTA ROSA                    ,2 ,9,4,1,Y,000154874
CA0490600,SEBASTOPOL                    ,6 ,9,4,1,N,000007445
CA0490700,SONOMA                        ,6 ,9,4,1,N,000009929
CA0490800,PETALUMA                      ,3 ,9,4,1,Y,000054454
CA0490900,ROHNERT PARK                  ,7 ,9,4,3,N,000000000
CA0491000,OAKLAND                       ,9D,9,4,5,N,000000000
CA0491100,SONOMA                        ,9D,9,4,5,N,000000000
CA0491200,DUNCANS MILLS                 ,9D,9,4,5,N,000000000
CA0491300,ELDRIDGE                      ,9D,9,4,5,N,000000000
CA0491400,SANTA ROSA                    ,7 ,9,4,3,N,000000000
CA0491500,SANTA ROSA                    ,4 ,9,4,1,N,000025600
CA0499800,SANTA ROSA                    ,9D,9,4,0,N,000000000
CA0499900,ROHNERT PARK                  ,9D,9,4,4,N,000000000
CA0500000,MODESTO                       ,9A,9,4,2,N,000109361
CA0500100,CERES                         ,4 ,9,4,1,N,000043819
CA0500200,MODESTO                       ,2 ,9,4,1,Y,000205750
CA0500300,NEWMAN                        ,5 ,9,4,1,N,000010416
CA0500400,OAKDALE                       ,5 ,9,4,1,N,000020611
CA0500500,PATTERSON                     ,5 ,9,4,1,N,000020338
CA0500600,RIVERBANK                     ,5 ,9,4,1,N,000021097
CA0500700,TURLOCK                       ,3 ,9,4,1,N,000069738
CA0500800,WATERFORD                     ,6 ,9,4,1,N,000009193
CA0500900,HUGHSON                       ,6 ,9,4,1,N,000006672
CA0501000,TURLOCK                       ,7 ,9,4,3,N,000000000
CA0501100,STOCKTON                      ,9D,9,4,0,N,000000000
CA0501200,OAKLAND                       ,9D,9,4,5,N,000000000
CA0501400,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0501500,MODESTO                       ,7 ,9,4,0,N,000000000
CA0509800,MODESTO                       ,9D,9,4,0,N,000000000
CA0509900,MODESTO                       ,9D,9,4,4,N,000000000
CA0510000,YUBA CITY                     ,9B,9,4,2,N,000030741
CA0510100,LIVE OAK                      ,6 ,9,4,0,N,000008316
CA0510200,YUBA CITY                     ,3 ,9,4,1,Y,000062595
CA0510400,OAKLAND                       ,9D,9,4,5,N,000000000
CA0519900,YUBA CITY                     ,9D,9,4,4,N,000000000
CA0520000,RED BLUFF                     ,8B,9,4,2,N,000040252
CA0520100,CORNING                       ,6 ,9,4,1,N,000007178
CA0520200,RED BLUFF                     ,5 ,9,4,1,N,000014033
CA0520300,TEHAMA                        ,7 ,9,4,0,N,000000451
CA0520400,OAKLAND                       ,8D,9,4,5,N,000000000
CA0529900,RED BLUFF                     ,8D,9,4,4,N,000000000
CA0530000,WEAVERVILLE                   ,8C,9,4,2,N,000014261
CA0530100,OAKLAND                       ,8D,9,4,5,N,000000000
CA0539900,WEAVERVILLE                   ,8D,9,4,4,N,000000000
CA0540000,VISALIA                       ,9A,9,4,2,N,000137146
CA0540100,DINUBA                        ,5 ,9,4,1,N,000020366
CA0540200,EXETER                        ,5 ,9,4,1,N,000010108
CA0540300,FARMERSVILLE                  ,5 ,9,4,1,N,000010170
CA0540400,LINDSAY                       ,5 ,9,4,1,N,000010680
CA0540500,PORTERVILLE                   ,3 ,9,4,1,Y,000052308
CA0540600,TULARE                        ,3 ,9,4,1,N,000056624
CA0540700,VISALIA                       ,2 ,9,4,1,Y,000121850
CA0540800,WOODLAKE                      ,6 ,9,4,1,N,000007316
CA0540900,FRESNO                        ,9D,9,4,0,N,000000000
CA0541000,OAKLAND                       ,9D,9,4,5,N,000000000
CA0541100,VISALIA                       ,7 ,9,4,3,N,000000000
CA0549800,VISALIA                       ,9D,9,4,0,N,000000000
CA0549900,VISALIA                       ,9D,9,4,4,N,000000000
CA0550000,SONORA                        ,8B,9,4,2,N,000051061
CA0550100,SONORA                        ,6 ,9,4,1,N,000004617
CA0550200,COLUMBIA                      ,8D,9,4,0,N,000000000
CA0559900,JAMESTOWN                     ,8D,9,4,4,N,000000000
CA0560000,VENTURA                       ,9B,9,4,2,N,000090501
CA0560100,VENTURA                       ,3 ,9,4,1,Y,000063843
CA0560200,VENTURA                       ,5 ,9,4,1,N,000015194
CA0560300,VENTURA                       ,6 ,9,4,1,N,000007781
CA0560400,OXNARD                        ,2 ,9,4,1,Y,000186434
CA0560500,PORT HUENEME                  ,5 ,9,4,1,N,000021497
CA0560600,SANTA PAULA                   ,4 ,9,4,1,N,000028617
CA0560700,VENTURA                       ,2 ,9,4,1,Y,000124106
CA0560800,VENTURA                       ,2 ,9,4,1,Y,000103483
CA0560900,SIMI VALLEY                   ,2 ,9,4,1,N,000121572
CA0561000,CA                            ,9D,9,4,0,N,000000000
CA0561300,CALABSAS                      ,9D,9,4,5,N,000000000
CA0561400,VENTURA                       ,4 ,9,4,1,N,000036789
CA0561500,VENTURA                       ,9D,9,4,5,N,000000000
CA0561600,STOCKTON                      ,9D,9,4,0,N,000000000
CA0561700,LEBEC                         ,9D,9,4,5,N,000000000
CA0562100,OAKLAND                       ,9D,9,4,5,N,000000000
CA0562200,CAMARILLO                     ,7 ,9,4,3,N,000000000
CA0568000,CAMARILLO                     ,7 ,9,4,3,N,000000000
CA0569800,VENTURA                       ,9D,9,4,0,N,000000000
CA0569900,VENTURA                       ,9D,9,4,4,N,000000000
CA0570000,WOODLAND                      ,9B,9,4,2,N,000025181
CA0570100,DAVIS                         ,3 ,9,4,1,N,000063179
CA0570200,WINTERS                       ,6 ,9,4,1,N,000007101
CA0570300,WOODLAND                      ,3 ,9,4,1,Y,000054210
CA0570400,WEST SACRAMENTO               ,4 ,9,4,1,N,000048715
CA0570500,OAKLAND                       ,9D,9,4,5,N,000000000
CA0570600,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0579700,DAVIS                         ,7 ,9,4,3,N,000000000
CA0579800,WOODLAND                      ,9D,9,4,0,N,000000000
CA0579900,WOODLAND                      ,9D,9,4,4,N,000000000
CA0580000,MARYSVILLE                    ,9B,9,4,2,N,000057817
CA0580100,MARYSVILLE                    ,5 ,9,4,1,N,000011766
CA0580200,WHEATLAND                     ,6 ,9,4,1,N,000003784
CA0580300,OAKLAND                       ,9D,9,4,5,N,000000000
CA0580400,LOS ANGELES                   ,9D,9,4,0,N,000000000
CA0589900,YUBA CITY                     ,9D,9,4,4,N,000000000
COCSPNO00,DENVER                        ,8D,8,4,0,N,000000000
COCSP0000,DENVER                        ,8D,8,4,4,N,000000000
COCSP1700,CORTEZ                        ,8D,8,4,0,N,000000000
CODPD0000,DENVER                        ,1B,8,4,1,Y,000592881
CO0010000,BRIGHTON                      ,9B,8,4,2,N,000086674
CO0010100,AURORA                        ,1C,8,4,1,Y,000269529
CO0010200,BRIGHTON                      ,4 ,8,4,1,N,000031258
CO0010300,COMMERCE CITY                 ,4 ,8,4,1,N,000044451
CO0010400,THORNTON                      ,2 ,8,4,1,N,000114923
CO0010500,WESTMINSTER                   ,2 ,8,4,1,N,000060541
CO0010600,NORTHGLENN                    ,4 ,8,4,1,N,000033355
CO0010700,DERBY                         ,6 ,8,4,0,N,000007377
CO0010800,DENVER                        ,5 ,8,4,1,N,000011620
CO0011100,AURORA                        ,7 ,8,4,3,N,000000000
CO0020000,ALAMOSA                       ,8D,8,4,2,N,000006767
CO0020100,ALAMOSA                       ,6 ,8,4,1,N,000008599
CO0020200,ALAMOSA                       ,7 ,8,4,3,N,000000000
CO0030000,CENTENNIAL                    ,9B,8,4,2,N,000078437
CO0030100,ENGLEWOOD                     ,4 ,8,4,1,N,000032605
CO0030200,LITTLETON                     ,4 ,8,4,1,N,000040452
CO0030300,ENGLEWOOD                     ,6 ,8,4,1,N,000005395
CO0030400,GLENDALE                      ,6 ,8,4,1,N,000004822
CO0030500,ENGLEWOOD                     ,6 ,8,4,1,N,000006329
CO0030600,LITTLETON                     ,7 ,8,4,1,N,000000584
CO0030700,GREENWOOD VILLAGE             ,5 ,8,4,1,N,000014285
CO0030800,LITTLETON                     ,7 ,8,4,1,N,000001315
CO0030900,LITTLETON                     ,7 ,8,4,3,N,000000000
CO0031100,ENGLEWOOD                     ,3 ,8,4,1,N,000098749
CO0031200,LITTLETON                     ,7 ,8,4,0,N,000000000
CO0031300,AURORA                        ,9D,8,4,0,N,000000000
CO0040000,PAGOSA SPRINGS                ,8C,8,4,2,N,000011205
CO0040100,PAGOSA SPRINGS                ,7 ,8,4,1,N,000001735
CO0040200,ARBOLES                       ,8D,8,4,0,N,000000000
CO0050000,SPRINGFIELD                   ,8D,8,4,2,N,000001766
CO0050100,SPRINGFIELD                   ,7 ,8,4,1,N,000001273
CO0050200,PRITCHETT                     ,7 ,8,4,0,N,000000115
CO0050300,CAMPO                         ,7 ,8,4,1,N,000000127
CO0050700,WALSH                         ,7 ,8,4,1,N,000000635
CO0060000,LAS ANIMAS                    ,8D,8,4,2,N,000003545
CO0060100,LAS ANIMAS                    ,7 ,8,4,1,N,000002289
CO0070000,BOULDER                       ,9B,8,4,2,N,000057805
CO0070100,BOULDER                       ,3 ,8,4,1,Y,000093410
CO0070200,BROOMFIELD                    ,7 ,8,4,0,N,000000000
CO0070300,LAFAYETTE                     ,4 ,8,4,1,N,000025091
CO0070400,LONGMONT                      ,3 ,8,4,1,N,000086282
CO0070500,BOULDER                       ,7 ,8,4,3,N,000000000
CO0070600,LOUISVILLE                    ,5 ,8,4,1,N,000018794
CO0070700,LYONS                         ,7 ,8,4,0,N,000001960
CO0070800,NEDERLAND                     ,7 ,8,4,1,N,000001357
CO0080000,SALIDA                        ,8D,8,4,2,N,000009408
CO0080100,BUENA VISTA                   ,7 ,8,4,1,N,000002122
CO0080200,SALIDA                        ,6 ,8,4,1,N,000005320
CO0090000,CHEYENNE WELLS                ,8D,8,4,2,N,000001714
CO0090100,CHEYENNE WELLS                ,7 ,8,4,0,N,000000769
CO0100000,GEORGETOWN                    ,9D,8,4,2,N,000005838
CO0100100,IDAHO SPRINGS                 ,7 ,8,4,1,N,000001734
CO0100200,GEORGETOWN                    ,7 ,8,4,1,N,000001022
CO0100300,EMPIRE                        ,7 ,8,4,1,N,000000324
CO0110000,CONEJOS                       ,8D,8,4,2,N,000008039
CO0110100,ANTONITO                      ,7 ,8,4,0,N,000000784
CO0110200,ROMEO                         ,7 ,8,4,0,N,000000341
CO0110300,LA JARA                       ,7 ,8,4,0,N,000000778
CO0110400,MANASSA                       ,7 ,8,4,0,N,000000943
CO0110500,SANFORD                       ,7 ,8,4,0,N,000000738
CO0120000,SAN LUIS                      ,8D,8,4,2,N,000003269
CO0120100,SAN LUIS                      ,7 ,8,4,0,N,000000652
CO0130000,ORDWAY                        ,8D,8,4,2,N,000006803
CO0130100,ORDWAY                        ,7 ,8,4,0,N,000001099
CO0140000,WESTCLIFFE                    ,8D,8,4,2,N,000004096
CO0140100,WESTCLIFFE                    ,7 ,8,4,0,N,000000467
CO0150000,DELTA                         ,8C,8,4,2,N,000016989
CO0150100,DELTA                         ,6 ,8,4,1,N,000008728
CO0150200,PAONIA                        ,7 ,8,4,1,N,000001622
CO0150300,HOTCHKISS                     ,7 ,8,4,1,N,000001081
CO0150400,CEDAREDGE                     ,7 ,8,4,1,N,000002250
CO0160000,DENVER                        ,9D,8,4,0,N,000000000
CO0160100,DENVER                        ,7 ,8,4,0,N,000000000
CO0160200,DENVER                        ,7 ,8,4,3,N,000000000
CO0160400,AURORA                        ,7 ,8,4,3,N,000000000
CO0160500,DENVER                        ,9D,8,4,0,N,000000000
CO0170000,DOVE CREEK                    ,8D,8,4,2,N,000001924
CO0170100,DOVE CREEK                    ,7 ,8,4,0,N,000000712
CO0180000,CASTLE ROCK                   ,9A,8,4,2,N,000184914
CO0180100,CASTLE ROCK                   ,4 ,8,4,1,N,000046423
CO0180500,PARKER                        ,4 ,8,4,1,N,000045825
CO0180600,LITTLETON                     ,7 ,8,4,0,N,000000000
CO0180700,LONE TREE                     ,6 ,8,4,1,N,000009488
CO0190000,EAGLE                         ,8B,8,4,2,N,000031759
CO0190100,VAIL                          ,6 ,8,4,1,N,000004760
CO0190200,EAGLE                         ,6 ,8,4,1,N,000005963
CO0190300,MINTURN                       ,7 ,8,4,1,N,000001187
CO0190400,BASALT                        ,6 ,8,4,1,N,000002348
CO0190600,AVON                          ,6 ,8,4,1,N,000006685
CO0200000,KIOWA                         ,9C,8,4,2,N,000020368
CO0200100,ELIZABETH                     ,7 ,8,4,1,N,000001449
CO0200200,SIMLA                         ,7 ,8,4,1,N,000000695
CO0200300,KIOWA                         ,7 ,8,4,1,N,000000576
CO0210000,COLORADO SPRINGS              ,9A,8,4,2,N,000186486
CO0210100,COLORADO SPRINGS              ,1C,8,4,1,Y,000378403
CO0210200,FOUNTAIN                      ,5 ,8,4,1,N,000020136
CO0210300,MANITOU SPRINGS               ,6 ,8,4,1,N,000005130
CO0210400,COLORADO SPRINGS              ,7 ,8,4,3,N,000000000
CO0210500,COLORADO SPRINGS              ,7 ,8,4,3,N,000000000
CO0210600,PALMER LAKE                   ,7 ,8,4,1,N,000002316
CO0210700,MONUMENT                      ,6 ,8,4,1,N,000002651
CO0210900,GREEN MOUNTAIN FALLS          ,7 ,8,4,1,N,000000749
CO0211000,CALHAN                        ,7 ,8,4,1,N,000000863
CO0220000,CANON CITY                    ,8B,8,4,2,N,000028062
CO0220100,CANON CITY                    ,5 ,8,4,1,N,000015885
CO0220200,FLORENCE                      ,6 ,8,4,1,N,000003612
CO0230000,GLENWOOD SPRINGS              ,8C,8,4,2,N,000022812
CO0230100,GLENWOOD SPRINGS              ,6 ,8,4,1,N,000009089
CO0230200,PARACHUTE                     ,7 ,8,4,1,N,000001295
CO0230300,RIFLE                         ,6 ,8,4,1,N,000009085
CO0230400,CARBONDALE                    ,6 ,8,4,1,N,000006221
CO0230500,SILT                          ,6 ,8,4,1,N,000002663
CO0230600,NEW CASTLE                    ,6 ,8,4,1,N,000003809
CO0230800,GLENWOOD SPRINGS              ,7 ,8,4,5,N,000000000
CO0240000,GOLDEN                        ,9D,8,4,2,N,000004479
CO0240100,CENTRAL CITY                  ,7 ,8,4,1,N,000000548
CO0240200,BLACK HAWK                    ,7 ,8,4,1,N,000000103
CO0240300,GOLDEN                        ,9D,8,4,0,N,000000000
CO0250000,HOT SULPHUR SPRINGS           ,8C,8,4,2,N,000010465
CO0250100,GRANBY                        ,7 ,8,4,0,N,000001665
CO0250200,HOT SULPHUR SPRINGS           ,7 ,8,4,0,N,000000434
CO0250300,KREMMLING                     ,7 ,8,4,1,N,000001533
CO0250400,WINTER PARK                   ,7 ,8,4,1,N,000001770
CO0260000,GUNNISON                      ,8D,8,4,2,N,000007204
CO0260100,GUNNISON                      ,6 ,8,4,1,N,000005407
CO0260200,CRESTED BUTTE                 ,7 ,8,4,1,N,000000849
CO0260300,CRESTED BUTTE                 ,7 ,8,4,1,N,000001648
CO0270000,LAKE CITY                     ,8D,8,4,2,N,000000846
CO0280000,WALSENBURG                    ,8D,8,4,2,N,000003215
CO0280100,WALSENBURG                    ,6 ,8,4,1,N,000003780
CO0280200,LA VETA                       ,7 ,8,4,1,N,000000849
CO0290000,WALDEN                        ,8D,8,4,2,N,000001359
CO0300000,GOLDEN                        ,9A,8,4,2,N,000186042
CO0300100,ARVADA                        ,2 ,8,4,1,N,000103778
CO0300200,GOLDEN                        ,5 ,8,4,1,N,000017175
CO0300300,EDGEWATER                     ,6 ,8,4,1,N,000005088
CO0300400,LAKEWOOD                      ,2 ,8,4,1,N,000139803
CO0300500,WHEAT RIDGE                   ,4 ,8,4,1,N,000030582
CO0300600,DENVER                        ,7 ,8,4,1,N,000000019
CO0300700,MORRISON                      ,7 ,8,4,1,N,000000411
CO0300800,GOLDEN                        ,7 ,8,4,3,N,000000000
CO0300900,DENVER                        ,7 ,8,4,1,N,000000514
CO0301000,LAKEWOOD                      ,7 ,8,4,3,N,000000000
CO0310000,EADS                          ,8D,8,4,2,N,000001302
CO0310100,EADS                          ,7 ,8,4,0,N,000000595
CO0320000,BURLINGTON                    ,8D,8,4,2,N,000003376
CO0320100,BURLINGTON                    ,6 ,8,4,1,N,000003945
CO0320200,STRATTON                      ,7 ,8,4,1,N,000000606
CO0320300,FLAGLER                       ,7 ,8,4,0,N,000000568
CO0330000,LEADVILLE                     ,8D,8,4,2,N,000005211
CO0330100,LEADVILLE                     ,6 ,8,4,1,N,000002719
CO0340000,DURANGO                       ,8B,8,4,2,N,000031451
CO0340100,DURANGO                       ,5 ,8,4,1,N,000016205
CO0340300,IGNACIO                       ,7 ,8,4,1,N,000000627
CO0340400,BAYFIELD                      ,7 ,8,4,1,N,000002015
CO0340500,DURANGO                       ,7 ,8,4,3,N,000000000
CO0350000,FORT COLLINS                  ,9B,8,4,2,N,000076198
CO0350100,BERTHOUD                      ,6 ,8,4,1,N,000005097
CO0350200,ESTES PARK                    ,6 ,8,4,1,N,000006367
CO0350300,FORT COLLINS                  ,2 ,8,4,1,Y,000135785
CO0350400,LOVELAND                      ,3 ,8,4,1,Y,000066204
CO0350500,FORT COLLINS                  ,7 ,8,4,3,N,000000000
CO0350600,WELLINGTON                    ,6 ,8,4,0,N,000005226
CO0360000,TRINIDAD                      ,8D,8,4,2,N,000007014
CO0360100,TRINIDAD                      ,6 ,8,4,1,N,000009101
CO0370000,HUGO                          ,8D,8,4,2,N,000002779
CO0370100,LIMON                         ,7 ,8,4,1,N,000001731
CO0370200,HUGO                          ,7 ,8,4,1,N,000000734
CO0380000,STERLING                      ,8D,8,4,2,N,000008189
CO0380100,STERLING                      ,5 ,8,4,1,N,000012932
CO0380200,STERLING                      ,7 ,8,4,0,N,000000436
CO0390000,GRAND JUNCTION                ,9B,8,4,2,N,000082186
CO0390100,GRAND JUNCTION                ,4 ,8,4,1,Y,000048870
CO0390200,FRUITA                        ,6 ,8,4,1,N,000007346
CO0390300,PALISADE                      ,6 ,8,4,1,N,000002820
CO0390400,DE BEQUE                      ,7 ,8,4,1,N,000000496
CO0390800,GRAND JUNCTION                ,7 ,8,4,0,N,000000000
CO0390900,COLLBRAN                      ,7 ,8,4,1,N,000000422
CO0400000,CREEDE                        ,8D,8,4,2,N,000000980
CO0400100,CREEDE                        ,7 ,8,4,0,N,000000428
CO0410000,CRAIG                         ,8D,8,4,2,N,000004558
CO0410100,CRAIG                         ,6 ,8,4,1,N,000009160
CO0410200,DINOSAUR                      ,7 ,8,4,0,N,000000337
CO0420000,CORTEZ                        ,8C,8,4,2,N,000015558
CO0420100,CORTEZ                        ,6 ,8,4,1,N,000008599
CO0420200,MANCOS                        ,7 ,8,4,1,N,000001255
CO0420500,DOLORES                       ,7 ,8,4,0,N,000000911
CO0430000,MONTROSE                      ,8C,8,4,2,N,000020718
CO0430100,MONTROSE                      ,5 ,8,4,1,N,000017895
CO0430300,NUCLA                         ,7 ,8,4,0,N,000000726
CO0430400,OLATHE                        ,7 ,8,4,1,N,000001750
CO0430500,NATURITA                      ,7 ,8,4,0,N,000000655
CO0440000,FORT MORGAN                   ,8C,8,4,2,N,000010160
CO0440100,BRUSH                         ,6 ,8,4,1,N,000005390
CO0440200,FORT MORGAN                   ,5 ,8,4,1,N,000010582
CO0440300,WIGGINS                       ,7 ,8,4,1,N,000000956
CO0440400,FORT MORGAN                   ,7 ,8,4,1,N,000000981
CO0440500,ORCHARD                       ,8D,8,4,0,N,000000000
CO0450000,LA JUNTA                      ,8D,8,4,2,N,000006209
CO0450100,LA JUNTA                      ,6 ,8,4,1,N,000006974
CO0450200,ROCKY FORD                    ,6 ,8,4,1,N,000003948
CO0450300,MANZANOLA                     ,7 ,8,4,1,N,000000472
CO0450400,FOWLER                        ,7 ,8,4,1,N,000001094
CO0460000,OURAY                         ,8D,8,4,2,N,000002795
CO0460100,OURAY                         ,7 ,8,4,1,N,000000913
CO0460200,RIDGWAY                       ,7 ,8,4,1,N,000000755
CO0470000,FAIRPLAY                      ,9C,8,4,2,N,000017328
CO0470100,FAIRPLAY                      ,7 ,8,4,0,N,000000668
CO0470200,ALMA                          ,7 ,8,4,0,N,000000175
CO0480000,HOLYOKE                       ,8D,8,4,2,N,000001305
CO0480100,HOLYOKE                       ,7 ,8,4,1,N,000002231
CO0480200,HAXTUN                        ,7 ,8,4,1,N,000000971
CO0490000,ASPEN                         ,8D,8,4,2,N,000006679
CO0490100,ASPEN                         ,6 ,8,4,1,N,000005767
CO0490200,SNOWMASS VILLAGE              ,7 ,8,4,1,N,000001832
CO0500000,LAMAR                         ,8D,8,4,2,N,000005134
CO0500100,LAMAR                         ,6 ,8,4,1,N,000007905
CO0500200,HOLLY                         ,7 ,8,4,0,N,000000933
CO0500400,GRANADA                       ,7 ,8,4,0,N,000000577
CO0510000,PUEBLO                        ,9B,8,4,2,N,000052284
CO0510100,PUEBLO                        ,2 ,8,4,1,Y,000104017
CO0510200,PUEBLO                        ,7 ,8,4,5,N,000000000
CO0510300,PUEBLO                        ,7 ,8,4,3,N,000000000
CO0520000,MEEKER                        ,8D,8,4,2,N,000001825
CO0520100,MEEKER                        ,7 ,8,4,1,N,000002333
