agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
MO0110100,SAINT JOSEPH                  ,3 ,4,2,1,Y,000073192
MO0110400,EASTON                        ,7 ,4,2,0,N,000000255
MO0111100,ST JOSEPH                     ,7 ,4,2,3,N,000000000
MO0120000,POPLAR BLUFF                  ,8C,4,2,2,N,000024604
MO0120200,POPLAR BLUFF                  ,5 ,4,2,1,N,000017036
MO0130000,KINGSTON                      ,9D,4,2,2,N,000006582
MO0130100,BRAYMER                       ,7 ,4,2,1,N,000000969
MO0130300,HAMILTON                      ,7 ,4,2,1,N,000001824
MO0130700,POLO                          ,7 ,4,2,0,N,000000606
MO0140000,FULTON                        ,9B,4,2,2,N,000025526
MO0140100,AUXVASSE                      ,7 ,4,2,1,N,000001003
MO0140300,FULTON                        ,5 ,4,2,1,N,000012189
MO0140400,NEW BLOOMFIELD                ,7 ,4,2,1,N,000000693
MO0140500,HOLTS SUMMIT                  ,6 ,4,2,1,N,000003409
MO0140700,MOKANE                        ,7 ,4,2,0,N,000000197
MO0150000,CAMDENTON                     ,8B,4,2,2,N,000032154
MO0150100,CAMDENTON                     ,6 ,4,2,1,N,000003083
MO0150200,OSAGE BEACH                   ,6 ,4,2,1,N,000003950
MO0150600,LINN CREEK                    ,7 ,4,2,1,N,000000297
MO0150900,SUNRISE BEACH                 ,7 ,4,2,0,N,000000288
MO0160000,JACKSON                       ,8C,4,2,2,N,000021595
MO0160100,CAPE GIRARDEAU                ,4 ,4,2,1,N,000036469
MO0160200,JACKSON                       ,5 ,4,2,1,N,000013077
MO0160300,DELTA                         ,7 ,4,2,1,N,000000540
MO0160900,CAPE GIRARDEAU                ,7 ,4,2,3,N,000000000
MO0170000,CARROLLTON                    ,8D,4,2,2,N,000005429
MO0170100,CARROLLTON                    ,6 ,4,2,1,N,000004041
MO0170300,NORBORNE                      ,7 ,4,2,1,N,000000798
MO0180000,VAN BUREN                     ,8D,4,2,2,N,000004892
MO0180100,VAN BUREN                     ,7 ,4,2,1,N,000000823
MO0180200,ELLSINORE                     ,7 ,4,2,0,N,000000366
MO0180300,GRANDIN                       ,7 ,4,2,1,N,000000238
MO0190000,HARRISONVILLE                 ,9B,4,2,2,N,000026364
MO0190100,ARCHIE                        ,7 ,4,2,1,N,000000965
MO0190200,BELTON                        ,5 ,4,2,1,N,000024316
MO0190300,DREXEL                        ,7 ,4,2,1,N,000001000
MO0190400,HARRISONVILLE                 ,6 ,4,2,1,N,000009862
MO0190500,PLEASANT HILL                 ,6 ,4,2,1,N,000006796
MO0190600,PECULIAR                      ,6 ,4,2,1,N,000003860
MO0190700,RAYMORE                       ,5 ,4,2,1,N,000015644
MO0190800,GARDEN CITY                   ,7 ,4,2,1,N,000001679
MO0190900,CREIGHTON                     ,7 ,4,2,1,N,000000353
MO0191000,GREENWOOD                     ,7 ,4,2,1,N,000001073
MO0191100,CLEVELAND                     ,7 ,4,2,1,N,000000679
MO0191200,EAST LYNNE                    ,7 ,4,2,1,N,000000314
MO0191300,FREEMAN                       ,7 ,4,2,1,N,000000607
MO0191500,LAKE ANNETTE                  ,7 ,4,2,0,N,000000169
MO0200000,STOCKTON                      ,8C,4,2,2,N,000010387
MO0200100,ELDORADO SPRINGS              ,6 ,4,2,1,N,000003877
MO0200200,STOCKTON                      ,7 ,4,2,0,N,000002019
MO0210000,KEYTESVILLE                   ,8D,4,2,2,N,000005988
MO0210100,BRUNSWICK                     ,7 ,4,2,0,N,000000902
MO0210200,KEYTESVILLE                   ,7 ,4,2,1,N,000000520
MO0210400,SALISBURY                     ,7 ,4,2,1,N,000001647
MO0220000,OZARK                         ,9B,4,2,2,N,000031770
MO0220100,BILLINGS                      ,7 ,4,2,1,N,000001150
MO0220200,NIXA                          ,5 ,4,2,1,N,000016041
MO0220300,OZARK                         ,5 ,4,2,1,N,000015377
MO0220400,CLEVER                        ,7 ,4,2,1,N,000001251
MO0220500,SPARTA                        ,7 ,4,2,1,N,000001235
MO0220800,HIGHLANDVILLE                 ,7 ,4,2,1,N,000000928
MO0230000,KAHOKA                        ,8D,4,2,2,N,000005168
MO0230100,KAHOKA                        ,7 ,4,2,1,N,000002209
MO0230400,REVERE                        ,7 ,4,2,0,N,000000117
MO0240000,LIBERTY                       ,9C,4,2,2,N,000017011
MO0240200,KANSAS CITY                   ,7 ,4,2,1,N,000001289
MO0240300,EXCELSIOR SPRINGS             ,5 ,4,2,1,N,000011351
MO0240400,KANSAS CITY                   ,4 ,4,2,1,N,000027506
MO0240500,KEARNEY                       ,6 ,4,2,1,N,000007453
MO0240600,LIBERTY                       ,4 ,4,2,1,N,000029254
MO0240700,KANSAS CITY                   ,6 ,4,2,1,N,000005427
MO0240800,SMITHVILLE                    ,6 ,4,2,1,N,000007170
MO0240900,PLEASANT VALLEY               ,6 ,4,2,1,N,000003470
MO0241000,KANSAS CITY                   ,7 ,4,2,1,N,000000389
MO0241500,MOSBY                         ,7 ,4,2,1,N,000000245
MO0241600,SMITHVILLE                    ,9D,4,2,5,N,000000000
MO0241700,RANDOLPH                      ,7 ,4,2,1,N,000000049
MO0241900,BIRMINGHAM                    ,7 ,4,2,1,N,000000216
MO0250000,PLATTSBURG                    ,9D,4,2,2,N,000009476
MO0250100,CAMERON                       ,6 ,4,2,1,N,000004603
MO0250200,GOWER                         ,7 ,4,2,1,N,000001419
MO0250300,HOLT                          ,7 ,4,2,1,N,000000365
MO0250400,LATHROP                       ,7 ,4,2,1,N,000002345
MO0250500,PLATTSBURG                    ,7 ,4,2,1,N,000002460
MO0250700,TRIMBLE                       ,7 ,4,2,1,N,000000489
MO0260000,JEFFERSON CITY                ,9B,4,2,2,N,000033973
MO0260100,JEFFERSON CITY                ,4 ,4,2,1,Y,000039316
MO0261700,JEFFERSON CITY                ,7 ,4,2,5,N,000000000
MO0261800,JEFFERSON CITY                ,7 ,4,2,3,N,000000000
MO0270000,BOONVILLE                     ,8D,4,2,2,N,000007944
MO0270100,BOONVILLE                     ,6 ,4,2,1,N,000008732
MO0270300,OTTERVILLE                    ,7 ,4,2,0,N,000000490
MO0270500,PILOT GROVE                   ,7 ,4,2,1,N,000000744
MO0280000,STEELVILLE                    ,8C,4,2,2,N,000016306
MO0280100,BOURBON                       ,7 ,4,2,1,N,000001418
MO0280200,CUBA                          ,6 ,4,2,1,N,000003472
MO0280300,STEELVILLE                    ,7 ,4,2,1,N,000001465
MO0281000,SULLIVAN                      ,6 ,4,2,1,N,000005215
MO0290000,GREENFIELD                    ,8D,4,2,2,N,000005286
MO0290100,GREENFIELD                    ,7 ,4,2,1,N,000001308
MO0290200,LOCKWOOD                      ,7 ,4,2,1,N,000000969
MO0290600,GREENFIELD                    ,7 ,4,2,1,N,000000324
MO0300000,BUFFALO                       ,9C,4,2,2,N,000013100
MO0300100,BUFFALO                       ,6 ,4,2,1,N,000003028
MO0300200,URBANA                        ,7 ,4,2,1,N,000000429
MO0310000,GALLATIN                      ,8D,4,2,2,N,000006391
MO0310100,GALLATIN                      ,7 ,4,2,1,N,000001789
MO0320000,MAYSVILLE                     ,9D,4,2,2,N,000006653
MO0320100,MAYSVILLE                     ,7 ,4,2,1,N,000001174
MO0330000,SALEM                         ,8C,4,2,2,N,000010185
MO0330100,SALEM                         ,6 ,4,2,1,N,000004824
MO0340000,AVA                           ,8C,4,2,2,N,000010592
MO0340100,AVA                           ,6 ,4,2,1,N,000003101
MO0350000,KENNETT                       ,8D,4,2,2,N,000009522
MO0350100,CAMPBELL                      ,7 ,4,2,1,N,000001886
MO0350200,CARDWELL                      ,7 ,4,2,1,N,000000756
MO0350300,CLARKTON                      ,7 ,4,2,1,N,000001289
MO0350400,HORNERSVILLE                  ,7 ,4,2,1,N,000000686
MO0350500,KENNETT                       ,5 ,4,2,1,N,000011109
MO0350600,MALDEN                        ,6 ,4,2,1,N,000004669
MO0350700,SENATH                        ,7 ,4,2,1,N,000001653
MO0350800,HOLCOMB                       ,7 ,4,2,1,N,000000702
MO0350900,ARBYRD                        ,7 ,4,2,1,N,000000511
MO0360000,UNION                         ,9B,4,2,2,N,000057717
MO0360200,GERALD                        ,7 ,4,2,1,N,000001247
MO0360300,NEW HAVEN                     ,7 ,4,2,1,N,000001964
MO0360400,PACIFIC                       ,6 ,4,2,1,N,000006033
MO0360500,SAINT CLAIR                   ,6 ,4,2,1,N,000004437
MO0360600,SULLIVAN                      ,7 ,4,2,0,N,000000000
MO0360700,UNION                         ,6 ,4,2,1,N,000008962
MO0360800,WASHINGTON                    ,5 ,4,2,1,N,000014239
MO0370000,HERMANN                       ,8D,4,2,2,N,000009967
MO0370100,BLAND                         ,7 ,4,2,1,N,000000575
MO0370200,HERMANN                       ,6 ,4,2,1,N,000002755
MO0370300,OWENSVILLE                    ,6 ,4,2,1,N,000002563
MO0380000,ALBANY                        ,8D,4,2,2,N,000005652
MO0380200,KING CITY                     ,7 ,4,2,1,N,000000951
MO0380300,STANBERRY                     ,7 ,4,2,0,N,000001201
MO0390000,SPRINGFIELD                   ,9B,4,2,2,N,000078122
MO0390100,ASH GROVE                     ,7 ,4,2,1,N,000001502
MO0390200,REPUBLIC                      ,5 ,4,2,1,N,000010715
MO0390300,SPRINGFIELD                   ,2 ,4,2,1,Y,000151391
MO0390400,WALNUT GROVE                  ,7 ,4,2,1,N,000000631
MO0390500,BATTLEFIELD                   ,6 ,4,2,1,N,000003638
MO0390700,FAIR GROVE                    ,7 ,4,2,1,N,000001292
MO0390800,STRAFFORD                     ,7 ,4,2,1,N,000001923
MO0390900,WILLARD                       ,6 ,4,2,1,N,000003354
MO0400000,TRENTON                       ,8D,4,2,2,N,000004236
MO0400100,TRENTON                       ,6 ,4,2,1,N,000006166
MO0410000,BETHANY                       ,8D,4,2,2,N,000005859
MO0410100,BETHANY                       ,6 ,4,2,1,N,000003082
MO0410500,BETHANY                       ,7 ,4,2,0,N,000000386
MO0420000,CLINTON                       ,8D,4,2,2,N,000009655
MO0420100,CLINTON                       ,6 ,4,2,1,N,000009483
MO0420300,WINDSOR                       ,6 ,4,2,1,N,000003170
MO0420400,MONTROSE                      ,7 ,4,2,1,N,000000434
MO0420800,URICH                         ,7 ,4,2,0,N,000000520
MO0430000,HERMITAGE                     ,8D,4,2,2,N,000009339
MO0440000,OREGON                        ,8D,4,2,2,N,000004000
MO0440400,MOUND CITY                    ,7 ,4,2,1,N,000001118
MO0450000,FAYETTE                       ,9D,4,2,2,N,000005002
MO0450100,FAYETTE                       ,6 ,4,2,1,N,000002721
MO0450200,GLASGOW                       ,7 ,4,2,1,N,000001186
MO0450300,NEW FRANKLIN                  ,7 ,4,2,1,N,000001121
MO0460000,WEST PLAINS                   ,8C,4,2,2,N,000022554
MO0460100,MOUNTAIN VIEW                 ,6 ,4,2,1,N,000002565
MO0460200,WEST PLAINS                   ,5 ,4,2,1,N,000011431
MO0460300,WILLOW SPRINGS                ,7 ,4,2,1,N,000002131
MO0470000,IRONTON                       ,8D,4,2,2,N,000007170
MO0470100,IRONTON                       ,7 ,4,2,1,N,000001372
MO0470200,PILOT KNOB                    ,7 ,4,2,1,N,000000689
MO0470300,IRONTON                       ,7 ,4,2,1,N,000000300
MO0470500,VIBURNUM                      ,7 ,4,2,1,N,000000817
MO0480000,LEES SUMMIT                   ,9C,4,2,2,N,000022306
MO0480100,BLUE SPRINGS                  ,3 ,4,2,1,N,000053487
MO0480200,BUCKNER                       ,6 ,4,2,1,N,000002744
MO0480300,GRAIN VALLEY                  ,6 ,4,2,1,N,000008707
MO0480400,GRANDVIEW                     ,5 ,4,2,1,N,000024728
MO0480500,GREENWOOD                     ,6 ,4,2,1,N,000004545
MO0480600,INDEPENDENCE                  ,2 ,4,2,1,N,000111014
MO0480700,LEES SUMMIT                   ,7 ,4,2,1,N,000001935
MO0480800,LEES SUMMIT                   ,3 ,4,2,1,N,000079516
MO0480900,OAK GROVE                     ,6 ,4,2,1,N,000006732
MO0481000,RAYTOWN                       ,4 ,4,2,1,N,000029134
MO0481100,INDEPENDENCE                  ,6 ,4,2,1,N,000003624
MO0481200,LONE JACK                     ,7 ,4,2,1,N,000000702
MO0481300,BLUE SPRINGS                  ,7 ,4,2,1,N,000000815
MO0482000,KANSAS CITY                   ,7 ,4,2,3,N,000000000
MO0482300,BLUE SPRINGS                  ,9D,4,2,5,N,000000000
MO0490000,CARTHAGE                      ,9B,4,2,2,N,000029279
MO0490100,CARL JUNCTION                 ,6 ,4,2,1,N,000006530
MO0490200,CARTERVILLE                   ,7 ,4,2,1,N,000001930
MO0490300,CARTHAGE                      ,5 ,4,2,1,N,000013192
MO0490400,JASPER                        ,7 ,4,2,1,N,000001045
MO0490500,SARCOXIE                      ,7 ,4,2,1,N,000001350
MO0490600,WEBB CITY                     ,5 ,4,2,1,N,000010843
MO0490700,JOPLIN                        ,4 ,4,2,1,Y,000042024
MO0491400,DUENWEG                       ,7 ,4,2,1,N,000001076
MO0491500,JOPLIN                        ,7 ,4,2,1,N,000001704
MO0492600,ORONOGO                       ,7 ,4,2,1,N,000002460
MO0500000,HILLSBORO                     ,9A,4,2,2,N,000159770
MO0500100,CRYSTAL CITY                  ,6 ,4,2,1,N,000004541
MO0500200,DE SOTO                       ,6 ,4,2,1,N,000006600
MO0500300,FESTUS                        ,5 ,4,2,1,N,000010985
MO0500400,HILLSBORO                     ,7 ,4,2,1,N,000001797
MO0500500,KIMMSWICK                     ,7 ,4,2,1,N,000000094
MO0500600,PEVELY                        ,6 ,4,2,1,N,000004239
MO0500700,ARNOLD                        ,5 ,4,2,1,N,000020562
MO0500800,HERCULANEUM                   ,6 ,4,2,1,N,000003195
MO0500900,DE SOTO                       ,7 ,4,2,1,N,000000682
MO0501500,HOUSE SPRINGS                 ,6 ,4,2,1,N,000002766
MO0510000,WARRENSBURG                   ,8B,4,2,2,N,000027309
MO0510100,HOLDEN                        ,6 ,4,2,1,N,000002562
MO0510200,KNOB NOSTER                   ,6 ,4,2,1,N,000002754
MO0510300,WARRENSBURG                   ,5 ,4,2,1,N,000017899
MO0510400,WARRENSBURG                   ,7 ,4,2,3,N,000000000
MO0510500,CNETERVIEW                    ,7 ,4,2,0,N,000000260
MO0510700,KINGSVILLE                    ,7 ,4,2,0,N,000000262
MO0510800,GARDEN CITY                   ,7 ,4,2,0,N,000000067
MO0510900,LEETON                        ,7 ,4,2,1,N,000000631
MO0520000,EDINA                         ,8D,4,2,2,N,000003031
MO0520200,EDINA                         ,7 ,4,2,1,N,000001170
MO0530000,LEBANON                       ,8C,4,2,2,N,000020442
MO0530100,CONWAY                        ,7 ,4,2,1,N,000000780
MO0530200,LEBANON                       ,5 ,4,2,1,N,000013433
MO0540000,LEXINGTON                     ,9C,4,2,2,N,000013246
MO0540100,ALMA                          ,7 ,4,2,1,N,000000381
MO0540200,CONCORDIA                     ,7 ,4,2,1,N,000002431
MO0540300,CORDER                        ,7 ,4,2,1,N,000000429
MO0540400,HIGGINSVILLE                  ,6 ,4,2,1,N,000004694
MO0540500,LEXINGTON                     ,6 ,4,2,1,N,000004666
MO0540600,ODESSA                        ,6 ,4,2,1,N,000004876
MO0540700,WAVERLY                       ,7 ,4,2,1,N,000000813
MO0540800,WELLINGTON                    ,7 ,4,2,1,N,000000789
MO0540900,NAPOLEON                      ,7 ,4,2,1,N,000000203
MO0541100,BATES CITY                    ,7 ,4,2,1,N,000000242
MO0541300,MAYVIEW                       ,7 ,4,2,0,N,000000296
MO0541600,ODESSA                        ,7 ,4,2,1,N,000000377
MO0550000,MOUNT VERNON                  ,8C,4,2,2,N,000017876
MO0550100,AURORA                        ,6 ,4,2,1,N,000007360
MO0550200,MARIONVILLE                   ,7 ,4,2,1,N,000002177
MO0550300,MILLER                        ,7 ,4,2,1,N,000000798
MO0550400,MOUNT VERNON                  ,6 ,4,2,1,N,000004434
MO0550500,PIERCE CITY                   ,7 ,4,2,1,N,000001453
MO0551000,VERONA                        ,7 ,4,2,1,N,000000725
MO0560000,MONTICELLO                    ,8D,4,2,2,N,000006784
MO0560100,CANTON                        ,6 ,4,2,1,N,000002520
MO0560200,LA BELLE                      ,7 ,4,2,0,N,000000671
MO0560300,LA GRANGE                     ,7 ,4,2,1,N,000000956
MO0570000,TROY                          ,9B,4,2,2,N,000031356
MO0570100,ELSBERRY                      ,7 ,4,2,1,N,000002435
MO0570200,OLD MONROE                    ,7 ,4,2,1,N,000000285
MO0570300,SILEX                         ,7 ,4,2,1,N,000000234
MO0570400,TROY                          ,6 ,4,2,1,N,000009934
MO0570500,WINFIELD                      ,7 ,4,2,1,N,000000856
MO0570600,FOLEY                         ,7 ,4,2,1,N,000000200
MO0570700,HAWK POINT                    ,7 ,4,2,1,N,000000528
MO0570800,MOSCOW MILLS                  ,7 ,4,2,1,N,000002248
MO0580000,LINNEUS                       ,8D,4,2,2,N,000005767
MO0580100,BROOKFIELD                    ,6 ,4,2,1,N,000004539
MO0580200,BUCKLIN                       ,7 ,4,2,1,N,000000500
MO0580300,MARCELINE                     ,7 ,4,2,1,N,000002423
MO0590000,CHILLICOTHE                   ,8D,4,2,2,N,000005646
MO0590100,CHILLICOTHE                   ,6 ,4,2,1,N,000008749
MO0600000,PINEVILLE                     ,9C,4,2,2,N,000016089
MO0600100,ANDERSON                      ,7 ,4,2,1,N,000001916
MO0600200,NOEL                          ,7 ,4,2,1,N,000001526
MO0600300,PINEVILLE                     ,7 ,4,2,1,N,000000874
MO0600400,SOUTH WEST CITY               ,7 ,4,2,1,N,000000926
MO0600500,GOODMAN                       ,7 ,4,2,1,N,000001242
MO0600600,LANAGAN                       ,7 ,4,2,1,N,000000438
MO0610000,MACON                         ,8D,4,2,2,N,000008793
MO0610200,LA PLATA                      ,7 ,4,2,1,N,000001453
MO0610300,MACON                         ,6 ,4,2,1,N,000005468
MO0620000,FREDERICKTOWN                 ,8D,4,2,2,N,000007908
MO0620100,FREDERICKTOWN                 ,6 ,4,2,1,N,000004064
MO0620300,MARQUAND                      ,7 ,4,2,1,N,000000268
MO0630000,VIENNA                        ,8D,4,2,2,N,000007211
MO0630100,BELLE                         ,7 ,4,2,1,N,000001204
MO0630400,VIENNA                        ,7 ,4,2,1,N,000000640
MO0640000,PALMYRA                       ,8D,4,2,2,N,000007086
MO0640100,HANNIBAL                      ,5 ,4,2,1,N,000017513
MO0640200,PALMYRA                       ,6 ,4,2,1,N,000003468
MO0650000,PRINCETON                     ,8D,4,2,2,N,000003621
MO0660000,TUSCUMBIA                     ,8C,4,2,2,N,000017106
MO0660100,ELDON                         ,6 ,4,2,1,N,000004970
MO0660200,IBERIA                        ,7 ,4,2,1,N,000000678
MO0660300,LAKE OZARK                    ,7 ,4,2,1,N,000001799
MO0670000,CHARLESTON                    ,8D,4,2,2,N,000005392
MO0670100,CHARLESTON                    ,6 ,4,2,1,N,000005166
MO0670200,EAST PRAIRIE                  ,6 ,4,2,1,N,000003140
MO0680000,CALIFORNIA                    ,9D,4,2,2,N,000007862
MO0680100,CALIFORNIA                    ,6 ,4,2,1,N,000004167
MO0680200,TIPTON                        ,6 ,4,2,1,N,000003165
MO0690000,PARIS                         ,8D,4,2,2,N,000007388
MO0690200,MONROE CITY                   ,6 ,4,2,1,N,000002060
MO0700000,MONTGOMERY CITY               ,8D,4,2,2,N,000006176
MO0700100,JONESBURG                     ,7 ,4,2,1,N,000000712
MO0700200,MONTGOMERY CITY               ,6 ,4,2,1,N,000002531
MO0700300,WELLSVILLE                    ,7 ,4,2,1,N,000001408
MO0700400,BELLFLOWER                    ,7 ,4,2,1,N,000000417
MO0700600,HIGH HILL                     ,7 ,4,2,1,N,000000228
MO0700800,NEW FLORENCE                  ,7 ,4,2,1,N,000000783
MO0710000,VERSAILLES                    ,8C,4,2,2,N,000016167
MO0710100,STOVER                        ,7 ,4,2,1,N,000001029
MO0710200,VERSAILLES                    ,6 ,4,2,1,N,000002681
MO0710600,GRAVOIS MILLS                 ,7 ,4,2,0,N,000000227
MO0710700,LAURIE                        ,7 ,4,2,1,N,000000708
MO0720000,NEW MADRID                    ,8D,4,2,2,N,000005906
MO0720100,GIDEON                        ,7 ,4,2,1,N,000001026
MO0720200,LILBOURN                      ,7 ,4,2,1,N,000001246
MO0720300,MOREHOUSE                     ,7 ,4,2,1,N,000000967
MO0720400,NEW MADRID                    ,6 ,4,2,1,N,000003154
MO0720500,PARMA                         ,7 ,4,2,1,N,000000811
MO0720600,PORTAGEVILLE                  ,6 ,4,2,1,N,000003093
MO0720700,CANALOU                       ,7 ,4,2,0,N,000000322
MO0720900,HOWARDVILLE                   ,7 ,4,2,0,N,000000337
MO0721000,MARSTON                       ,7 ,4,2,1,N,000000567
MO0721100,MATTHEWS                      ,7 ,4,2,1,N,000000556
MO0721400,RISCO                         ,7 ,4,2,1,N,000000367
MO0730000,NEOSHO                        ,9B,4,2,2,N,000033894
MO0730100,DIAMOND                       ,7 ,4,2,1,N,000000852
MO0730200,GRANBY                        ,7 ,4,2,1,N,000002246
MO0730300,NEOSHO                        ,5 ,4,2,1,N,000011211
MO0730400,SENECA                        ,7 ,4,2,1,N,000002253
MO0740000,MARYVILLE                     ,8C,4,2,2,N,000011225
MO0740100,MARYVILLE                     ,7 ,4,2,3,N,000000000
MO0740200,MARYVILLE                     ,5 ,4,2,1,N,000010644
MO0750000,ALTON                         ,8D,4,2,2,N,000007639
MO0750100,ALTON                         ,7 ,4,2,1,N,000000653
MO0750200,THAYER                        ,7 ,4,2,1,N,000002187
MO0760000,LINN                          ,9C,4,2,2,N,000011996
MO0760300,LINN                          ,7 ,4,2,1,N,000001434
MO0770000,GAINESVILLE                   ,8D,4,2,2,N,000009304
MO0770100,GAINESVILLE                   ,7 ,4,2,0,N,000000611
MO0770200,THEODOSIA                     ,7 ,4,2,1,N,000000255
MO0780000,CARUTHERSVILLE                ,8D,4,2,2,N,000006293
MO0780100,CARUTHERSVILLE                ,6 ,4,2,1,N,000006497
MO0780200,COOTER                        ,7 ,4,2,1,N,000000440
MO0780300,HAYTI                         ,6 ,4,2,1,N,000003088
MO0780500,STEELE                        ,7 ,4,2,1,N,000002185
MO0780600,WARDELL                       ,7 ,4,2,1,N,000000264
MO0781200,HAYTI                         ,7 ,4,2,1,N,000000787
MO0781300,WARDELL                       ,7 ,4,2,0,N,000000180
MO0790000,PERRYVILLE                    ,8C,4,2,2,N,000010714
MO0790100,PERRYVILLE                    ,6 ,4,2,1,N,000007993
MO0800000,SEDALIA                       ,8C,4,2,2,N,000018646
MO0800200,LA MONTE                      ,7 ,4,2,1,N,000001070
MO0800300,SEDALIA                       ,5 ,4,2,1,N,000020579
MO0800600,SMITHTON                      ,7 ,4,2,0,N,000000506
MO0810000,ROLLA                         ,8C,4,2,2,N,000020032
MO0810100,ROLLA                         ,5 ,4,2,1,N,000017847
MO0810200,SAINT JAMES                   ,6 ,4,2,1,N,000004071
MO0810400,NEWBURG                       ,7 ,4,2,1,N,000000483
MO0810700,ROLLA                         ,7 ,4,2,3,N,000000000
MO0820000,BOWLING GREEN                 ,8D,4,2,2,N,000009767
MO0820100,BOWLING GREEN                 ,6 ,4,2,1,N,000005223
MO0820300,LOUISIANA                     ,6 ,4,2,1,N,000003909
MO0830000,PLATTE CITY                   ,9C,4,2,2,N,000024113
MO0830100,PARKVILLE                     ,6 ,4,2,1,N,000005153
MO0830200,PLATTE CITY                   ,6 ,4,2,1,N,000004943
MO0830300,KANSAS CITY                   ,7 ,4,2,1,N,000000465
MO0830400,WESTON                        ,7 ,4,2,1,N,000001656
MO0830500,KANSAS CITY                   ,6 ,4,2,1,N,000002986
MO0830600,LAKE WAUKOMIS                 ,7 ,4,2,1,N,000000920
MO0830700,KANSAS CITY                   ,7 ,4,2,1,N,000000410
MO0830800,KANSAS CITY                   ,7 ,4,2,0,N,000000278
MO0830900,CAMDEN POINT                  ,7 ,4,2,1,N,000000551
MO0831100,EDGERTON                      ,7 ,4,2,1,N,000000550
MO0831300,KANSAS CITY                   ,7 ,4,2,1,N,000000592
MO0831400,PLATTE CITY                   ,7 ,4,2,1,N,000000213
MO0831500,WEATHERBY LAKE                ,7 ,4,2,1,N,000001884
MO0840000,BOLIVAR                       ,9C,4,2,2,N,000016836
MO0840100,BOLIVAR                       ,5 ,4,2,1,N,000010253
MO0840200,HUMANSVILLE                   ,7 ,4,2,1,N,000000993
MO0840900,FAIR PLAY                     ,7 ,4,2,1,N,000000442
MO0841400,PLEASANT HOPE                 ,7 ,4,2,1,N,000000579
MO0850000,WAYNESVILLE                   ,8B,4,2,2,N,000033625
MO0850100,CROCKER                       ,7 ,4,2,1,N,000001017
MO0850200,DIXON                         ,7 ,4,2,1,N,000001559
MO0850300,RICHLAND                      ,7 ,4,2,1,N,000001594
MO0850400,SAINT ROBERT                  ,6 ,4,2,1,N,000003178
MO0850500,WAYNESVILLE                   ,6 ,4,2,1,N,000003537
MO0860000,UNIONVILLE                    ,8D,4,2,2,N,000003211
MO0860100,UNIONVILLE                    ,7 ,4,2,1,N,000001995
MO0870000,NEW LONDON                    ,8D,4,2,2,N,000007264
MO0870100,CENTER                        ,7 ,4,2,1,N,000000642
MO0870200,NEW LONDON                    ,7 ,4,2,1,N,000000999
MO0870300,PERRY                         ,7 ,4,2,1,N,000000662
MO0880000,HUNTSVILLE                    ,8D,4,2,2,N,000009861
MO0880100,HIGBEE                        ,7 ,4,2,0,N,000000657
MO0880200,HUNTSVILLE                    ,7 ,4,2,1,N,000001637
MO0880300,MOBERLY                       ,5 ,4,2,1,N,000014023
MO0890000,RICHMOND                      ,9C,4,2,2,N,000013628
MO0890100,HARDIN                        ,7 ,4,2,0,N,000000594
MO0890200,RICHMOND                      ,6 ,4,2,1,N,000006119
MO0890300,LAWSON                        ,7 ,4,2,1,N,000002216
MO0890800,HENRIETTA                     ,7 ,4,2,1,N,000000454
MO0890900,ORRICK                        ,7 ,4,2,1,N,000000873
MO0891100,EXCELSIOR SPRINGS             ,7 ,4,2,1,N,000000782
MO0900000,CENTERVILLE                   ,8D,4,2,2,N,000005357
MO0900100,ELLINGTON                     ,7 ,4,2,1,N,000001020
MO0900200,BUNKER                        ,7 ,4,2,1,N,000000256
MO0910000,DONIPHAN                      ,8C,4,2,2,N,000011396
MO0910100,DONIPHAN                      ,7 ,4,2,1,N,000001938
MO0910200,NAYLOR                        ,7 ,4,2,1,N,000000618
MO0920000,OFALLON                       ,9A,4,2,2,N,000110352
MO0920100,O FALLON                      ,3 ,4,2,1,N,000070203
MO0920300,SAINT CHARLES                 ,3 ,4,2,1,Y,000062759
MO0920400,ST PETERS                     ,3 ,4,2,1,N,000054605
MO0920500,WENTZVILLE                    ,5 ,4,2,1,N,000018120
MO0920600,SAINT CHARLES                 ,7 ,4,2,0,N,000000223
MO0920700,COTTLEVILLE                   ,7 ,4,2,1,N,000002350
MO0920900,LAKE ST LOUIS                 ,5 ,4,2,1,N,000013378
MO0921200,FORISTELL                     ,7 ,4,2,1,N,000000296
MO0921300,SAINT CHARLES                 ,7 ,4,2,0,N,000000000
MO0921500,ST PETERS                     ,7 ,4,2,5,N,000000000
MO0921600,NEW MELLE                     ,7 ,4,2,1,N,000000289
MO0922000,SAINT CHARLES                 ,9D,4,2,5,N,000000000
MO0930000,OSCEOLA                       ,8D,4,2,2,N,000006862
MO0930100,APPLETON CITY                 ,7 ,4,2,1,N,000001328
MO0930200,OSCEOLA                       ,7 ,4,2,1,N,000000824
MO0930500,LOWRY CITY                    ,7 ,4,2,1,N,000000743
MO0940000,FARMINGTON                    ,8C,4,2,2,N,000022806
MO0940100,BISMARCK                      ,7 ,4,2,1,N,000001569
MO0940200,BONNE TERRE                   ,6 ,4,2,1,N,000006568
MO0940300,DESLOGE                       ,6 ,4,2,1,N,000005181
MO0940600,FARMINGTON                    ,5 ,4,2,1,N,000015287
