agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
FL0318000,VERO BEACH                    ,9D,5,3,6,N,000000000
FL0319000,LAKE WORTH                    ,9D,5,3,4,N,000000000
FL032DB00,FL                            ,8D,5,3,0,N,000000000
FL032DL00,FL                            ,8D,5,3,0,N,000000000
FL032GM00,FL                            ,8D,5,3,0,N,000000000
FL032HP00,FL                            ,8D,5,3,0,N,000000000
FL032MP00,FL                            ,8D,5,3,0,N,000000000
FL0320000,MARIANNA                      ,8B,5,3,2,N,000039923
FL0320100,MARIANNA                      ,6 ,5,3,1,N,000006170
FL0320200,COTTONDALE                    ,7 ,5,3,1,N,000000878
FL0320300,GRACEVILLE                    ,7 ,5,3,1,N,000002411
FL0320400,MARIANNA                      ,7 ,5,3,0,N,000002058
FL0320500,SNEADS                        ,7 ,5,3,1,N,000001944
FL0320600,MARIANNA                      ,7 ,5,3,0,N,000000803
FL0320700,ALFORD                        ,7 ,5,3,0,N,000000471
FL0324000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0325000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0328000,MARIANNA                      ,8D,5,3,6,N,000000000
FL0329000,MARIANNA                      ,8D,5,3,4,N,000000000
FL033DB00,FL                            ,9D,5,3,0,N,000000000
FL033DL00,FL                            ,9D,5,3,0,N,000000000
FL033GM00,FL                            ,9D,5,3,0,N,000000000
FL033HP00,FL                            ,9D,5,3,0,N,000000000
FL033MP00,FL                            ,9D,5,3,0,N,000000000
FL0330000,MONTICELLO                    ,9C,5,3,2,N,000011687
FL0330100,MONTICELLO                    ,7 ,5,3,1,N,000002426
FL0334000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0335000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0338000,MONTICELLO                    ,9D,5,3,6,N,000000000
FL0339000,TALLAHASSEE                   ,9D,5,3,4,N,000000000
FL034DB00,FL                            ,8D,5,3,0,N,000000000
FL034DL00,FL                            ,8D,5,3,0,N,000000000
FL034GM00,FL                            ,8D,5,3,0,N,000000000
FL034HP00,FL                            ,8D,5,3,0,N,000000000
FL034MP00,FL                            ,8D,5,3,0,N,000000000
FL0340000,MAYO                          ,8D,5,3,2,N,000008041
FL0340100,MAYO                          ,7 ,5,3,0,N,000001035
FL0344000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0345000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0348000,MAYO                          ,8D,5,3,6,N,000000000
FL0349000,LAKE CITY                     ,8D,5,3,4,N,000000000
FL035DB00,FL                            ,9D,5,3,0,N,000000000
FL035DL00,FL                            ,9D,5,3,0,N,000000000
FL035GM00,FL                            ,9D,5,3,0,N,000000000
FL035HP00,FL                            ,9D,5,3,0,N,000000000
FL035MP00,FL                            ,9D,5,3,0,N,000000000
FL0350000,TAVARES                       ,9A,5,3,2,N,000188324
FL0350100,EUSTIS                        ,5 ,5,3,1,N,000019455
FL0350200,LEESBURG                      ,5 ,5,3,1,N,000022949
FL0350300,CLERMONT                      ,5 ,5,3,1,N,000013802
FL0350400,FRUITLAND PARK                ,6 ,5,3,1,N,000004914
FL0350500,GROVELAND                     ,6 ,5,3,1,N,000008353
FL0350600,HOWEY IN THE HILLS            ,7 ,5,3,1,N,000001270
FL0350700,MASCOTTE                      ,6 ,5,3,1,N,000006042
FL0350800,TAVARES                       ,6 ,5,3,1,N,000009599
FL0350900,MONTVERDE                     ,7 ,5,3,0,N,000001039
FL0351000,MOUNT DORA                    ,5 ,5,3,1,N,000014053
FL0351100,TAVARES                       ,5 ,5,3,1,N,000014353
FL0351200,UMATILLA                      ,6 ,5,3,1,N,000003564
FL0351300,LADY LAKE                     ,5 ,5,3,1,N,000015487
FL0351400,ASTATULA                      ,7 ,5,3,1,N,000001908
FL0354000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0355000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0358000,EUSTIS                        ,9D,5,3,6,N,000000000
FL0359000,FRUITLAND PARK                ,9D,5,3,4,N,000000000
FL036DB00,FL                            ,9D,5,3,0,N,000000000
FL036DL00,FL                            ,9D,5,3,0,N,000000000
FL036GM00,FL                            ,9D,5,3,0,N,000000000
FL036HP00,FL                            ,9D,5,3,0,N,000000000
FL036MP00,FL                            ,9D,5,3,0,N,000000000
FL0360000,FORT MYERS                    ,9A,5,3,2,N,000371081
FL0360100,FORT MYERS                    ,3 ,5,3,1,Y,000066053
FL0360200,CAPE CORAL                    ,2 ,5,3,1,Y,000160432
FL0360300,SANIBEL                       ,6 ,5,3,1,N,000005526
FL0360400,FORT MYERS                    ,9D,5,3,5,N,000000000
FL0360500,FORT MYERS                    ,9D,5,3,6,N,000000000
FL0360700,FORT MYERS                    ,7 ,5,3,3,N,000000000
FL0361300,FORT MYERS                    ,7 ,5,3,3,N,000000000
FL0364000,FORT MYERS                    ,9D,5,3,6,N,000000000
FL0365000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0367000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0368000,FORT MYERS                    ,9D,5,3,6,N,000000000
FL0369000,FORT MYERS                    ,9D,5,3,4,N,000000000
FL037DB00,FL                            ,9D,5,3,0,N,000000000
FL037DL00,FL                            ,9D,5,3,0,N,000000000
FL037GM00,FL                            ,9D,5,3,0,N,000000000
FL037HP00,FL                            ,9D,5,3,0,N,000000000
FL037MP00,FL                            ,9D,5,3,0,N,000000000
FL0370000,TALLAHASSEE                   ,9B,5,3,2,N,000093633
FL0370100,TALLAHASSEE                   ,7 ,5,3,0,N,000000000
FL0370200,TALLAHASSEE                   ,7 ,5,3,0,N,000000000
FL0370300,TALLAHASSEE                   ,2 ,5,3,1,Y,000174516
FL0370400,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0370500,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0370600,TALLAHASSEE                   ,7 ,5,3,3,N,000000000
FL0370700,TALLAHASSEE                   ,7 ,5,3,3,N,000000000
FL0370800,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0370900,TALLAHASSEE                   ,7 ,5,3,6,N,000000000
FL0371000,TALLAHASSEE                   ,9D,5,3,0,N,000000000
FL0371100,TALLAHASSEE                   ,9D,5,3,0,N,000000000
FL0371200,TALLAHASSEE                   ,9D,5,3,0,N,000000000
FL0371300,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0371400,TALLAHASSEE                   ,9D,5,3,0,N,000000000
FL0371500,TALLAHASSEE                   ,9D,5,3,0,N,000000000
FL0371600,TALLAHASSEE                   ,9D,5,3,0,N,000000000
FL0371700,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0372200,TALLAHASSEE                   ,7 ,5,3,3,N,000000000
FL0375000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0379000,TALLAHASSEE                   ,9D,5,3,4,N,000000000
FL0379100,TALLAHASSEE                   ,9D,5,3,0,N,000000000
FL038DB00,FL                            ,8D,5,3,0,N,000000000
FL038DL00,FL                            ,8D,5,3,0,N,000000000
FL038GM00,FL                            ,8D,5,3,0,N,000000000
FL038HP00,FL                            ,8D,5,3,0,N,000000000
FL038MP00,FL                            ,8D,5,3,0,N,000000000
FL0380000,BRONSON                       ,8B,5,3,2,N,000031885
FL0380100,CEDAR KEY                     ,7 ,5,3,1,N,000000970
FL0380200,CHIEFLAND                     ,7 ,5,3,1,N,000002193
FL0380300,INGLIS                        ,7 ,5,3,1,N,000001630
FL0380400,WILLISTON                     ,6 ,5,3,1,N,000002919
FL0384000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0385000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0388000,CEDAR KEY                     ,8D,5,3,6,N,000000000
FL0389000,JACKSONVILLE                  ,8D,5,3,4,N,000000000
FL039DB00,FL                            ,8D,5,3,0,N,000000000
FL039DL00,FL                            ,8D,5,3,0,N,000000000
FL039GM00,FL                            ,8D,5,3,0,N,000000000
FL039HP00,FL                            ,8D,5,3,0,N,000000000
FL039MP00,FL                            ,8D,5,3,0,N,000000000
FL0390000,BRISTOL                       ,8D,5,3,2,N,000008083
FL0394000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0395000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0398000,BRISTOL                       ,8D,5,3,6,N,000000000
FL0399000,TALLAHASSEE                   ,8D,5,3,4,N,000000000
FL040DB00,FL                            ,8D,5,3,0,N,000000000
FL040DL00,FL                            ,8D,5,3,0,N,000000000
FL040GM00,FL                            ,8D,5,3,0,N,000000000
FL040HP00,FL                            ,8D,5,3,0,N,000000000
FL040MP00,FL                            ,8D,5,3,0,N,000000000
FL0400000,MADISON                       ,8C,5,3,2,N,000015908
FL0400100,MADISON                       ,6 ,5,3,1,N,000002992
FL0400200,GREENVILLE                    ,7 ,5,3,0,N,000000798
FL0400300,LEE                           ,7 ,5,3,0,N,000000355
FL0404000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0405000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0408000,MADISON                       ,8D,5,3,6,N,000000000
FL0409000,MADISON                       ,8D,5,3,4,N,000000000
FL041DB00,FL                            ,9D,5,3,0,N,000000000
FL041DL00,FL                            ,9D,5,3,0,N,000000000
FL041GM00,FL                            ,9D,5,3,0,N,000000000
FL041HP00,FL                            ,9D,5,3,0,N,000000000
FL041MP00,FL                            ,9D,5,3,0,N,000000000
FL0410000,BRADENTON FL                  ,9A,5,3,2,N,000245740
FL0410100,BRADENTON                     ,7 ,5,3,0,N,000001830
FL0410200,BRADENTON                     ,3 ,5,3,1,Y,000054337
FL0410300,BRADENTON BEACH               ,7 ,5,3,1,N,000001585
FL0410400,HOLMES BEACH                  ,6 ,5,3,1,N,000005130
FL0410500,LONGBOAT KEY                  ,6 ,5,3,1,N,000004668
FL0410600,PALMETTO                      ,5 ,5,3,1,N,000014554
FL0414000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0415000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0418000,BRADENTON                     ,9D,5,3,6,N,000000000
FL0419000,BRADENTON                     ,9D,5,3,4,N,000000000
FL042DB00,FL                            ,9D,5,3,0,N,000000000
FL042DL00,FL                            ,9D,5,3,0,N,000000000
FL042GM00,FL                            ,9D,5,3,0,N,000000000
FL042HP00,FL                            ,9D,5,3,0,N,000000000
FL042MP00,FL                            ,9D,5,3,0,N,000000000
FL0420000,OCALA                         ,9A,5,3,2,N,000273142
FL0420100,OCALA                         ,3 ,5,3,1,Y,000056396
FL0420200,BELLEVIEW                     ,6 ,5,3,1,N,000004538
FL0420300,DUNNELLON                     ,7 ,5,3,1,N,000001941
FL0420400,OCALA                         ,9D,5,3,0,N,000000000
FL0424000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0425000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0428000,OCALA                         ,9D,5,3,6,N,000000000
FL0429000,OCALA                         ,9D,5,3,4,N,000000000
FL043DB00,FL                            ,9D,5,3,0,N,000000000
FL043DL00,FL                            ,9D,5,3,0,N,000000000
FL043GM00,FL                            ,9D,5,3,0,N,000000000
FL043HP00,FL                            ,9D,5,3,0,N,000000000
FL043MP00,FL                            ,9D,5,3,0,N,000000000
FL0430000,STUART                        ,9A,5,3,2,N,000122314
FL0430100,STUART                        ,5 ,5,3,1,N,000015986
FL0430200,HOBE SOUND                    ,7 ,5,3,1,N,000000684
FL0430300,SEWALLS POINT                 ,7 ,5,3,1,N,000002019
FL0434000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0435000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0438000,HOBBE SOUND                   ,9D,5,3,6,N,000000000
FL0439000,FORT PIERCE                   ,9D,5,3,4,N,000000000
FL044DB00,FL                            ,8D,5,3,0,N,000000000
FL044DL00,FL                            ,8D,5,3,0,N,000000000
FL044GM00,FL                            ,8D,5,3,0,N,000000000
FL044HP00,FL                            ,8D,5,3,0,N,000000000
FL044MP00,FL                            ,8D,5,3,0,N,000000000
FL0440000,KEY WEST                      ,8B,5,3,2,N,000049572
FL0440100,KEY WEST                      ,5 ,5,3,1,N,000022167
FL0440200,KEY COLONY BEACH              ,7 ,5,3,1,N,000000760
FL0440300,LAYTON                        ,7 ,5,3,0,N,000000194
FL0440400,KEY WEST                      ,7 ,5,3,0,N,000000000
FL0440500,FORT MYERS                    ,8D,5,3,0,N,000000000
FL0444000,MARATHON                      ,8D,5,3,6,N,000000000
FL0445000,KEY WEST                      ,8D,5,3,0,N,000000000
FL0448000,MARATHON                      ,8D,5,3,6,N,000000000
FL0449000,MARATHON                      ,8D,5,3,4,N,000000000
FL0449100,MIAMI                         ,8D,5,3,0,N,000000000
FL045DB00,FL                            ,9D,5,3,0,N,000000000
FL045DL00,FL                            ,9D,5,3,0,N,000000000
FL045GM00,FL                            ,9D,5,3,0,N,000000000
FL045HP00,FL                            ,9D,5,3,0,N,000000000
FL045MP00,FL                            ,9D,5,3,0,N,000000000
FL0450000,YULEE                         ,9B,5,3,2,N,000060198
FL0450100,FERNANDINA BEACH              ,5 ,5,3,1,N,000011721
FL0450200,YULEE                         ,7 ,5,3,0,N,000001103
FL0450300,HILLIARD                      ,6 ,5,3,0,N,000002822
FL0454000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0455000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0458000,JACKSONVILLE                  ,9D,5,3,6,N,000000000
FL0459000,EAST PALATKA                  ,9D,5,3,4,N,000000000
FL046DB00,FL                            ,9D,5,3,0,N,000000000
FL046DL00,FL                            ,9D,5,3,0,N,000000000
FL046GM00,FL                            ,9D,5,3,0,N,000000000
FL046HP00,CRESTVIEW                     ,9D,5,3,0,N,000000000
FL046MP00,FL                            ,9D,5,3,0,N,000000000
FL0460000,SHALIMAR                      ,9A,5,3,2,N,000121620
FL0460100,CRESTVIEW                     ,5 ,5,3,1,Y,000020424
FL0460200,FORT WALTON BEACH             ,5 ,5,3,1,Y,000018432
FL0460300,NICEVILLE                     ,5 ,5,3,1,N,000012145
FL0460400,VALPARAISO                    ,6 ,5,3,1,N,000005783
FL0460500,SHALIMAR                      ,7 ,5,3,1,N,000000687
FL0460600,SHALIMAR                      ,7 ,5,3,0,N,000000361
FL0460700,EGLIN AFB                     ,7 ,5,3,0,N,000000000
FL0460800,LAUREL HILL                   ,7 ,5,3,0,N,000000555
FL0460900,MARY ESTHER                   ,6 ,5,3,0,N,000003838
FL0461000,FORT WALTON BEACH             ,9D,5,3,0,N,000000000
FL0464000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0465000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0468000,CRESTVIEW                     ,9D,5,3,6,N,000000000
FL0469000,CRESTVIEW                     ,9D,5,3,4,N,000000000
FL047DB00,FL                            ,8D,5,3,0,N,000000000
FL047DL00,FL                            ,8D,5,3,0,N,000000000
FL047GM00,FL                            ,8D,5,3,0,N,000000000
FL047HP00,FL                            ,8D,5,3,0,N,000000000
FL047MP00,FL                            ,8D,5,3,0,N,000000000
FL0470000,OKEECHOBEE                    ,8B,5,3,2,N,000034742
FL0470100,OKEECHOBEE                    ,6 ,5,3,1,N,000005924
FL0474000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0475000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0478000,OKEECHOBEE                    ,8D,5,3,6,N,000000000
FL0479000,LAKE WORTH                    ,8D,5,3,4,N,000000000
FL048DB00,FL                            ,9D,5,3,0,N,000000000
FL048DL00,FL                            ,9D,5,3,0,N,000000000
FL048GM00,FL                            ,9D,5,3,0,N,000000000
FL048HP00,FL                            ,9D,5,3,0,N,000000000
FL048MP00,FL                            ,9D,5,3,0,N,000000000
FL0480000,ORLANDO                       ,9A,5,3,2,N,000701236
FL0480100,APOPKA                        ,4 ,5,3,1,N,000040095
FL0480200,MAITLAND                      ,5 ,5,3,1,N,000015489
FL0480300,OCOEE                         ,4 ,5,3,1,N,000033650
FL0480400,ORLANDO                       ,2 ,5,3,1,Y,000240222
FL0480500,WINTER GARDEN                 ,4 ,5,3,1,N,000032096
FL0480600,WINTER PARK                   ,4 ,5,3,1,N,000028069
FL0480700,EATONVILLE                    ,7 ,5,3,1,N,000002359
FL0480800,OAKLAND                       ,7 ,5,3,1,N,000001228
FL0480900,WINDERMERE                    ,6 ,5,3,1,N,000002689
FL0481000,EDGEWOOD                      ,7 ,5,3,1,N,000002116
FL0481100,ORLANDO                       ,9D,5,3,6,N,000000000
FL0481200,ORLANDO                       ,9D,5,3,0,N,000000000
FL0481300,APOKA                         ,9D,5,3,0,N,000000000
FL0481400,ORLANDO                       ,7 ,5,3,3,N,000000000
FL0484000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0485000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0487000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0488000,OCALA                         ,9D,5,3,6,N,000000000
FL0489000,ORLANDO                       ,9D,5,3,4,N,000000000
FL0489100,ORLANDO                       ,9D,5,3,0,N,000000000
FL0489300,BELLE ISLE                    ,6 ,5,3,1,N,000006603
FL049DB00,FL                            ,9D,5,3,0,N,000000000
FL049DL00,FL                            ,9D,5,3,0,N,000000000
FL049GM00,FL                            ,9D,5,3,0,N,000000000
FL049HP00,FL                            ,9D,5,3,0,N,000000000
FL049MP00,FL                            ,9D,5,3,0,N,000000000
FL0490000,KISSIMMEE                     ,9A,5,3,2,N,000188245
FL0490100,SAINT CLOUD                   ,4 ,5,3,1,N,000030245
FL0490200,KISSIMMEE                     ,3 ,5,3,1,Y,000064122
FL0494000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0495000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0498000,KISSIMMEE                     ,9D,5,3,6,N,000000000
FL0499000,KISSIMMEE                     ,9D,5,3,4,N,000000000
FL050DB00,FL                            ,9D,5,3,0,N,000000000
FL050DL00,FL                            ,9D,5,3,0,N,000000000
FL050GM00,FL                            ,9D,5,3,0,N,000000000
FL050HP00,FL                            ,9D,5,3,0,N,000000000
FL050MP00,FL                            ,9D,5,3,0,N,000000000
FL0500000,WEST PALM BEACH               ,9A,5,3,2,N,000557134
FL0500100,WEST PALM BEACH               ,5 ,5,3,1,N,000016992
FL0500200,BOCA RATON                    ,3 ,5,3,1,Y,000086707
FL0500300,BOYNTON BEACH                 ,3 ,5,3,1,Y,000070574
FL0500400,DELRAY BEACH                  ,3 ,5,3,1,Y,000065087
FL0500500,LAKE WORTH                    ,4 ,5,3,1,N,000035977
FL0500600,PALM BEACH                    ,6 ,5,3,1,N,000009607
FL0500700,RIVIERA BEACH                 ,4 ,5,3,1,N,000037637
FL0500800,WEST PALM BEACH               ,2 ,5,3,1,Y,000101267
FL0500900,ATLANTIS                      ,7 ,5,3,1,N,000002088
FL0501000,DELRAY BEACH                  ,7 ,5,3,0,N,000000404
FL0501100,WEST PALM BEACH               ,7 ,5,3,0,N,000000284
FL0501200,GREENACRES                    ,4 ,5,3,1,N,000033244
FL0501300,GULF STREAM                   ,7 ,5,3,1,N,000000744
FL0501500,LANTANA                       ,6 ,5,3,1,N,000002606
FL0501600,JUNO BEACH                    ,6 ,5,3,1,N,000003369
FL0501700,JUPITER                       ,3 ,5,3,1,N,000051785
FL0501800,JUPITER                       ,7 ,5,3,1,N,000000392
FL0501900,WEST PALM BEACH               ,6 ,5,3,1,N,000008727
FL0502000,LANTANA                       ,5 ,5,3,1,N,000010229
FL0502100,LANTANA                       ,7 ,5,3,1,N,000000345
FL0502200,WEST PALM BEACH               ,7 ,5,3,1,N,000001240
FL0502300,NORTH PALM BEACH              ,5 ,5,3,1,N,000012255
FL0502400,OCEAN RIDGE                   ,7 ,5,3,1,N,000001654
FL0502500,W PALM BEACH                  ,6 ,5,3,1,N,000006797
FL0502600,WEST PALM BEACH               ,3 ,5,3,1,N,000051458
FL0502700,PALM SPRINGS                  ,5 ,5,3,1,N,000017223
FL0502800,ROYAL PALM BEACH              ,4 ,5,3,1,N,000031800
FL0502900,SOUTH BAY                     ,6 ,5,3,1,N,000004606
FL0503000,SOUTH PALM BEACH              ,7 ,5,3,1,N,000001474
FL0503100,TEQUESTA                      ,6 ,5,3,1,N,000005799
FL0503200,CLOUD LAKE                    ,7 ,5,3,0,N,000000176
FL0503300,PALM BEACH SHORES             ,7 ,5,3,1,N,000001576
FL0503500,WEST PALM BEACH               ,9D,5,3,0,N,000000000
FL0503700,BOCA RATON                    ,7 ,5,3,3,N,000000000
FL0503800,HIGHLAND BEACH                ,6 ,5,3,1,N,000004016
FL0504000,WEST PALM BEACH               ,9D,5,3,6,N,000000000
FL0504100,JUPITER                       ,9D,5,3,0,N,000000000
FL0504200,WEST PALM BEACH               ,9D,5,3,5,N,000000000
FL0505000,LAKE CLARKE SHORES            ,6 ,5,3,1,N,000003341
FL0505100,WEST PALM BEACH               ,9D,5,3,0,N,000000000
FL0506000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0507000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0508000,WEST PALM BEACH               ,9D,5,3,6,N,000000000
FL0509000,WEST PALM BEACH               ,9D,5,3,4,N,000000000
FL0509100,PAHOKEE                       ,9D,5,3,0,N,000000000
FL0509200,LAKE FORT WORTH               ,9D,5,3,0,N,000000000
FL0509500,WEST PALM BEACH               ,3 ,5,3,1,N,000056532
FL051DB00,FL                            ,9D,5,3,0,N,000000000
FL051DL00,FL                            ,9D,5,3,0,N,000000000
FL051GM00,FL                            ,9D,5,3,0,N,000000000
FL051HP00,FL                            ,9D,5,3,0,N,000000000
FL051MP00,FL                            ,9D,5,3,0,N,000000000
FL0510000,DADE CITY                     ,9A,5,3,2,N,000444308
FL0510100,DADE CITY                     ,6 ,5,3,1,N,000007268
FL0510200,NEW PORT RICHEY               ,5 ,5,3,1,N,000017634
FL0510300,ZEPHYRHILLS                   ,5 ,5,3,1,N,000013360
FL0510400,PORT RICHEY                   ,6 ,5,3,1,N,000003426
FL0510500,SAN ANTONIO                   ,7 ,5,3,0,N,000001097
FL0510600,ST. LEO                       ,7 ,5,3,0,N,000001502
FL0514000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0515000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0518000,DADE CITY                     ,9D,5,3,6,N,000000000
FL0519000,TAMPA                         ,9D,5,3,4,N,000000000
FL052DB00,FL                            ,9D,5,3,0,N,000000000
FL052DL00,FL                            ,9D,5,3,0,N,000000000
FL052GM00,FL                            ,9D,5,3,0,N,000000000
FL052HP00,FL                            ,9D,5,3,0,N,000000000
FL052MP00,FL                            ,9D,5,3,0,N,000000000
FL0520S00,LARGO                         ,7 ,5,3,0,N,000000000
FL0520000,LARGO                         ,9A,5,3,2,N,000264667
FL0520100,BELLEAIR                      ,6 ,5,3,1,N,000004052
FL0520200,BELLEAIR BLUFFS               ,7 ,5,3,1,N,000002141
FL0520300,CLEARWATER                    ,2 ,5,3,1,Y,000105647
FL0520400,LARGO                         ,4 ,5,3,1,N,000035854
FL0520500,GULFPORT                      ,5 ,5,3,1,N,000012212
FL0520600,LARGO                         ,6 ,5,3,1,N,000005108
FL0520700,KENNETH CITY                  ,6 ,5,3,1,N,000004257
FL0520800,LARGO                         ,3 ,5,3,1,Y,000073019
FL0520900,MADEIRA BEACH                 ,6 ,5,3,1,N,000004292
FL0521000,LARGO                         ,5 ,5,3,1,N,000013561
FL0521100,PINELLAS PARK                 ,4 ,5,3,1,N,000047180
FL0521200,LARGO                         ,7 ,5,3,1,N,000001467
FL0521300,LARGO                         ,5 ,5,3,1,N,000017010
FL0521400,ST PETERSBURG                 ,2 ,5,3,1,Y,000243666
FL0521500,ST PETE BEACH                 ,6 ,5,3,1,N,000009855
FL0521600,LARGO                         ,6 ,5,3,1,N,000005496
FL0521700,INDIAN SHORES                 ,6 ,5,3,1,N,000004213
FL0521800,TARPON SPRINGS                ,5 ,5,3,1,N,000023695
FL0521900,TREASURE ISLAND               ,6 ,5,3,1,N,000007399
FL0522000,BELLEAIR BEACH                ,7 ,5,3,1,N,000001572
FL0522100,CLEARWATER                    ,9D,5,3,0,N,000000000
FL0522500,INDIAN SHORES                 ,7 ,5,3,0,N,000002447
FL0522600,LARGO                         ,7 ,5,3,1,N,000001464
FL0522700,LARGO                         ,7 ,5,3,0,N,000000000
FL0522800,CLEARWATER                    ,7 ,5,3,5,N,000000000
FL0522900,SAINT PETERSBURG              ,7 ,5,3,3,N,000000000
FL0523000,ST PETERSBURG                 ,9D,5,3,6,N,000000000
FL0524000,TAMPA                         ,9D,5,3,6,N,000000000
FL0525000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0528000,ST PETERSBURG                 ,9D,5,3,6,N,000000000
FL0529000,PINELLAS PARK                 ,9D,5,3,4,N,000000000
FL0529900,LARGO                         ,5 ,5,3,1,N,000019055
FL053DB00,FL                            ,9D,5,3,0,N,000000000
FL053DL00,FL                            ,9D,5,3,0,N,000000000
FL053GM00,FL                            ,9D,5,3,0,N,000000000
FL053HP00,FL                            ,9D,5,3,0,N,000000000
FL053MP00,FL                            ,9D,5,3,0,N,000000000
FL0530000,WINTER HAVEN                  ,9A,5,3,2,N,000387429
FL0530100,AUBURNDALE                    ,5 ,5,3,1,N,000014204
FL0530200,BARTOW                        ,5 ,5,3,1,N,000017072
FL0530300,DAVENPORT                     ,6 ,5,3,1,N,000003002
FL0530400,BARTOW                        ,6 ,5,3,1,N,000003326
FL0530500,EAGLE LAKE                    ,6 ,5,3,0,N,000002835
FL0530700,FORT MEADE                    ,6 ,5,3,0,N,000005721
FL0530800,FROSTPROOF                    ,6 ,5,3,0,N,000002869
FL0530900,HAINES CITY                   ,5 ,5,3,1,N,000019411
FL0531000,LAKE ALFRED                   ,6 ,5,3,1,N,000004652
FL0531100,LAKE HAMILTON                 ,7 ,5,3,1,N,000001494
FL0531200,LAKELAND                      ,3 ,5,3,1,Y,000094569
FL0531300,LAKE WALES                    ,5 ,5,3,1,N,000014593
FL0531400,MULBERRY                      ,6 ,5,3,0,N,000003184
FL0531500,POLK CITY                     ,7 ,5,3,0,N,000001712
FL0531600,WINTER HAVEN                  ,4 ,5,3,1,Y,000033981
FL0531700,LAKELAND                      ,9D,5,3,0,N,000000000
FL0531800,LAKELAND                      ,9D,5,3,0,N,000000000
FL0534000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0535000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0538000,LAKELAND                      ,9D,5,3,6,N,000000000
FL0539000,LAKELAND                      ,9D,5,3,4,N,000000000
FL054DB00,FL                            ,8D,5,3,0,N,000000000
FL054DL00,FL                            ,8D,5,3,0,N,000000000
FL054GM00,FL                            ,8D,5,3,0,N,000000000
FL054HP00,FL                            ,8D,5,3,0,N,000000000
FL054MP00,FL                            ,8D,5,3,0,N,000000000
FL0540000,PALATKA                       ,8B,5,3,2,N,000058278
FL0540100,PALATKA                       ,5 ,5,3,1,N,000010726
FL0540200,CRESCENT CITY                 ,7 ,5,3,1,N,000001779
FL0540300,INTERLACHEN                   ,7 ,5,3,1,N,000001497
FL0540400,WELAKA                        ,7 ,5,3,1,N,000000800
FL0540500,POMONA PARK                   ,7 ,5,3,0,N,000000796
FL0544000,TALLAHASSEE                   ,8D,5,3,6,N,000000000
FL0545000,TALLAHASSEE                   ,9D,5,3,6,N,000000000
FL0548000,PALATKA                       ,8D,5,3,6,N,000000000
FL0549000,EAST PALATKA                  ,8D,5,3,4,N,000000000
FL055DB00,FL                            ,9D,5,3,0,N,000000000
