agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
GA0602400,ATLANTA                       ,7 ,5,3,5,N,000000000
GA0602600,CONYERS                       ,9D,5,3,0,N,000000000
GA0602700,ATLANTA                       ,9D,5,3,5,N,000000000
GA0602800,SOCIAL CIRCLE                 ,9D,5,3,6,N,000000000
GA0603000,ATLANTA                       ,7 ,5,3,3,N,000000000
GA0603100,KENNESAW                      ,9D,5,3,6,N,000000000
GA0603200,ATLANTA                       ,9D,5,3,6,N,000000000
GA0603300,ATLANTA                       ,9D,5,3,6,N,000000000
GA0603600,ATLANTA                       ,7 ,5,3,3,N,000000000
GA0603700,ATLANTA                       ,9D,5,3,5,N,000000000
GA0603800,ATLANTA                       ,9D,5,3,6,N,000000000
GA0604100,ATLANTA                       ,9D,5,3,0,N,000000000
GA0604200,ATLANTA                       ,7 ,5,3,3,N,000000000
GA0604400,ATLANTA                       ,7 ,5,3,3,N,000000000
GA0604500,ATLANTA                       ,7 ,5,3,3,N,000000000
GA0604900,ATLANTA                       ,9D,5,3,6,N,000000000
GA0605400,ATLANTA                       ,7 ,5,3,5,N,000000000
GA0605600,ATLANTA                       ,3 ,5,3,1,Y,000095089
GA0605700,MILTON                        ,4 ,5,3,1,N,000033091
GA0605800,DULUTH                        ,3 ,5,3,1,N,000077738
GA0605900,PALMETTO                      ,7 ,5,3,1,N,000002409
GA0606200,ATLANTA                       ,7 ,5,3,3,N,000000000
GA0610000,ELLIJAY                       ,8B,5,3,2,N,000026472
GA0610100,ELLIJAY                       ,7 ,5,3,1,N,000001640
GA0610200,ELLIJAY                       ,8D,5,3,2,N,000000000
GA0610300,EAST ELLIJAY                  ,7 ,5,3,1,N,000000553
GA0620000,GIBSON                        ,8D,5,3,2,N,000002451
GA0620100,GIBSON                        ,7 ,5,3,1,N,000000672
GA0630000,BRUNSWICK                     ,9D,5,3,2,N,000000000
GA0630100,BRUNSWICK                     ,5 ,5,3,1,Y,000015586
GA0630200,BRUNSWICK                     ,9B,5,3,2,N,000065088
GA0630300,BRUNSWICK                     ,7 ,5,3,3,N,000000000
GA0630400,BRUNSWICK                     ,9D,5,3,6,N,000000000
GA0630600,BRUNSWICK                     ,9D,5,3,5,N,000000000
GA0640000,CALHOUN                       ,8B,5,3,2,N,000038777
GA0640100,CALHOUN                       ,5 ,5,3,1,N,000015856
GA0640200,FAIRMOUNT                     ,7 ,5,3,1,N,000000729
GA0640300,CALHOUN                       ,8D,5,3,6,N,000000000
GA0640500,RESACA                        ,7 ,5,3,1,N,000000551
GA0650000,CAIRO                         ,8C,5,3,2,N,000015130
GA0650100,CAIRO                         ,6 ,5,3,1,N,000009733
GA0650200,WHIGHAM                       ,7 ,5,3,1,N,000000477
GA0650300,CAIRO                         ,8D,5,3,5,N,000000000
GA0660000,GREENSBORO                    ,8C,5,3,2,N,000011164
GA0660100,GREENSBORO                    ,6 ,5,3,1,N,000003403
GA0660200,UNION POINT                   ,7 ,5,3,1,N,000001638
GA0660300,GREENSBORO                    ,8D,5,3,2,N,000000000
GA0660400,SILOAM                        ,7 ,5,3,0,N,000000286
GA0660500,WHITE PLAINS                  ,7 ,5,3,0,N,000000288
GA0670000,LAWRENCEVILLE                 ,9D,5,3,0,N,000000000
GA0670100,BUFORD                        ,5 ,5,3,0,N,000011428
GA0670200,LAWRENCEVILLE                 ,9A,5,3,2,N,000698788
GA0670300,LAWRENCEVILLE                 ,4 ,5,3,1,N,000028922
GA0670400,DACULA                        ,6 ,5,3,0,N,000004500
GA0670500,DULUTH                        ,4 ,5,3,1,N,000026950
GA0670600,LILBURN                       ,5 ,5,3,1,N,000011749
GA0670700,NORCROSS                      ,6 ,5,3,1,N,000009236
GA0670800,SNELLVILLE                    ,5 ,5,3,1,N,000018482
GA0670900,SUWANEE                       ,5 ,5,3,1,N,000015557
GA0671000,SUWANEE                       ,9D,5,3,5,N,000000000
GA0671200,DACULA                        ,9D,5,3,5,N,000000000
GA0671700,LAWRENCEVILLE                 ,7 ,5,3,3,N,000000000
GA0680000,CLARKESVILLE                  ,8B,5,3,2,N,000031156
GA0680100,CORNELIA                      ,6 ,5,3,1,N,000004215
GA0680200,CLARKESVILLE                  ,7 ,5,3,1,N,000001756
GA0680300,DEMOREST                      ,7 ,5,3,1,N,000001847
GA0680400,MOUNT AIRY                    ,7 ,5,3,1,N,000001301
GA0680500,BALDWIN                       ,6 ,5,3,1,N,000002571
GA0680600,MOUNT AIRY                    ,8D,5,3,5,N,000000000
GA0680800,DEMOREST                      ,7 ,5,3,3,N,000000000
GA0680900,ALTO                          ,7 ,5,3,1,N,000000664
GA0690000,GAINESVILLE                   ,9A,5,3,2,N,000136024
GA0690100,GAINESVILLE                   ,4 ,5,3,1,Y,000034249
GA0690200,OAKWOOD                       ,7 ,5,3,3,N,000000000
GA0690300,FLOWERY BRANCH                ,6 ,5,3,1,N,000005754
GA0690400,OAKWOOD                       ,6 ,5,3,1,N,000004022
GA0690500,BUFORD                        ,7 ,5,3,0,N,000000000
GA0690600,GAINESVILLE                   ,9D,5,3,0,N,000000000
GA0690700,GAINESVILLE                   ,9D,5,3,6,N,000000000
GA0700000,SPARTA                        ,8D,5,3,2,N,000008135
GA0700100,SPARTA                        ,7 ,5,3,1,N,000001418
GA0700200,SPARTA                        ,8D,5,3,2,N,000000000
GA0710000,BUCHANAN                      ,9C,5,3,2,N,000018565
GA0710100,BREMEN                        ,6 ,5,3,1,N,000006263
GA0710200,TALLAPOOSA                    ,6 ,5,3,1,N,000003212
GA0710300,BUCHANAN                      ,7 ,5,3,1,N,000001119
GA0710500,WACO                          ,7 ,5,3,3,N,000000000
GA0720000,HAMILTON                      ,9B,5,3,2,N,000028106
GA0720100,PINE MOUNTAIN                 ,7 ,5,3,1,N,000001254
GA0720200,WAVERLY HALL                  ,7 ,5,3,1,N,000000745
GA0720300,SHILOH                        ,7 ,5,3,1,N,000000451
GA0720400,HAMILTON                      ,7 ,5,3,1,N,000001029
GA0730000,HARTWELL                      ,8C,5,3,2,N,000020316
GA0730100,HARTWELL                      ,6 ,5,3,1,N,000004528
GA0740000,FRANKLIN                      ,9C,5,3,2,N,000010551
GA0740100,FRANKLIN                      ,7 ,5,3,1,N,000001006
GA0740200,ROOPVILLE                     ,7 ,5,3,1,N,000000433
GA0750000,MCDONOUGH                     ,9D,5,3,2,N,000000000
GA0750100,MCDONOUGH                     ,5 ,5,3,1,N,000022375
GA0750200,STOCKBRIDGE                   ,4 ,5,3,0,N,000025974
GA0750300,HAMPTON                       ,6 ,5,3,1,N,000007079
GA0750400,LOCUST GROVE                  ,6 ,5,3,1,N,000005473
GA0750500,MCDONOUGH                     ,9A,5,3,2,N,000171680
GA0760000,WARNER ROBINS                 ,9B,5,3,2,N,000053447
GA0760100,PERRY                         ,5 ,5,3,1,N,000013957
GA0760200,WARNER ROBINS                 ,3 ,5,3,1,Y,000067096
GA0760300,CENTERVILLE                   ,6 ,5,3,1,N,000007242
GA0770000,OCILLA                        ,8D,5,3,2,N,000006205
GA0770100,OCILLA                        ,6 ,5,3,1,N,000003459
GA0780000,JEFFERSON                     ,8B,5,3,2,N,000038492
GA0780100,COMMERCE                      ,6 ,5,3,1,N,000006630
GA0780200,JEFFERSON                     ,6 ,5,3,1,N,000009556
GA0780300,MAYSVILLE                     ,7 ,5,3,1,N,000000939
GA0780400,JEFFERSON                     ,7 ,5,3,1,N,000001810
GA0780500,HOSCHTON                      ,7 ,5,3,1,N,000001395
GA0780600,BRASELTON                     ,6 ,5,3,1,N,000003522
GA0780900,PENDERGRASS                   ,7 ,5,3,1,N,000000428
GA0790000,MONTICELLO                    ,9C,5,3,2,N,000011391
GA0790100,MONTICELLO                    ,6 ,5,3,1,N,000002692
GA0800000,HAZLEHURST                    ,8C,5,3,2,N,000010984
GA0800100,HAZLEHURST                    ,6 ,5,3,1,N,000004282
GA0810000,LOUISVILLE                    ,8D,5,3,2,N,000009589
GA0810100,LOUISVILLE                    ,6 ,5,3,1,N,000002526
GA0810200,WADLEY                        ,7 ,5,3,1,N,000002088
GA0810300,WRENS                         ,7 ,5,3,1,N,000002216
GA0810400,BARTOW                        ,7 ,5,3,1,N,000000290
GA0810500,STAPLETON                     ,7 ,5,3,1,N,000000444
GA0820000,MILLEN                        ,8D,5,3,2,N,000005289
GA0820100,MILLEN                        ,6 ,5,3,1,N,000003161
GA0830000,WRIGHTSVILLE                  ,8D,5,3,2,N,000007488
GA0830100,WRIGHTSVILLE                  ,7 ,5,3,1,N,000002224
GA0830200,ADRIAN                        ,7 ,5,3,1,N,000000399
GA0830300,KITE                          ,7 ,5,3,0,N,000000244
GA0840000,GRAY                          ,9B,5,3,2,N,000025255
GA0840100,GRAY                          ,6 ,5,3,1,N,000003319
GA0850000,BARNESVILLE                   ,9C,5,3,2,N,000011096
GA0850100,BARNESVILLE                   ,6 ,5,3,1,N,000006844
GA0850200,MILNER                        ,7 ,5,3,1,N,000000618
GA0850300,BARNESVILLE                   ,7 ,5,3,3,N,000000000
GA0860000,LAKELAND                      ,9D,5,3,2,N,000006801
GA0860100,LAKELAND                      ,6 ,5,3,1,N,000003410
GA0870000,DUBLIN                        ,8B,5,3,2,N,000030185
GA0870100,DUBLIN                        ,5 ,5,3,1,N,000016414
GA0870200,EAST DUBLIN                   ,7 ,5,3,1,N,000002473
GA0880000,LEESBURG                      ,9B,5,3,2,N,000025154
GA0880100,LEESBURG                      ,6 ,5,3,1,N,000002934
GA0880200,SMITHVILLE                    ,7 ,5,3,1,N,000000583
GA0890000,HINESVILLE                    ,9B,5,3,2,N,000028262
GA0890100,HINESVILLE                    ,4 ,5,3,1,Y,000033877
GA0890200,MIDWAY                        ,7 ,5,3,1,N,000002149
GA0900000,LINCOLNTON                    ,8D,5,3,2,N,000006514
GA0900100,LINCOLNTON                    ,7 ,5,3,1,N,000001587
GA0910000,LUDOWICI                      ,9C,5,3,2,N,000012929
GA0910100,LUDOWICI                      ,7 ,5,3,1,N,000001725
GA0920000,VALDOSTA                      ,9B,5,3,2,N,000050781
GA0920100,VALDOSTA                      ,3 ,5,3,1,Y,000055236
GA0920200,HAHIRA                        ,6 ,5,3,1,N,000002773
GA0920300,LAKE PARK                     ,7 ,5,3,1,N,000000743
GA0920400,VALDOSTA                      ,7 ,5,3,1,N,000001138
GA0920500,VALDOSTA                      ,7 ,5,3,3,N,000000000
GA0930000,DAHLONEGA                     ,8B,5,3,2,N,000030361
GA0930100,DAHLONEGA                     ,6 ,5,3,0,N,000005311
GA0930200,DAHLONEGA                     ,7 ,5,3,3,N,000000000
GA0940000,THOMSON                       ,9C,5,3,2,N,000015296
GA0940100,THOMSON                       ,6 ,5,3,1,N,000006867
GA0940200,THOMSON                       ,9D,5,3,6,N,000000000
GA0950000,DARIEN                        ,9C,5,3,2,N,000012521
GA0950100,DARIEN                        ,7 ,5,3,1,N,000002001
GA0960000,OGLETHORPE                    ,8D,5,3,2,N,000008110
GA0960100,MONTEZUMA                     ,6 ,5,3,1,N,000003506
GA0960200,IDEAL                         ,7 ,5,3,1,N,000000506
GA0960300,MARSHALLVILLE                 ,7 ,5,3,1,N,000001467
GA0960400,OGLETHORPE                    ,7 ,5,3,1,N,000001345
GA0960500,OGLETHORPE                    ,8D,5,3,5,N,000000000
GA0970000,DANIELSVILLE                  ,9B,5,3,2,N,000026779
GA0970100,COLBERT                       ,7 ,5,3,0,N,000000600
GA0970200,COMER                         ,7 ,5,3,1,N,000001141
GA0970300,DANIELSVILLE                  ,7 ,5,3,1,N,000000567
GA0970400,DANIELSVILLE                  ,7 ,5,3,0,N,000000341
GA0980000,BUENA VISTA                   ,9D,5,3,2,N,000006655
GA0980100,BUENA VISTA                   ,7 ,5,3,1,N,000002202
GA0990000,GREENVILLE                    ,9C,5,3,2,N,000014863
GA0990100,MANCHESTER                    ,6 ,5,3,1,N,000004173
GA0990200,GREENVILLE                    ,7 ,5,3,1,N,000000888
GA0990300,LUTHERSVILLE                  ,7 ,5,3,1,N,000000886
GA0990400,WOODBURY                      ,7 ,5,3,1,N,000000974
GA0990500,WARM SPRINGS                  ,7 ,5,3,1,N,000000431
GA0990700,MACON                         ,9D,5,3,6,N,000000000
GA1000000,COLQUITT                      ,8D,5,3,2,N,000004188
GA1000100,COLQUITT                      ,7 ,5,3,1,N,000002018
GA1010000,CAMILLA                       ,8C,5,3,2,N,000013999
GA1010100,CAMILLA                       ,6 ,5,3,1,N,000005431
GA1010300,PELHAM                        ,6 ,5,3,1,N,000003949
GA1010400,SALE CITY                     ,7 ,5,3,1,N,000000385
GA1010500,CAMILLA                       ,8D,5,3,5,N,000000000
GA1020000,FORSYTH                       ,9C,5,3,2,N,000022934
GA1020100,CUMMING                       ,6 ,5,3,1,N,000003838
GA1020200,CULLODEN                      ,7 ,5,3,0,N,000000177
GA1020300,FORSYTH                       ,9D,5,3,6,N,000000000
GA1020400,FORSYTH                       ,9D,5,3,6,N,000000000
GA1020500,SOCIAL CIRCLE                 ,9D,5,3,6,N,000000000
GA1030000,MOUNT VERNON                  ,8D,5,3,2,N,000005578
GA1030100,MOUNT VERNON                  ,7 ,5,3,1,N,000002483
GA1030200,UVALDA                        ,7 ,5,3,1,N,000000606
GA1030300,AILEY                         ,7 ,5,3,1,N,000000438
GA1040000,MADISON                       ,8C,5,3,2,N,000013281
GA1040100,MADISON                       ,6 ,5,3,1,N,000004031
GA1040200,RUTLEDGE                      ,7 ,5,3,1,N,000000791
GA1050000,CHATSWORTH                    ,9B,5,3,2,N,000034872
GA1050100,CHATSWORTH                    ,6 ,5,3,1,N,000004356
GA1050200,ETON                          ,7 ,5,3,1,N,000000922
GA1060000,COLUMBUS                      ,9D,5,3,2,N,000000000
GA1060100,COLUMBUS                      ,2 ,5,3,1,Y,000192385
GA1060300,COLUMBUS                      ,7 ,5,3,0,N,000000000
GA1060400,COLUMBUS                      ,7 ,5,3,3,N,000000000
GA1060500,COLUMBUS                      ,7 ,5,3,5,N,000000000
GA1070000,COVINGTON                     ,9B,5,3,2,N,000084331
GA1070100,COVINGTON                     ,5 ,5,3,1,N,000013291
GA1070200,OXFORD                        ,7 ,5,3,1,N,000002162
GA1070300,PORTERDALE                    ,7 ,5,3,1,N,000001448
GA1070400,MANSFIELD                     ,7 ,5,3,0,N,000000415
GA1080000,WATKINSVILLE                  ,9B,5,3,2,N,000030371
GA1080100,WATKINSVILLE                  ,6 ,5,3,1,N,000002869
GA1080200,WATKINSVILLE                  ,7 ,5,3,0,N,000000906
GA1090000,LEXINGTON                     ,9C,5,3,2,N,000015095
GA1100000,DALLAS                        ,9A,5,3,2,N,000128666
GA1100100,DALLAS                        ,5 ,5,3,1,N,000011696
GA1100200,HIRAM                         ,6 ,5,3,1,N,000003593
GA1100400,ROCKMART                      ,7 ,5,3,1,N,000000243
GA1110000,FORT VALLEY                   ,8C,5,3,2,N,000013112
GA1110100,FORT VALLEY                   ,6 ,5,3,1,N,000009944
GA1110200,BYRON                         ,6 ,5,3,1,N,000004571
GA1110300,FORT VALLEY                   ,7 ,5,3,3,N,000000000
GA1120000,JASPER                        ,9B,5,3,2,N,000025362
GA1120100,JASPER                        ,6 ,5,3,1,N,000003733
GA1120200,JASPER                        ,9D,5,3,0,N,000000000
GA1120300,JASPER                        ,9D,5,3,5,N,000000000
GA1130000,BLACKSHEAR                    ,8C,5,3,2,N,000014766
GA1130100,BLACKSHEAR                    ,6 ,5,3,1,N,000003490
GA1130200,PATTERSON                     ,7 ,5,3,1,N,000000740
GA1140000,ZEBULON                       ,9C,5,3,2,N,000016542
GA1140100,ZEBULON                       ,7 ,5,3,1,N,000001189
GA1140200,ZEBULON                       ,7 ,5,3,0,N,000000380
GA1140300,MOLENA                        ,7 ,5,3,1,N,000000373
GA1150000,CEDARTOWN                     ,8D,5,3,2,N,000000000
GA1150100,CEDARTOWN                     ,6 ,5,3,1,N,000009878
GA1150200,ROCKMART                      ,6 ,5,3,1,N,000004254
GA1150300,CEDARTOWN                     ,8B,5,3,2,N,000026483
GA1150400,ARAGON                        ,7 ,5,3,1,N,000001265
GA1160000,HAWKINSVILLE                  ,8D,5,3,2,N,000007519
GA1160100,HAWKINSVILLE                  ,6 ,5,3,1,N,000004649
GA1170000,EATONTON                      ,8C,5,3,2,N,000014932
GA1170100,EATONTON                      ,6 ,5,3,1,N,000006565
GA1180000,GEORGETOWN                    ,8D,5,3,2,N,000002546
GA1180100,GEORGETOWN                    ,7 ,5,3,0,N,000000000
GA1190000,CLAYTON                       ,8C,5,3,2,N,000012623
GA1190100,CLAYTON                       ,7 ,5,3,1,N,000002074
GA1190200,MOUNTAIN CITY                 ,7 ,5,3,1,N,000001102
GA1190300,TALLULAH FALLS                ,7 ,5,3,1,N,000000098
GA1190400,DILLARD                       ,7 ,5,3,1,N,000000343
GA1190500,DILLARD                       ,7 ,5,3,1,N,000000276
GA1200000,CUTHBERT                      ,8D,5,3,2,N,000003897
GA1200100,CUTHBERT                      ,6 ,5,3,1,N,000003924
GA1200200,SHELLMAN                      ,7 ,5,3,0,N,000001097
GA1200500,CUTHBERT                      ,7 ,5,3,3,N,000000000
GA1210000,AUGUSTA                       ,9A,5,3,2,N,000198423
GA1210100,AUGUSTA                       ,7 ,5,3,0,N,000000000
GA1210200,AUGUSTA                       ,9D,5,3,0,N,000000000
GA1210300,HEPHZIBAH                     ,6 ,5,3,1,N,000004064
GA1210400,AUGUSTA                       ,7 ,5,3,3,N,000000000
GA1210500,AUGUSTA                       ,7 ,5,3,3,N,000000000
GA1210600,AUGUSTA                       ,9D,5,3,5,N,000000000
GA1210700,AUGUSTA                       ,9D,5,3,5,N,000000000
GA1210800,BLYTHE                        ,7 ,5,3,1,N,000000703
GA1211500,AUGUSTA                       ,7 ,5,3,3,N,000000000
GA1220000,CONYERS                       ,9B,5,3,2,N,000070942
GA1220100,CONYERS                       ,5 ,5,3,1,N,000015395
GA1230000,ELLAVILLE                     ,8D,5,3,2,N,000003240
GA1230100,ELLAVILLE                     ,7 ,5,3,1,N,000001836
GA1240000,SYLVANIA                      ,8C,5,3,2,N,000010923
GA1240100,SYLVANIA                      ,6 ,5,3,1,N,000002995
GA1240200,SYLVANIA                      ,7 ,5,3,1,N,000000347
GA1240300,NEWINGTON                     ,7 ,5,3,1,N,000000278
GA1240400,OLIVER                        ,7 ,5,3,1,N,000000242
GA1250000,DONALSONVILLE                 ,8D,5,3,2,N,000006159
GA1250100,DONALSONVILLE                 ,6 ,5,3,1,N,000002685
GA1260000,GRIFFIN                       ,9B,5,3,2,N,000040963
GA1260100,GRIFFIN                       ,5 ,5,3,1,N,000023954
GA1260400,GRIFFIN                       ,7 ,5,3,3,N,000000000
GA1270000,TOCCOA                        ,8C,5,3,2,N,000017917
GA1270100,TOCCOA                        ,6 ,5,3,1,N,000008603
GA1280000,LUMPKIN                       ,8D,5,3,2,N,000003486
GA1280100,LUMPKIN                       ,7 ,5,3,1,N,000001160
GA1280200,RICHLAND                      ,7 ,5,3,1,N,000001492
GA1280300,LUMPKIN                       ,7 ,5,3,0,N,000000000
GA1290000,AMERICUS                      ,8C,5,3,2,N,000014786
GA1290100,AMERICUS                      ,5 ,5,3,1,N,000017265
GA1290200,LESLIE                        ,7 ,5,3,1,N,000000414
GA1290300,PLAINS                        ,7 ,5,3,1,N,000000786
GA1290400,AMERICUS                      ,7 ,5,3,3,N,000000000
GA1300000,TALBOTTON                     ,8D,5,3,2,N,000005446
GA1300100,TALBOTTON                     ,7 ,5,3,1,N,000000983
GA1300200,WOODLAND                      ,7 ,5,3,1,N,000000413
GA1310000,CRAWFORDVILLE                 ,8D,5,3,2,N,000001199
GA1310100,CRAWFORDVILLE                 ,7 ,5,3,1,N,000000541
GA1310200,CRAWFORDVILLE                 ,8D,5,3,0,N,000000000
GA1320000,REIDSVILLE                    ,8C,5,3,2,N,000016639
GA1320100,GLENNVILLE                    ,6 ,5,3,1,N,000003616
GA1320200,REIDSVILLE                    ,6 ,5,3,1,N,000005009
GA1320300,COBBTOWN                      ,7 ,5,3,0,N,000000356
GA1320400,COLLINS                       ,7 ,5,3,1,N,000000592
GA1330000,BUTLER                        ,8D,5,3,2,N,000005925
GA1330100,BUTLER                        ,7 ,5,3,1,N,000001998
GA1330200,REYNOLDS                      ,7 ,5,3,1,N,000001100
GA1340000,MC RAE                        ,8D,5,3,2,N,000006297
GA1340100,MC RAE                        ,6 ,5,3,1,N,000005816
GA1340200,HELENA                        ,6 ,5,3,1,N,000002919
GA1340300,LUMBER CITY                   ,7 ,5,3,1,N,000001345
GA1340400,MILAN                         ,7 ,5,3,1,N,000000369
GA1340600,JACKSONVILLE                  ,7 ,5,3,0,N,000000142
GA1350000,DAWSON                        ,9D,5,3,2,N,000004838
GA1350100,DAWSON                        ,6 ,5,3,1,N,000004600
GA1350200,BRONWOOD                      ,7 ,5,3,0,N,000000228
GA1360000,THOMASVILLE                   ,8C,5,3,2,N,000023157
GA1360100,THOMASVILLE                   ,5 ,5,3,1,N,000018655
GA1360200,BOSTON                        ,7 ,5,3,1,N,000001332
GA1360300,COOLIDGE                      ,7 ,5,3,1,N,000000532
GA1360400,MEIGS                         ,7 ,5,3,1,N,000001006
GA1360500,OCHLOCKNEE                    ,7 ,5,3,0,N,000000685
GA1360600,PAVO                          ,7 ,5,3,1,N,000000384
GA1360700,BARWICK                       ,7 ,5,3,1,N,000000243
GA1370000,TIFTON                        ,8C,5,3,2,N,000022856
GA1370100,TIFTON                        ,5 ,5,3,1,N,000016565
GA1370200,OMEGA                         ,7 ,5,3,1,N,000001225
GA1370300,TIFTON                        ,7 ,5,3,0,N,000000735
GA1370400,TIFTON                        ,7 ,5,3,3,N,000000000
GA1380000,LYONS                         ,8C,5,3,2,N,000012683
GA1380100,LYONS                         ,6 ,5,3,1,N,000004425
GA1380200,VIDALIA                       ,5 ,5,3,1,N,000010473
GA1390000,YOUNG HARRIS                  ,8D,5,3,2,N,000009717
GA1390100,HIAWASSEE                     ,7 ,5,3,1,N,000000892
GA1390200,YOUNG HARRIS                  ,7 ,5,3,0,N,000000911
GA1390300,YOUNG HARRIS                  ,7 ,5,3,3,N,000000000
GA1400000,SOPERTON                      ,8D,5,3,2,N,000003820
GA1400100,SOPERTON                      ,6 ,5,3,1,N,000003156
GA1410000,LAGRANGE                      ,8B,5,3,2,N,000032190
GA1410100,HOGANSVILLE                   ,6 ,5,3,1,N,000003100
GA1410200,LAGRANGE                      ,4 ,5,3,1,N,000029978
GA1410300,WEST POINT                    ,6 ,5,3,1,N,000002659
GA1410400,LAGRANGE                      ,8D,5,3,5,N,000000000
GA1420000,ASHBURN                       ,8D,5,3,2,N,000004121
GA1420100,ASHBURN                       ,6 ,5,3,1,N,000004207
GA1420200,SYCAMORE                      ,7 ,5,3,1,N,000000720
GA1430000,JEFFERSONVILLE                ,9D,5,3,2,N,000008093
GA1430100,JEFFERSONVILLE                ,7 ,5,3,1,N,000001049
GA1430200,DANVILLE                      ,7 ,5,3,0,N,000000212
GA1430300,MACON                         ,9D,5,3,6,N,000000000
GA1430400,JEFFERSONVILLE                ,9D,5,3,5,N,000000000
GA1440000,BLAIRSVILLE                   ,8C,5,3,2,N,000020976
GA1440100,BLAIRSVILLE                   ,7 ,5,3,1,N,000000661
GA1450000,THOMASTON                     ,8C,5,3,2,N,000018220
GA1450100,THOMASTON                     ,6 ,5,3,1,N,000009291
GA1460000,LA FAYETTE                    ,9B,5,3,2,N,000053269
GA1460100,LA FAYETTE                    ,6 ,5,3,1,N,000007215
GA1460200,ROSSVILLE                     ,6 ,5,3,1,N,000004159
GA1460300,LOOKOUT MOUNTAIN              ,7 ,5,3,1,N,000001623
GA1460400,CHICKAMAUGA                   ,6 ,5,3,1,N,000003142
GA1460500,LAFAYETTE                     ,7 ,5,3,0,N,000000000
GA1460600,LA FAYETTE                    ,9D,5,3,2,N,000000000
GA1470000,MONROE                        ,9B,5,3,2,N,000059098
GA1470100,MONROE                        ,5 ,5,3,1,N,000013408
GA1470200,LOGANVILLE                    ,5 ,5,3,1,N,000008089
GA1470300,SOCIAL CIRCLE                 ,6 ,5,3,1,N,000004276
GA1470400,SOCIAL CIRCLE                 ,9D,5,3,6,N,000000000
GA1480000,WAYCROSS                      ,8C,5,3,2,N,000021957
GA1480100,WAYCROSS                      ,5 ,5,3,1,N,000014833
GA1480200,WAYCROSS                      ,8D,5,3,2,N,000000000
GA1480400,ALMA                          ,9D,5,3,5,N,000000000
GA1490000,WARRENTON                     ,8D,5,3,2,N,000003948
GA1490100,WARRENTON                     ,7 ,5,3,1,N,000001963
GA1490200,WARRENTON                     ,8D,5,3,0,N,000000000
GA1500000,SANDERSVILLE                  ,8C,5,3,2,N,000011131
GA1500100,SANDERSVILLE                  ,6 ,5,3,1,N,000005990
GA1500200,TENNILLE                      ,7 ,5,3,1,N,000001559
GA1500300,DAVISBORO                     ,7 ,5,3,1,N,000002036
GA1500400,HARRISON                      ,7 ,5,3,1,N,000000495
GA1500500,OCONEE                        ,7 ,5,3,1,N,000000255
GA1500600,SANDERSVILLE                  ,8D,5,3,5,N,000000000
GA1510000,JESUP                         ,8C,5,3,2,N,000019371
GA1510100,JESUP                         ,5 ,5,3,1,N,000010348
GA1510200,SCREVEN                       ,7 ,5,3,1,N,000000776
GA1510300,ODUM                          ,7 ,5,3,0,N,000000511
GA1520000,PRESTON                       ,8D,5,3,2,N,000002836
GA1520100,PRESTON                       ,7 ,5,3,0,N,000000000
GA1530000,ALAMO                         ,8D,5,3,2,N,000003926
GA1530100,ALAMO                         ,6 ,5,3,1,N,000002834
GA1530200,GLENWOOD                      ,7 ,5,3,1,N,000000757
GA1540000,CLEVELAND                     ,8C,5,3,2,N,000023529
GA1540100,CLEVELAND                     ,6 ,5,3,1,N,000003455
GA1540200,HELEN                         ,7 ,5,3,1,N,000000517
GA1550000,DALTON                        ,9B,5,3,2,N,000067082
GA1550100,DALTON                        ,4 ,5,3,1,Y,000033564
GA1550200,TUNNEL HILL                   ,7 ,5,3,1,N,000000867
GA1550300,COHUTTA                       ,7 ,5,3,1,N,000000670
GA1550500,DALTON                        ,7 ,5,3,3,N,000000000
GA1550600,VARNELL                       ,7 ,5,3,1,N,000001767
GA1550700,DALTON                        ,7 ,5,3,0,N,000000000
GA1560000,ABBEVILLE                     ,8D,5,3,2,N,000004712
GA1560100,ABBEVILLE                     ,6 ,5,3,1,N,000002946
GA1560200,ROCHELLE                      ,7 ,5,3,1,N,000001189
GA1560300,PINEVIEW                      ,7 ,5,3,1,N,000000530
GA1570000,WASHINGTON                    ,8D,5,3,2,N,000005991
GA1570100,WASHINGTON                    ,6 ,5,3,1,N,000004188
GA1570200,TIGNALL                       ,7 ,5,3,1,N,000000553
GA1580000,IRWINTON                      ,8D,5,3,2,N,000004917
GA1580100,GORDON                        ,7 ,5,3,1,N,000002044
GA1580200,IRWINTON                      ,7 ,5,3,1,N,000000597
GA1580300,MC INTYRE                     ,7 ,5,3,1,N,000000659
GA1580400,TOOMSBORO                     ,7 ,5,3,1,N,000000478
GA1580500,IVEY                          ,7 ,5,3,1,N,000000994
GA1580600,IRWINTON                      ,8D,5,3,5,N,000000000
GA1590000,SYLVESTER                     ,9C,5,3,2,N,000014404
GA1590100,SYLVESTER                     ,6 ,5,3,1,N,000006269
GA1590200,POULAN                        ,7 ,5,3,1,N,000000862
GA1590300,WARWICK                       ,7 ,5,3,1,N,000000429
GA1590400,SUMNER                        ,7 ,5,3,0,N,000000433
IDDI00400,LAPWAI                        ,7 ,8,4,7,N,000000000
IDDI00900,PLUMMER                       ,7 ,8,4,7,N,000000000
IDDLE0400,MERIDIAN                      ,8D,8,4,0,N,000000000
IDIBN0100,COEUR D ALENE                 ,8D,8,4,0,N,000000000
IDIBN0200,LEWISTON                      ,8D,8,4,0,N,000000000
