agency,city,population_group,country_division,country_region,agency_indicator,core_city,population
KS0870100,DERBY                         ,5 ,4,2,1,N,000023430
KS0870200,HAYSVILLE                     ,5 ,4,2,1,N,000011181
KS0870300,WICHITA                       ,1C,4,2,1,Y,000389824
KS0870500,VALLEY CENTER                 ,6 ,4,2,1,N,000007113
KS0870600,WICHITA                       ,7 ,4,2,3,N,000000000
KS0870700,COLWICH                       ,7 ,4,2,1,N,000001370
KS0870800,EASTBOROUGH                   ,7 ,4,2,1,N,000000768
KS0870900,CHENEY                        ,7 ,4,2,1,N,000002166
KS0871000,CLEARWATER                    ,6 ,4,2,1,N,000002542
KS0871100,GODDARD                       ,6 ,4,2,1,N,000004764
KS0871300,GARDEN PLAIN                  ,7 ,4,2,1,N,000000887
KS0871400,MOUNT HOPE                    ,7 ,4,2,1,N,000000814
KS0871500,MAIZE                         ,6 ,4,2,1,N,000004236
KS0871600,PARK CITY                     ,6 ,4,2,1,N,000007606
KS0871800,BEL AIRE                      ,6 ,4,2,1,N,000007416
KS0872000,ANDALE                        ,7 ,4,2,1,N,000000993
KS0872100,KECHI                         ,7 ,4,2,1,N,000001999
KS0872300,MAIZE                         ,7 ,4,2,5,N,000000000
KS0872400,GODDARD                       ,7 ,4,2,5,N,000000000
KS0872500,BENTLEY                       ,7 ,4,2,1,N,000000523
KS0880000,LIBERAL                       ,8D,4,2,2,N,000002425
KS0880100,LIBERAL                       ,5 ,4,2,1,N,000021128
KS0880300,LIBERAL                       ,7 ,4,2,0,N,000000000
KS0890000,TOPEKA                        ,9B,4,2,2,N,000048744
KS0890100,TOPEKA                        ,2 ,4,2,1,Y,000127096
KS0890200,ROSSVILLE                     ,7 ,4,2,1,N,000001136
KS0890300,SILVER LAKE                   ,7 ,4,2,0,N,000001422
KS0890400,TOPEKA                        ,7 ,4,2,6,N,000000000
KS0890500,TOPEKA                        ,7 ,4,2,6,N,000000000
KS0890600,TOPEKA                        ,7 ,4,2,5,N,000000000
KS0890700,AUBURN                        ,7 ,4,2,1,N,000001214
KS0890800,TOPEKA                        ,7 ,4,2,0,N,000000000
KS0890900,TOPEKA                        ,7 ,4,2,5,N,000000000
KS0891000,TOPEKA                        ,7 ,4,2,6,N,000000000
KS0891200,TOPEKA                        ,7 ,4,2,6,N,000000000
KS0891300,TOPEKA                        ,7 ,4,2,6,N,000000000
KS0891700,TOPEKA                        ,7 ,4,2,5,N,000000000
KS0891800,TOPEKA                        ,7 ,4,2,3,N,000000000
KS0891900,TECUMSEH                      ,7 ,4,2,5,N,000000000
KS0892000,TOPEKA                        ,7 ,4,2,5,N,000000000
KS0900000,HOXIE                         ,8D,4,2,2,N,000001345
KS0900100,HOXIE                         ,7 ,4,2,1,N,000001187
KS0910000,GOODLAND                      ,8D,4,2,2,N,000001557
KS0910100,GOODLAND                      ,6 ,4,2,1,N,000004570
KS0920000,SMITH CENTER                  ,8D,4,2,2,N,000002108
KS0920100,SMITH CENTER                  ,7 ,4,2,1,N,000001634
KS0930000,SAINT JOHN                    ,8D,4,2,2,N,000001492
KS0930100,STAFFORD                      ,7 ,4,2,1,N,000000993
KS0930200,SAINT JOHN                    ,7 ,4,2,1,N,000001233
KS0930300,MACKSVILLE                    ,7 ,4,2,1,N,000000542
KS0940000,JOHNSON                       ,8D,4,2,2,N,000002073
KS0950000,HUGOTON                       ,8D,4,2,2,N,000001830
KS0950100,HUGOTON                       ,6 ,4,2,1,N,000003977
KS0960000,WELLINGTON                    ,9D,4,2,2,N,000009106
KS0960100,WELLINGTON                    ,6 ,4,2,1,N,000007888
KS0960200,BELLE PLAINE                  ,7 ,4,2,1,N,000001614
KS0960300,MULVANE                       ,6 ,4,2,1,N,000005342
KS0960400,CALDWELL                      ,7 ,4,2,1,N,000001026
KS0960500,CONWAY SPRINGS                ,7 ,4,2,1,N,000001231
KS0960600,OXFORD                        ,7 ,4,2,1,N,000001016
KS0960700,ARGONIA                       ,7 ,4,2,1,N,000000488
KS0960800,SOUTH HAVEN                   ,7 ,4,2,0,N,000000351
KS0961100,MULAVEN                       ,7 ,4,2,6,N,000000000
KS0970000,COLBY                         ,8D,4,2,2,N,000002444
KS0970100,COLBY                         ,6 ,4,2,1,N,000005381
KS0980000,WA KEENEY                     ,8D,4,2,2,N,000001093
KS0980100,WA KEENEY                     ,7 ,4,2,1,N,000001783
KS0990000,ALMA                          ,9D,4,2,2,N,000005052
KS0990100,ALMA                          ,7 ,4,2,1,N,000000809
KS0990200,ESKRIDGE                      ,7 ,4,2,1,N,000000517
KS0990300,ALTA VISTA                    ,7 ,4,2,0,N,000000434
KS0990500,MAPLE HILL                    ,7 ,4,2,1,N,000000628
KS1000000,SHARON SPRINGS                ,8D,4,2,2,N,000001511
KS1000100,SHARON SPRINGS                ,7 ,4,2,0,N,000000759
KS1010000,WASHINGTON                    ,8D,4,2,2,N,000005544
KS1010100,WASHINGTON                    ,7 ,4,2,0,N,000001077
KS1020000,LEOTI                         ,8D,4,2,2,N,000002158
KS1030000,FREDONIA                      ,8D,4,2,2,N,000004200
KS1030100,FREDONIA                      ,7 ,4,2,1,N,000002346
KS1030200,NEODESHA                      ,7 ,4,2,1,N,000002380
KS1040000,YATES CENTER                  ,8D,4,2,2,N,000001784
KS1040100,YATES CENTER                  ,7 ,4,2,1,N,000001335
KS1050000,KANSAS CITY                   ,9D,4,2,2,N,000000000
KS1050100,BONNER SPRINGS                ,6 ,4,2,1,N,000007595
KS1050200,KANSAS CITY                   ,2 ,4,2,1,Y,000150370
KS1050300,EDWARDSVILLE                  ,6 ,4,2,1,N,000004383
KS1050400,KANSAS CITY                   ,7 ,4,2,3,N,000000000
KS1050500,KANSAS CITY                   ,9D,4,2,0,N,000000000
KS1050700,KANSAS CITY                   ,7 ,4,2,3,N,000000000
KS1051200,KANSAS CITY                   ,7 ,4,2,5,N,000000000
KYDOA0100,LONDON                        ,7 ,6,3,5,N,000000000
KYKSP0000,FRANKFORT                     ,8D,6,3,4,N,000000000
KYKSP0100,HICKORY                       ,8E,6,3,4,N,000000000
KYKSP0200,NORTONVILLE                   ,8E,6,3,4,N,000000000
KYKSP0300,BOWLING GREEN                 ,8E,6,3,4,N,000000000
KYKSP0400,ELIZABETHTOWN                 ,8E,6,3,4,N,000000000
KYKSP0500,CAMPBELLSBURG                 ,8E,6,3,4,N,000000000
KYKSP0600,DRY RIDGE                     ,8E,6,3,4,N,000000000
KYKSP0700,RICHMOND                      ,8E,6,3,4,N,000000000
KYKSP0800,MOREHEAD                      ,8E,6,3,4,N,000000000
KYKSP0900,PIKEVILLE                     ,8E,6,3,4,N,000000000
KYKSP1000,HARLAN                        ,8E,6,3,4,N,000000000
KYKSP1100,LONDON                        ,8E,6,3,4,N,000000000
KYKSP1200,FRANKFORT                     ,8E,6,3,4,N,000000000
KYKSP1300,HAZARD                        ,8E,6,3,4,N,000000000
KYKSP1400,ASHLAND                       ,8E,6,3,4,N,000000000
KYKSP1500,COLUMBIA                      ,8E,6,3,4,N,000000000
KYKSP1600,HENDERSON                     ,8E,6,3,4,N,000000000
KYKSP2500,LEXINGTON                     ,8E,6,3,4,N,000000000
KYKSP2800,LEXINGTON                     ,8E,6,3,4,N,000000000
KYKSP3200,BOWLING GREEN                 ,8E,6,3,4,N,000000000
KYKSP3300,LEXINGTON                     ,8E,6,3,4,N,000000000
KYKSP3500,FRANKFORT                     ,8E,6,3,4,N,000000000
KYUSM0200,LEXINGTON                     ,7 ,6,3,0,N,000000000
KY001SP00,COLUMBIA                      ,8D,6,3,0,N,000000000
KY0010000,COLUMBIA                      ,8C,6,3,2,N,000014339
KY0010100,COLUMBIA                      ,6 ,6,3,1,N,000004928
KY0010300,COLUMBIA                      ,8D,6,3,5,N,000000000
KY002SP00,BOWLING GREEN                 ,9D,6,3,0,N,000000000
KY0020000,SCOTTSVILLE                   ,9C,6,3,2,N,000016075
KY0020100,SCOTTSVILLE                   ,6 ,6,3,1,N,000004373
KY003SP00,FRANKFORT                     ,8D,6,3,0,N,000000000
KY0030000,LAWRENCEBURG                  ,8C,6,3,2,N,000010837
KY0030100,LAWRENCEBURG                  ,5 ,6,3,1,N,000011135
KY0030200,LAWRENCEBURG                  ,8D,6,3,0,N,000000000
KY004SP00,HICKORY                       ,8D,6,3,0,N,000000000
KY0040000,WICKLIFFE                     ,8D,6,3,2,N,000007218
KY0040100,WICKLIFFE                     ,7 ,6,3,0,N,000000688
KY0040200,BARLOW                        ,7 ,6,3,0,N,000000675
KY0040300,LA CENTER                     ,7 ,6,3,1,N,000001008
KY005SP00,BOWLING GREEN                 ,8D,6,3,0,N,000000000
KY0050000,GLASGOW                       ,8B,6,3,2,N,000026625
KY0050100,GLASGOW                       ,5 ,6,3,1,N,000014413
KY0050200,CAVE CITY                     ,7 ,6,3,1,N,000002308
KY0050300,PARK CITY                     ,7 ,6,3,0,N,000000552
KY0051100,GLASGOW                       ,8D,6,3,5,N,000000000
KY006SP00,MOREHEAD                      ,8D,6,3,0,N,000000000
KY0060000,OWINGSVILLE                   ,8C,6,3,2,N,000010745
KY0060100,OWINGSVILLE                   ,7 ,6,3,1,N,000001597
KY007SP00,HARLAN                        ,8D,6,3,0,N,000000000
KY0070000,PINEVILLE                     ,8C,6,3,2,N,000015952
KY0070100,MIDDLESBORO                   ,6 ,6,3,1,N,000009792
KY0070200,PINEVILLE                     ,7 ,6,3,1,N,000001776
KY0070700,PINEVILLE                     ,7 ,6,3,5,N,000000000
KY008SP00,DRY RIDGE                     ,9D,6,3,0,N,000000000
KY0080000,BURLINGTON                    ,9B,6,3,2,N,000095756
KY0080100,BURLINGTON                    ,9D,6,3,0,N,000000000
KY0080200,FLORENCE                      ,4 ,6,3,1,N,000032357
KY0080300,WALTON                        ,6 ,6,3,0,N,000003902
KY0080500,CINCINNATI                    ,7 ,6,3,5,N,000000000
KY009SP00,DRY RIDGE                     ,9D,6,3,0,N,000000000
KY0090000,PARIS                         ,9D,6,3,2,N,000009428
KY0090100,PARIS                         ,6 ,6,3,1,N,000009747
KY0090200,MILLERSBURG                   ,7 ,6,3,1,N,000000777
KY0090300,NORTH MIDDLETOWN              ,7 ,6,3,0,N,000000643
KY010SP00,ASHLAND                       ,9D,6,3,0,N,000000000
KY0100000,CATLETTSBURG                  ,9B,6,3,2,N,000025518
KY0100100,ASHLAND                       ,5 ,6,3,1,Y,000021232
KY0100200,CATLETTSBURG                  ,7 ,6,3,1,N,000001818
KY0100300,CATLETTSBURG                  ,9D,6,3,0,N,000000000
KY0100400,FLATWOODS                     ,7 ,6,3,5,N,000000000
KY0100700,ASHLAND                       ,9D,6,3,0,N,000000000
KY011SP00,RICHMOND                      ,8D,6,3,0,N,000000000
KY0110000,DANVILLE                      ,8C,6,3,2,N,000010254
KY0110100,DANVILLE                      ,5 ,6,3,1,N,000016703
KY0110200,JUNCTION CITY                 ,7 ,6,3,1,N,000002225
KY0110300,PERRYVILLE                    ,7 ,6,3,1,N,000000761
KY012SP00,DRY RIDGE                     ,9D,6,3,0,N,000000000
KY0120000,BROOKSVILLE                   ,9D,6,3,2,N,000006562
KY0120100,AUGUSTA                       ,7 ,6,3,1,N,000001170
KY0120200,BROOKSVILLE                   ,7 ,6,3,1,N,000000643
KY013SP00,HAZARD                        ,8D,6,3,0,N,000000000
KY0130000,JACKSON                       ,8C,6,3,2,N,000011161
KY0130100,JACKSON                       ,7 ,6,3,1,N,000002123
KY014SP00,ELIZABETHTOWN                 ,8D,6,3,0,N,000000000
KY0140000,HARDINSBURG                   ,8C,6,3,2,N,000015187
KY0140100,HARDINSBURG                   ,7 ,6,3,1,N,000002314
KY0140200,CLOVERPORT                    ,7 ,6,3,1,N,000001146
KY0140300,IRVINGTON                     ,7 ,6,3,1,N,000001179
KY015SP00,ELIZABETHTOWN                 ,9D,6,3,0,N,000000000
KY0150000,SHEPHERDSVILLE                ,9B,6,3,2,N,000041534
KY0150100,SHEPHERDSVILLE                ,5 ,6,3,1,N,000011990
KY0150200,LEBANON JUNCTION              ,7 ,6,3,1,N,000001919
KY0150300,MOUNT WASHINGTON              ,5 ,6,3,1,N,000012376
KY0150400,SHEPHERDSVILLE                ,9D,6,3,0,N,000000000
KY0150500,LOUISVILLE                    ,6 ,6,3,1,N,000008103
KY0150600,LOUISVILLE                    ,6 ,6,3,1,N,000002835
KY0150700,SHEPHERDSVILLE                ,7 ,6,3,0,N,000000382
KY0151000,SHEPHERDSVILLE                ,9D,6,3,0,N,000000000
KY016SP00,BOWLING GREEN                 ,9D,6,3,0,N,000000000
KY0160000,MORGANTOWN                    ,9C,6,3,2,N,000010430
KY0160100,MORGANTOWN                    ,7 ,6,3,1,N,000002471
KY017SP00,NORTONVILLE                   ,8D,6,3,0,N,000000000
KY0170000,PRINCETON                     ,8D,6,3,2,N,000006481
KY0170100,PRINCETON                     ,6 ,6,3,1,N,000006166
KY018SP00,HICKORY                       ,8D,6,3,0,N,000000000
KY0180000,MURRAY                        ,8C,6,3,2,N,000019647
KY0180100,MURRAY                        ,5 ,6,3,1,N,000018810
KY0180200,MURRAY                        ,7 ,6,3,3,N,000000000
KY019SP00,DRY RIDGE                     ,9D,6,3,0,N,000000000
KY0190000,NEWPORT                       ,9D,6,3,2,N,000000000
KY0190100,BELLEVUE                      ,6 ,6,3,1,N,000005909
KY0190200,ALEXANDRIA                    ,9C,6,3,2,N,000018493
KY0190300,DAYTON                        ,6 ,6,3,1,N,000005446
KY0190400,FORT THOMAS                   ,5 ,6,3,1,N,000016358
KY0190500,HIGHLAND HEIGHTS              ,6 ,6,3,1,N,000007214
KY0190600,NEWPORT                       ,5 ,6,3,1,N,000015413
KY0190700,ALEXANDRIA                    ,6 ,6,3,1,N,000008860
KY0190800,SOUTHGATE                     ,6 ,6,3,1,N,000003866
KY0190900,COLD SPRING                   ,6 ,6,3,1,N,000006215
KY0191000,SILVER GROVE                  ,7 ,6,3,1,N,000001122
KY0191200,WILDER                        ,6 ,6,3,1,N,000003113
KY0191300,MELBOURNE                     ,7 ,6,3,0,N,000000406
KY0191400,MENTOR                        ,7 ,6,3,0,N,000000211
KY0191500,HIGHLAND HEIGHTS              ,7 ,6,3,3,N,000000000
KY0191600,ALEXANDRIA                    ,7 ,6,3,0,N,000000486
KY020SP00,HICKORY                       ,8D,6,3,0,N,000000000
KY0200000,BARDWELL                      ,8D,6,3,2,N,000004237
KY0200100,BARDWELL                      ,7 ,6,3,1,N,000000705
KY021SP00,CAMPBELLSBURG                 ,8D,6,3,0,N,000000000
KY0210000,CARROLLTON                    ,8D,6,3,2,N,000006876
KY0210100,CARROLLTON                    ,6 ,6,3,1,N,000003930
KY022SP00,ASHLAND                       ,8D,6,3,0,N,000000000
KY0220000,GRAYSON                       ,8C,6,3,2,N,000021370
KY0220100,GRAYSON                       ,6 ,6,3,1,N,000004089
KY0220200,OLIVE HILL                    ,7 ,6,3,1,N,000001603
KY0220300,GRAYSON                       ,8D,6,3,0,N,000000000
KY023SP00,COLUMBIA                      ,8D,6,3,0,N,000000000
KY0230000,LIBERTY                       ,8C,6,3,2,N,000013681
KY0230100,LIBERTY                       ,7 ,6,3,1,N,000002174
KY024SP00,NORTONVILLE                   ,9D,6,3,0,N,000000000
KY0240000,HOPKINSVILLE                  ,9B,6,3,2,N,000033021
KY0240100,HOPKINSVILLE                  ,4 ,6,3,1,N,000032756
KY0240200,CROFTON                       ,7 ,6,3,0,N,000000764
KY0240300,PEMBROKE                      ,7 ,6,3,1,N,000000895
KY0240400,HOPKINSVILLE                  ,9D,6,3,0,N,000000000
KY0240500,OAK GROVE                     ,6 ,6,3,1,N,000007515
KY0240600,HOPKINSVILLE                  ,7 ,6,3,5,N,000000000
KY025SP00,RICHMOND                      ,9D,6,3,0,N,000000000
KY0250000,WINCHESTER                    ,9C,6,3,2,N,000017294
KY0250100,WINCHESTER                    ,5 ,6,3,1,N,000018462
KY0250400,WINCHESTER                    ,9D,6,3,5,N,000000000
KY026SP00,LONDON                        ,8D,6,3,0,N,000000000
KY0260000,MANCHESTER                    ,8C,6,3,2,N,000019593
KY0260100,MANCHESTER                    ,7 ,6,3,1,N,000001397
KY0260200,MANCHESTER                    ,8D,6,3,0,N,000000000
KY027SP00,COLUMBIA                      ,8D,6,3,0,N,000000000
KY0270000,ALBANY                        ,8D,6,3,2,N,000008122
KY0270100,ALBANY                        ,7 ,6,3,1,N,000002005
KY028SP00,NORTONVILLE                   ,8D,6,3,0,N,000000000
KY0280000,MARION                        ,8D,6,3,2,N,000006199
KY0280100,MARION                        ,6 ,6,3,1,N,000002994
KY029SP00,COLUMBIA                      ,8D,6,3,0,N,000000000
KY0290000,BURKESVILLE                   ,8D,6,3,2,N,000005203
KY0290100,BURKESVILLE                   ,7 ,6,3,1,N,000001507
KY030SP00,HENDERSON                     ,9D,6,3,0,N,000000000
KY0300000,OWENSBORO                     ,9B,6,3,2,N,000039950
KY0300100,OWENSBORO                     ,3 ,6,3,1,Y,000058608
KY031SP00,BOWLING GREEN                 ,9D,6,3,0,N,000000000
KY0310000,BROWNSVILLE                   ,9C,6,3,2,N,000011132
KY0310100,BROWNSVILLE                   ,7 ,6,3,1,N,000000824
KY032SP00,MOREHEAD                      ,8D,6,3,0,N,000000000
KY0320000,SANDY HOOK                    ,8D,6,3,2,N,000007612
KY0320200,SANDY HOOK                    ,8D,6,3,0,N,000000000
KY033SP00,RICHMOND                      ,8D,6,3,0,N,000000000
KY0330000,IRVINE                        ,8C,6,3,2,N,000011356
KY0330100,IRVINE                        ,7 ,6,3,1,N,000002421
KY0330200,RAVENNA                       ,7 ,6,3,1,N,000000592
KY0330300,IRVINE                        ,8D,6,3,5,N,000000000
KY034SP00,FRANKFORT                     ,9D,6,3,0,N,000000000
KY0340000,LEXINGTON                     ,9D,6,3,2,N,000000000
KY0340200,LEXINGTON                     ,1C,6,3,1,Y,000314077
KY0340300,LEXINGTON                     ,7 ,6,3,3,N,000000000
KY0340400,LEXINGTON                     ,9D,6,3,5,N,000000000
KY0340500,LEXINGTON                     ,7 ,6,3,5,N,000000000
KY0340800,LEXINGTON                     ,7 ,6,3,6,N,000000000
KY0341000,LEXINGTON                     ,9D,6,3,5,N,000000000
KY035SP00,MOREHEAD                      ,8D,6,3,0,N,000000000
KY0350000,FLEMINGSBURG                  ,8C,6,3,2,N,000011858
KY0350100,FLEMINGSBURG                  ,6 ,6,3,1,N,000002709
KY036SP00,PIKEVILLE                     ,8D,6,3,0,N,000000000
KY0360000,PRESTONSBURG                  ,8B,6,3,2,N,000032697
KY0360100,PRESTONSBURG                  ,6 ,6,3,1,N,000003256
KY0360200,WHEELWRIGHT                   ,7 ,6,3,1,N,000000468
KY0360300,MARTIN                        ,7 ,6,3,1,N,000000604
KY0360400,WAYLAND                       ,7 ,6,3,1,N,000000410
KY0360500,ALLEN                         ,7 ,6,3,1,N,000000186
KY0360600,PRESTONSBURG                  ,8D,6,3,0,N,000000000
KY037SP00,FRANKFORT                     ,8D,6,3,0,N,000000000
KY0370000,FRANKFORT                     ,8C,6,3,2,N,000022362
KY0370100,FRANKFORT                     ,4 ,6,3,1,N,000027603
KY0370200,FRANKFORT                     ,7 ,6,3,6,N,000000000
KY0370300,FRANKFORT                     ,7 ,6,3,6,N,000000000
KY0370500,FRANKFORT                     ,7 ,6,3,3,N,000000000
KY0370800,FRANKFORT                     ,7 ,6,3,0,N,000000000
KY0371100,FRANKFORT                     ,7 ,6,3,0,N,000000000
KY0371200,FRANKFORT                     ,7 ,6,3,6,N,000000000
KY0371400,FRANKFORT                     ,7 ,6,3,6,N,000000000
KY0371500,FRANKFORT                     ,8D,6,3,0,N,000000000
KY0372200,FRANKFORT                     ,8D,6,3,5,N,000000000
KY038SP00,HICKORY                       ,8D,6,3,0,N,000000000
KY0380000,HICKMAN                       ,8D,6,3,2,N,000001759
KY0380100,FULTON                        ,7 ,6,3,1,N,000002198
KY0380200,HICKMAN                       ,7 ,6,3,1,N,000002168
KY039SP00,CAMPBELLSBURG                 ,9D,6,3,0,N,000000000
KY0390000,WARSAW                        ,9D,6,3,2,N,000006888
KY0390100,WARSAW                        ,7 ,6,3,1,N,000001686
KY0390300,WARSAW                        ,9D,6,3,0,N,000000000
KY0390700,GLENCOE                       ,7 ,6,3,0,N,000000357
KY040SP00,RICHMOND                      ,8D,6,3,0,N,000000000
KY0400000,LANCASTER                     ,8C,6,3,2,N,000013064
KY0400100,LANCASTER                     ,6 ,6,3,1,N,000003757
KY0400600,LANCASTER                     ,8D,6,3,5,N,000000000
KY041SP00,DRY RIDGE                     ,9D,6,3,0,N,000000000
KY0410000,WILLIAMSTOWN                  ,9C,6,3,2,N,000018707
KY0410100,WILLIAMSTOWN                  ,6 ,6,3,1,N,000003968
KY0410200,DRY RIDGE                     ,7 ,6,3,1,N,000002221
KY0410300,WILLIAMSTOWN                  ,7 ,6,3,0,N,000000233
KY0410400,CRITTENDEN                    ,6 ,6,3,0,N,000003874
KY042SP00,HICKORY                       ,8D,6,3,0,N,000000000
KY0420000,MAYFIELD                      ,8B,6,3,2,N,000026895
KY0420100,MAYFIELD                      ,5 ,6,3,1,N,000010141
KY0420200,WINGO                         ,7 ,6,3,1,N,000000644
KY0420700,MAYFIELD                      ,8D,6,3,5,N,000000000
KY043SP00,ELIZABETHTOWN                 ,8D,6,3,0,N,000000000
KY0430000,LEITCHFIELD                   ,8C,6,3,2,N,000017833
KY0430100,LEITCHFIELD                   ,6 ,6,3,1,N,000006911
KY0430200,CANEYVILLE                    ,7 ,6,3,1,N,000000624
KY0430300,CLARKSON                      ,7 ,6,3,1,N,000000899
KY044SP00,COLUMBIA                      ,8D,6,3,0,N,000000000
KY0440000,GREENSBURG                    ,8D,6,3,2,N,000008863
KY0440100,GREENSBURG                    ,7 ,6,3,1,N,000002123
KY045SP00,ASHLAND                       ,9D,6,3,0,N,000000000
KY0450000,GREENUP                       ,9C,6,3,2,N,000018406
KY0450100,FLATWOODS                     ,6 ,6,3,1,N,000007380
KY0450200,GREENUP                       ,7 ,6,3,1,N,000001159
KY0450300,RACELAND                      ,7 ,6,3,1,N,000002380
KY0450400,SOUTH SHORE                   ,7 ,6,3,1,N,000001103
KY0450500,RUSSELL                       ,6 ,6,3,1,N,000003244
KY0450600,WORTHINGTON                   ,7 ,6,3,1,N,000001580
KY0450700,WURTLAND                      ,7 ,6,3,0,N,000001065
KY0451000,ASHLAND                       ,7 ,6,3,1,N,000000867
KY046SP00,HAWESVILLE                    ,9D,6,3,0,N,000000000
KY0460000,HAWESVILLE                    ,9D,6,3,2,N,000006057
KY0460100,HAWESVILLE                    ,7 ,6,3,1,N,000001017
KY0460200,LEWISPORT                     ,7 ,6,3,1,N,000001719
KY047SP00,ELIZABETHTOWN                 ,9D,6,3,0,N,000000000
KY0470000,ELIZABETHTOWN                 ,9B,6,3,2,N,000048639
KY0470100,ELIZABETHTOWN                 ,4 ,6,3,1,Y,000030241
KY0470200,RADCLIFF                      ,5 ,6,3,1,N,000023040
KY0470300,VINE GROVE                    ,6 ,6,3,1,N,000005782
KY0470400,WEST POINT                    ,7 ,6,3,1,N,000000764
KY0470700,RINEYVILLE                    ,9D,6,3,0,N,000000000
KY0470800,VINE GROVE                    ,9D,6,3,5,N,000000000
KY0471500,ELIZABETHTOWN                 ,9D,6,3,5,N,000000000
KY048SP00,HARLAN                        ,8D,6,3,0,N,000000000
KY0480000,HARLAN                        ,8C,6,3,2,N,000021326
KY0480100,CUMBERLAND                    ,7 ,6,3,1,N,000002118
KY0480200,HARLAN                        ,7 ,6,3,1,N,000001649
KY0480300,LOYALL                        ,7 ,6,3,1,N,000000660
KY0480400,LYNCH                         ,7 ,6,3,1,N,000000714
KY0480500,EVARTS                        ,7 ,6,3,1,N,000000929
KY0480600,BENHAM                        ,7 ,6,3,1,N,000000474
KY0480700,WALLINS CREEK                 ,7 ,6,3,0,N,000000151
KY049SP00,DRY RIDGE                     ,8D,6,3,0,N,000000000
KY0490000,CYNTHIANA                     ,8C,6,3,2,N,000012167
KY0490100,CYNTHIANA                     ,6 ,6,3,1,N,000006348
KY050SP00,BOWLING GREEN                 ,8D,6,3,0,N,000000000
KY0500000,MUNFORDVILLE                  ,8C,6,3,2,N,000014640
KY0500100,HORSE CAVE                    ,7 ,6,3,1,N,000002372
KY0500200,MUNFORDVILLE                  ,7 ,6,3,1,N,000001660
KY051SP00,HENDERSON                     ,9D,6,3,0,N,000000000
KY0510000,HENDERSON                     ,9C,6,3,2,N,000017536
KY0510100,HENDERSON                     ,4 ,6,3,1,N,000028928
KY0510200,CORYDON                       ,7 ,6,3,0,N,000000712
KY052SP00,CAMPBELLSBURG                 ,9D,6,3,0,N,000000000
KY0520000,NEW CASTLE                    ,9C,6,3,2,N,000012235
KY0520100,NEW CASTLE                    ,7 ,6,3,0,N,000000926
KY0520200,EMINENCE                      ,6 ,6,3,1,N,000002534
KY0520300,PLEASUREVILLE                 ,7 ,6,3,0,N,000000765
KY0520400,CAMPBELLSBURG                 ,7 ,6,3,1,N,000000828
KY053SP00,HICKORY                       ,8D,6,3,0,N,000000000
KY0530000,CLINTON                       ,8D,6,3,2,N,000003354
KY0530100,CLINTON                       ,7 ,6,3,1,N,000001339
KY054SP00,NORTONVILLE                   ,8D,6,3,0,N,000000000
KY0540000,MADISONVILLE                  ,8C,6,3,2,N,000020467
KY0540100,MADISONVILLE                  ,5 ,6,3,1,N,000019549
KY0540200,DAWSON SPRINGS                ,6 ,6,3,1,N,000002740
KY0540300,EARLINGTON                    ,7 ,6,3,1,N,000001397
KY0540400,MORTONS GAP                   ,7 ,6,3,1,N,000000852
KY0540500,NORTONVILLE                   ,7 ,6,3,1,N,000001191
KY055SP00,RICHMOND                      ,8D,6,3,0,N,000000000
KY0550000,MC KEE                        ,8C,6,3,2,N,000012441
KY0550100,MC KEE                        ,7 ,6,3,1,N,000000783
KY0550200,MCKEE                         ,8D,6,3,0,N,000000000
KY056SP00,ELIZABETHTOWN                 ,9D,6,3,0,N,000000000
KY0560000,LOUISVILLE                    ,9D,6,3,2,N,000000000
KY0560100,LOUISVILLE                    ,9D,6,3,0,N,000000000
KY0560200,LOUISVILLE                    ,7 ,6,3,0,N,000000000
KY0560300,SAINT MATTHEWS                ,5 ,6,3,1,N,000018016
KY0560400,SHIVELY                       ,5 ,6,3,1,N,000015733
KY0560500,ANCHORAGE                     ,7 ,6,3,1,N,000002422
KY0560600,LOUISVILLE                    ,7 ,6,3,1,N,000001272
KY0561000,JEFFERSONTOWN                 ,4 ,6,3,1,N,000027027
KY0561200,LOUISVILLE                    ,7 ,6,3,1,N,000000943
KY0561300,LOUISVILLE                    ,7 ,6,3,0,N,000001504
KY0561500,LOUISVILLE                    ,7 ,6,3,3,N,000000000
KY0561600,LOUISVILLE                    ,7 ,6,3,0,N,000000812
KY0561700,LOUISVILLE                    ,7 ,6,3,6,N,000000000
KY0561800,LOUISVILLE                    ,7 ,6,3,1,N,000001119
KY0561900,LOUISVILLE                    ,7 ,6,3,1,N,000001509
KY0562000,LOUISVILLE                    ,7 ,6,3,0,N,000000861
KY0562300,LOUISVILLE                    ,7 ,6,3,1,N,000000758
KY0562600,LOUISVILLE                    ,7 ,6,3,0,N,000000458
KY0563600,LOUISVILLE                    ,7 ,6,3,1,N,000000664
KY0563800,LOUISVILLE                    ,7 ,6,3,1,N,000001051
KY0564400,LOUISVILLE                    ,6 ,6,3,1,N,000002965
KY0564500,PROSPECT                      ,6 ,6,3,1,N,000004834
KY0564600,LOUISVILLE                    ,6 ,6,3,0,N,000005677
KY0564700,LOUISVILLE                    ,7 ,6,3,0,N,000000000
KY0565000,LOUISVILLE                    ,6 ,6,3,1,N,000002953
KY0565200,LOUISVILLE                    ,7 ,6,3,5,N,000000000
KY0565500,LOUISVILLE                    ,7 ,6,3,0,N,000000741
